x:0.49257758,y:0.3383138,z:-0.027268862
x:0.4925171,y:0.3178273,z:-0.050026085
x:0.4922532,y:0.32439786,z:-0.026323408
x:0.4888543,y:0.2987959,z:-0.036723394
x:0.49352333,y:0.3118038,z:-0.053277116
x:0.49520978,y:0.30430675,z:-0.049495306
x:0.49957576,y:0.28605485,z:-0.024034416
x:0.43737206,y:0.28212613,z:0.018245589
x:0.5025437,y:0.27112257,z:-0.017764568
x:0.50402904,y:0.26298365,z:-0.019638887
x:0.5101387,y:0.23271346,z:-0.009131088
x:0.49215952,y:0.34114137,z:-0.026124366
x:0.49159393,y:0.34411374,z:-0.022923093
x:0.49125102,y:0.34619612,z:-0.01839487
x:0.49126327,y:0.34739268,z:-0.017532352
x:0.4909927,y:0.35007545,z:-0.01871002
x:0.4904271,y:0.35304785,z:-0.020418473
x:0.48983145,y:0.35631832,z:-0.018759783
x:0.48569828,y:0.36171877,z:-0.009272076
x:0.49232644,y:0.32103595,z:-0.045182712
x:0.4850324,y:0.32087797,z:-0.0317805
x:0.40698767,y:0.25723305,z:0.06674568
x:0.4611278,y:0.28774366,z:0.0064191297
x:0.45193392,y:0.2879736,z:0.007899511
x:0.4433526,y:0.28740072,z:0.011262504
x:0.43303964,y:0.28423074,z:0.02005356
x:0.46895453,y:0.28657293,z:0.006813069
x:0.450248,y:0.2704257,z:0.003931095
x:0.46065396,y:0.27135587,z:0.0030540628
x:0.44044903,y:0.27138397,z:0.007858044
x:0.43396685,y:0.273719,z:0.0121996645
x:0.424325,y:0.28761595,z:0.025212085
x:0.4519587,y:0.36811823,z:0.0040264693
x:0.43446022,y:0.28068754,z:0.021645904
x:0.39798307,y:0.2832616,z:0.06993037
x:0.4148022,y:0.2832002,z:0.03566183
x:0.44921887,y:0.31225908,z:-0.002506695
x:0.48065698,y:0.3365877,z:-0.025013043
x:0.48062798,y:0.3434648,z:-0.02070045
x:0.46815577,y:0.33798304,z:-0.018428044
x:0.46014392,y:0.3396712,z:-0.010847832
x:0.47124428,y:0.34294108,z:-0.016180519
x:0.46408275,y:0.3427873,z:-0.009222316
x:0.44696352,y:0.34911907,z:0.0045738374
x:0.48538563,y:0.31737548,z:-0.048699137
x:0.48490447,y:0.31160352,z:-0.05151891
