x:0.4954624,y:0.3302088,z:-0.03149636
x:0.49447846,y:0.30955282,z:-0.052632537
x:0.49468297,y:0.3171957,z:-0.029209498
x:0.48688114,y:0.2911739,z:-0.036970977
x:0.49451995,y:0.3032303,z:-0.05533519
x:0.49474978,y:0.29581034,z:-0.050588217
x:0.49514547,y:0.27847472,z:-0.022054384
x:0.42857465,y:0.28049758,z:0.020131338
x:0.49551728,y:0.2642614,z:-0.014076345
x:0.4955391,y:0.25598833,z:-0.014951243
x:0.4956491,y:0.22488552,z:-2.67146E-5
x:0.49565214,y:0.33254522,z:-0.030734073
x:0.495565,y:0.33488873,z:-0.02778887
x:0.4955277,y:0.33613837,z:-0.023682907
x:0.49629942,y:0.34563974,z:-0.020858977
x:0.49636334,y:0.34813547,z:-0.0226261
x:0.4963268,y:0.351102,z:-0.024549145
x:0.49616444,y:0.3542279,z:-0.022833997
x:0.49426615,y:0.35989574,z:-0.013331381
x:0.49477574,y:0.31321317,z:-0.048024155
x:0.4870603,y:0.3138797,z:-0.034580164
x:0.3907892,y:0.25770462,z:0.07207088
x:0.454807,y:0.28403777,z:0.008203261
x:0.44487634,y:0.28476122,z:0.009390005
x:0.43571943,y:0.2847624,z:0.012603742
x:0.42413256,y:0.28303105,z:0.021551967
x:0.46355417,y:0.28240824,z:0.008878925
x:0.43999815,y:0.26740503,z:0.0065054367
x:0.4512635,y:0.2677399,z:0.0060420004
x:0.4295832,y:0.2689994,z:0.010169618
x:0.42288193,y:0.2719031,z:0.014414177
x:0.41522902,y:0.2870059,z:0.026264293
x:0.45974416,y:0.36874324,z:-0.0021396044
x:0.42531434,y:0.27964485,z:0.023682907
x:0.38656178,y:0.28508914,z:0.07186299
x:0.40483096,y:0.28368315,z:0.03728282
x:0.44725248,y:0.30889338,z:-0.0042012474
x:0.48264244,y:0.3295237,z:-0.02936542
x:0.48392224,y:0.33503184,z:-0.025709901
x:0.47024557,y:0.33233964,z:-0.022955269
x:0.46230453,y:0.33535323,z:-0.015081178
x:0.47429374,y:0.3360597,z:-0.021084199
x:0.46705693,y:0.33749434,z:-0.013703862
x:0.45043406,y:0.34806705,z:2.8558736E-4
x:0.48698932,y:0.30958918,z:-0.051419802
x:0.48567158,y:0.30361375,z:-0.053741317
x:0.4086757,y:0.26696128,z:0.019230451
x:0.4668124,y:0.2934846,z:-0.004508761
x:0.46649823,y:0.31011575,z:-0.026316268
x:0.4655719,y:0.307252,z:-0.023041895
x:0.4178248,y:0.30957156,z:0.009762486
x:0.4862226,y:0.29673186,z:-0.04705397
x:0.43010437,y:0.2583332,z:0.0013848958
x:0.41718215,y:0.26151383,z:0.009753824
x:0.40161213,y:0.24575911,z:0.053706672
x:0.47351444,y:0.26154903,z:-0.009840447
x:0.46143454,y:0.2699759,z:0.0083158715
x:0.44352755,y:0.3416109,z:0.0029560323
x:0.40230674,y:0.3439969,z:0.089326315
x:0.47398874,y:0.31351322,z:-0.023405714
x:0.4814786,y:0.31519377,z:-0.025346082
x:0.45416948,y:0.34110332,z:0.0016285249
x:0.45693856,y:0.34103215,z:-0.0012733678
x:0.41193217,y:0.25837094,z:0.015393023
x:0.46647432,y:0.31323805,z:-0.021361394
x:0.44809383,y:0.25775385,z:-0.0052667186
x:0.44592074,y:0.25320518,z:-0.006548749
x:0.44134197,y:0.22928572,z:0.015453661
x:0.409025,y:0.25161693,z:0.03170426
x:0.4475678,y:0.24102722,z:0.0037248172
x:0.40325633,y:0.26514947,z:0.028377911
x:0.39773858,y:0.26127207,z:0.048786446
x:0.48302755,y:0.33255747,z:-0.028603131
x:0.47221625,y:0.33439612,z:-0.022522151
x:0.4644762,y:0.33646807,z:-0.015263088
x:0.47630522,y:0.3147024,z:-0.021690564
x:0.45555404,y:0.34106773,z:6.439251E-5
x:0.4601996,y:0.3436018,z:-0.005920727
x:0.4583294,y:0.34107444,z:-0.0015938752
x:0.47763142,y:0.31053203,z:-0.036520537
x:0.46918434,y:0.33806401,z:-0.012387183
x:0.47616324,y:0.3368701,z:-0.017549952
x:0.48498628,y:0.33617514,z:-0.021829162
x:0.48120093,y:0.35960716,z:-0.01241317
x:0.48292282,y:0.35347557,z:-0.021517318
x:0.48363897,y:0.35033548,z:-0.022764698
x:0.4846447,y:0.347344,z:-0.02061643
x:0.48572633,y:0.34528708,z:-0.018953256
x:0.46992296,y:0.34374213,z:-0.010169618
x:0.46804154,y:0.34449288,z:-0.011798142
x:0.4656506,y:0.345803,z:-0.013236095
x:0.4637003,y:0.34741396,z:-0.01146031
x:0.45465586,y:0.33000877,z:-0.010775983
x:0.3877189,y:0.3138571,z:0.108244926
x:0.4947891,y:0.31508586,z:-0.035723597
x:0.46470532,y:0.34270558,z:-0.004846594
x:0.46237057,y:0.3429997,z:-0.0059293895
x:0.483613,y:0.31755826,z:-0.026108371
x:0.46983656,y:0.3170538,z:-0.015029204
x:0.4826874,y:0.3164114,z:-0.025969772
x:0.45630398,y:0.2973446,z:-0.0012116485
x:0.44015062,y:0.30173987,z:0.0019219625
x:0.46415716,y:0.310332,z:-0.0177925
x:0.41803083,y:0.23608914,z:0.033471383
x:0.4251081,y:0.24464804,z:0.017064862
x:0.4262983,y:0.2541777,z:0.004160101
x:0.4584285,y:0.35254416,z:-0.004729652
x:0.46941426,y:0.25377208,z:-0.01262973
x:0.47009143,y:0.23990214,z:-0.0046863398
x:0.4661775,y:0.225877,z:0.0039522042
x:0.42847556,y:0.28440225,z:0.01728142
x:0.40492862,y:0.29171902,z:0.031773556
x:0.4692364,y:0.28062332,z:0.0101176435
x:0.4137201,y:0.27526024,z:0.023578959
x:0.47380888,y:0.2890905,z:-0.007973708
x:0.47165754,y:0.30701753,z:-0.035827544
x:0.39478534,y:0.2958038,z:0.04258419
x:0.4106003,y:0.29492912,z:0.022158332
x:0.4226338,y:0.29618073,z:0.012231261
x:0.44177762,y:0.2944401,z:0.006968873
x:0.4562576,y:0.2916487,z:0.0043506734
x:0.46709985,y:0.2884825,z:0.0015451495
x:0.48612773,y:0.28018925,z:-0.017861798
x:0.39652124,y:0.3086362,z:0.03828766
x:0.4061301,y:0.274909,z:0.02888033
x:0.49032626,y:0.31309336,z:-0.04719257
x:0.46780264,y:0.2988441,z:-0.00951994
x:0.38333973,y:0.28556216,z:0.10491858
x:0.4748392,y:0.28469366,z:1.792027E-4
x:0.46325758,y:0.31121358,z:-0.007995363
x:0.42021054,y:0.28001013,z:0.025709901
x:0.47110233,y:0.30359793,z:-0.03173891
x:0.39350864,y:0.32877058,z:0.10152293
x:0.46990898,y:0.27865496,z:0.01292425
x:0.4783947,y:0.29943037,z:-0.04112891
x:0.4227149,y:0.35611537,z:0.035966143
x:0.42465007,y:0.3637138,z:0.052043494
x:0.3884291,y:0.3114976,z:0.07345686
x:0.41065997,y:0.3486209,z:0.049236886
x:0.39142138,y:0.27232134,z:0.06330457
x:0.4591046,y:0.37453482,z:0.0026095377
x:0.49144724,y:0.3149376,z:-0.034892008
x:0.459189,y:0.30382603,z:-0.006132955
x:0.39777052,y:0.28558153,z:0.047504414
x:0.43709624,y:0.28121513,z:0.013599914
x:0.44473645,y:0.28133094,z:0.010767321
x:0.4581797,y:0.3443561,z:-0.004287871
x:0.39962274,y:0.3211994,z:0.03939644
x:0.4762763,y:0.3826782,z:0.0029083893
x:0.44989145,y:0.375552,z:0.024462521
x:0.43854883,y:0.37084872,z:0.036555182
x:0.4956143,y:0.23983157,z:-0.00838517
x:0.4953583,y:0.38359264,z:-0.001012414
x:0.45288625,y:0.2808874,z:0.009935734
x:0.46113652,y:0.279973,z:0.010966555
x:0.46663672,y:0.2793634,z:0.012846289
x:0.39979252,y:0.2746036,z:0.039292492
x:0.46076334,y:0.27537808,z:0.0100396825
x:0.452078,y:0.27435258,z:0.008753321
x:0.44375816,y:0.2744103,z:0.00963255
x:0.4356653,y:0.27555478,z:0.012456482
x:0.4305306,y:0.27724758,z:0.015834805
x:0.385146,y:0.2702194,z:0.090920195
x:0.43207395,y:0.28087592,z:0.017090848
x:0.49442714,y:0.32258725,z:-0.0274597
x:0.4643209,y:0.32601434,z:-0.01625926
x:0.47374278,y:0.31219283,z:-0.026749387
x:0.48171473,y:0.3232261,z:-0.025969772
x:0.4955517,y:0.27151847,z:-0.014232268
x:0.4351852,y:0.36359918,z:0.025207484
x:0.44672954,y:0.36907768,z:0.014396852
x:0.47496557,y:0.3784976,z:-0.007878422
x:0.41324946,y:0.35573426,z:0.07123929
x:0.4668813,y:0.27724996,z:0.011789479
x:0.48008987,y:0.28955343,z:-0.02174254
x:0.49473983,y:0.37939423,z:-0.011321712
x:0.46202686,y:0.3797666,z:0.011867441
x:0.39301,y:0.3251934,z:0.06992262
x:0.4770663,y:0.34457314,z:-0.014907932
x:0.47510338,y:0.34602833,z:-0.016657729
x:0.47334212,y:0.3482588,z:-0.018190969
x:0.47217265,y:0.35094228,z:-0.016796326
x:0.46833602,y:0.35665995,z:-0.009710512
x:0.4615068,y:0.3391978,z:-0.0070165163
x:0.4589704,y:0.3387167,z:-0.006769639
x:0.4569751,y:0.3380656,z:-0.006531424
x:0.44717515,y:0.33527377,z:-0.0036923334
x:0.4116,y:0.32346702,z:0.018589437
x:0.48020726,y:0.28416547,z:-0.012213936
x:0.47597986,y:0.27311403,z:0.005890409
x:0.4706814,y:0.27449888,z:0.009979045
x:0.46374738,y:0.33945242,z:-0.0062325723
x:0.41313562,y:0.33895802,z:0.03166961
x:0.4837895,y:0.27189878,z:-0.0070078536
x:0.46354285,y:0.36255828,z:-0.005110796
x:0.49483553,y:0.29003298,z:-0.04074777
x:0.48646367,y:0.2860338,z:-0.028291285
x:0.4950787,y:0.2844857,z:-0.030959297
x:0.47351086,y:0.2990876,z:-0.022539476
x:0.494536,y:0.37346822,z:-0.015540284
x:0.49436948,y:0.3662926,z:-0.0143795265
x:0.47810715,y:0.36593005,z:-0.011728844
x:0.4430468,y:0.3510664,z:0.005920727
x:0.4550909,y:0.31657425,z:-0.005522258
x:0.45246446,y:0.35769215,z:8.00186E-4
x:0.4317928,y:0.3167047,z:-4.350132E-4
x:0.44535136,y:0.32306793,z:-0.0038071098
x:0.42466664,y:0.32718945,z:0.006687347
x:0.47547933,y:0.37286532,z:-0.01193674
x:0.46800575,y:0.30305317,z:-0.015843468
x:0.4366674,y:0.35622507,z:0.01475201
x:0.44816187,y:0.36279744,z:0.0073586795
x:0.43546635,y:0.3431448,z:0.0077268304
x:0.40368003,y:0.331865,z:0.041302163
x:0.42507038,y:0.3449728,z:0.017731862
x:0.39971125,y:0.3376641,z:0.063789666
x:0.43784678,y:0.33145526,z:3.6544356E-4
x:0.47422,y:0.2941527,z:-0.0151244905
x:0.47463536,y:0.30951643,z:-0.03818371
x:0.469696,y:0.3119066,z:-0.027858168
x:0.47814518,y:0.30489975,z:-0.0451136
x:0.46732408,y:0.2673272,z:0.0038958993
x:0.45025495,y:0.26386368,z:0.0031184517
x:0.43568256,y:0.26380894,z:0.004448125
x:0.42419478,y:0.26586008,z:0.009104147
x:0.4165939,y:0.26964536,z:0.015618246
x:0.41347092,y:0.2815881,z:0.029815864
x:0.38589373,y:0.29821748,z:0.07324897
x:0.42023933,y:0.28890628,z:0.020772353
x:0.4298875,y:0.28982896,z:0.014275579
x:0.4430216,y:0.28925732,z:0.009571915
x:0.45579025,y:0.28760248,z:0.007280718
x:0.4660161,y:0.28538862,z:0.0065920604
x:0.4727617,y:0.2830301,z:0.005842766
x:0.38483706,y:0.2997274,z:0.11004669
x:0.46999258,y:0.31385005,z:-0.023284439
x:0.47978976,y:0.2943998,z:-0.030075734
x:0.4808531,y:0.30920056,z:-0.046257034
x:0.4862542,y:0.31249565,z:-0.043034635
x:0.48123753,y:0.3105174,z:-0.041579355
x:0.472794,y:0.3158852,z:-0.020408534
x:0.48767033,y:0.31284946,z:-0.04577194
x:0.48892978,y:0.3146901,z:-0.03470144
x:0.47322556,y:0.2784917,z:0.011113815
x:0.47801518,y:0.27938318,z:0.004781626
x:0.480539,y:0.27970853,z:-0.002481768
x:0.4275795,y:0.27849406,z:0.0192651
x:0.41914508,y:0.275433,z:0.020148663
x:0.5029607,y:0.29099482,z:-0.03801046
x:0.56373125,y:0.2790535,z:0.012317885
x:0.5028567,y:0.31362987,z:-0.03542908
x:0.6009914,y:0.256088,z:0.05997822
x:0.53802454,y:0.28369427,z:0.003233228
x:0.5473579,y:0.2841568,z:0.003456284
x:0.5563573,y:0.28392556,z:0.0057214927
x:0.5683578,y:0.28135392,z:0.013374694
x:0.52959085,y:0.28235015,z:0.004881243
x:0.5508811,y:0.26603845,z:1.1030981E-4
x:0.5398301,y:0.26663458,z:9.0630003E-4
x:0.5613916,y:0.2673292,z:0.0028196
x:0.5680008,y:0.27012497,z:0.006418813
x:0.57700026,y:0.2852681,z:0.017662564
x:0.53101045,y:0.36816055,z:-0.00549194
x:0.5672362,y:0.27779278,z:0.015531623
x:0.60681766,y:0.28340927,z:0.060186118
x:0.58806884,y:0.28147176,z:0.027546324
x:0.5441896,y:0.3083534,z:-0.008974211
x:0.5083006,y:0.32941064,z:-0.030682098
x:0.50708824,y:0.33498284,z:-0.026870659
x:0.52141714,y:0.3320392,z:-0.025640603
x:0.5297067,y:0.3350259,z:-0.018606761
x:0.5170196,y:0.3359763,z:-0.023353739
x:0.5247674,y:0.33741608,z:-0.016614417
x:0.5386296,y:0.34751758,z:-0.0040106755
x:0.50223815,y:0.30943143,z:-0.052112795
x:0.5034189,y:0.30346987,z:-0.054572906
x:0.5814856,y:0.26533002,z:0.009823123
x:0.52476186,y:0.29293194,z:-0.0077571487
x:0.5238875,y:0.30949944,z:-0.029573318
x:0.5250444,y:0.3066602,z:-0.02640289
x:0.57501477,y:0.30865386,z:0.0020161658
x:0.50327134,y:0.29652786,z:-0.048128106
x:0.5580487,y:0.25691837,z:-0.005141114
x:0.5716217,y:0.26004246,z:0.0015711365
x:0.5908699,y:0.24421246,z:0.04268814
x:0.51534003,y:0.2606303,z:-0.012084001
x:0.5304729,y:0.26929438,z:0.004053987
x:0.5457322,y:0.3410136,z:-0.0021818334
x:0.59582216,y:0.34277007,z:0.078307785
x:0.51653826,y:0.3129661,z:-0.025761876
x:0.508924,y:0.3148787,z:-0.02650684
x:0.5390738,y:0.34102863,z:-0.0027546324
x:0.5362921,y:0.34094402,z:-0.0051064645
x:0.5768973,y:0.25666812,z:0.006652697
x:0.52414685,y:0.31269252,z:-0.02453182
x:0.5396938,y:0.2564145,z:-0.009892422
x:0.5412526,y:0.2516919,z:-0.01131305
x:0.55114573,y:0.22829804,z:0.008887587
