x:0.5592038,y:0.33699697,z:-0.020605158
x:0.55667776,y:0.3216644,z:-0.04594474
x:0.55708814,y:0.32637903,z:-0.022897929
x:0.55406237,y:0.30297166,z:-0.035820816
x:0.55755633,y:0.31612408,z:-0.049607214
x:0.5594908,y:0.30867535,z:-0.04701668
x:0.5646889,y:0.29053667,z:-0.0260691
x:0.506976,y:0.2854065,z:0.014121382
x:0.5678864,y:0.27628604,z:-0.021632439
x:0.5692343,y:0.26874873,z:-0.024371853
x:0.57520515,y:0.2408194,z:-0.019056793
x:0.55896443,y:0.33906952,z:-0.019116346
x:0.5585985,y:0.34120455,z:-0.016123835
x:0.55832523,y:0.3425373,z:-0.011910495
x:0.55828965,y:0.34387878,z:-0.011783947
x:0.5580426,y:0.34601814,z:-0.01279634
x:0.55761486,y:0.34868804,z:-0.014582913
x:0.55705285,y:0.35148728,z:-0.0135109695
x:0.5525439,y:0.356425,z:-0.005441608
x:0.55660665,y:0.32434732,z:-0.041150764
x:0.5491883,y:0.323472,z:-0.028451199
x:0.48207486,y:0.26177043,z:0.055324253
x:0.529085,y:0.29084694,z:0.00337402
x:0.52085316,y:0.29081467,z:0.004954022
x:0.5131585,y:0.29026493,z:0.008166133
x:0.5030236,y:0.2870748,z:0.016183387
x:0.53599095,y:0.28995794,z:0.0035582606
x:0.51904494,y:0.27443412,z:8.165203E-5
x:0.5287061,y:0.2755257,z:-9.477219E-4
x:0.50982904,y:0.27517155,z:0.0039081317
x:0.5037944,y:0.27730086,z:0.008069362
x:0.4954932,y:0.28975368,z:0.021513334
x:0.52125233,y:0.36280096,z:0.009967597
x:0.5042262,y:0.28389615,z:0.017151114
x:0.47314954,y:0.28531176,z:0.06258966
x:0.48687956,y:0.28527638,z:0.030669529
x:0.5176954,y:0.31298903,z:-0.0016442068
x:0.5472119,y:0.33541742,z:-0.01852082
x:0.54723483,y:0.34038645,z:-0.013734291
x:0.5349498,y:0.33617783,z:-0.011843499
x:0.5268553,y:0.33702338,z:-0.003956518
x:0.5376385,y:0.33976722,z:-0.009014756
x:0.5301661,y:0.3393599,z:-0.0020229234
x:0.5162985,y:0.34368706,z:0.011471297
x:0.54969627,y:0.32114074,z:-0.04466436
x:0.5496085,y:0.31569937,z:-0.047909968
x:0.49321657,y:0.2717447,z:0.011024653
x:0.5385512,y:0.30086067,z:-0.0058510313
x:0.53279436,y:0.31763616,z:-0.021334676
x:0.533023,y:0.31462333,z:-0.018952578
x:0.49214104,y:0.31051102,z:0.012200814
x:0.5518378,y:0.3087985,z:-0.043443535
x:0.5130355,y:0.26652724,z:-0.0068448135
x:0.50140154,y:0.26804912,z:0.0015269628
x:0.4914718,y:0.2527481,z:0.035939924
x:0.5492094,y:0.27264947,z:-0.017448876
x:0.53661364,y:0.27836588,z:0.0010319328
x:0.51023716,y:0.33829597,z:0.013689627
x:0.4766732,y:0.3359281,z:0.09290187
x:0.5384776,y:0.3211336,z:-0.018401716
x:0.5445684,y:0.3231689,z:-0.019652318
x:0.5165596,y:0.3383256,z:0.012506021
x:0.5186681,y:0.33867118,z:0.009640058
x:0.4976393,y:0.26445404,z:0.0056053773
x:0.5323327,y:0.3195663,z:-0.016228052
x:0.52856296,y:0.26746392,z:-0.013324868
x:0.52763855,y:0.26306617,z:-0.01569208
x:0.52569634,y:0.2416454,z:-0.0027691904
x:0.4956383,y:0.25904346,z:0.01846127
x:0.5284595,y:0.25285766,z:-0.009922933
x:0.4889341,y:0.26903698,z:0.018505935
x:0.48605317,y:0.26607835,z:0.03564216
x:0.5469031,y:0.33809164,z:-0.016972458
x:0.53616756,y:0.33803505,z:-0.010697114
x:0.52838796,y:0.33822072,z:-0.0036624775
x:0.54016006,y:0.3220679,z:-0.016674696
x:0.5176139,y:0.33849838,z:0.010972545
x:0.5225007,y:0.34062394,z:0.0050507947
x:0.51996005,y:0.33885267,z:0.0092752995
x:0.5418102,y:0.32018116,z:-0.030937515
x:0.53161854,y:0.34021863,z:-5.8528926E-4
x:0.5389412,y:0.34088904,z:-0.005434164
x:0.54791236,y:0.34175396,z:-0.009669834
x:0.54143333,y:0.35548186,z:-0.0037220302
x:0.54502237,y:0.35024202,z:-0.011515961
x:0.54594094,y:0.3474558,z:-0.012401803
x:0.5469475,y:0.34494132,z:-0.010429128
x:0.5480034,y:0.34303293,z:-0.0094614
x:0.53165245,y:0.3409584,z:-3.3521533E-4
x:0.5301413,y:0.34164166,z:-0.0015371984
x:0.52821946,y:0.34277993,z:-0.0026333362
x:0.52662337,y:0.34419864,z:-7.7371695E-4
x:0.5204374,y:0.33161923,z:-0.0015660442
x:0.4714728,y:0.30861443,z:0.10248982
x:0.5568474,y:0.32536316,z:-0.029314708
x:0.5262701,y:0.3400232,z:0.005352279
x:0.5244564,y:0.34022546,z:0.0046860357
x:0.54670614,y:0.3253283,z:-0.019652318
x:0.5346078,y:0.3226035,z:-0.009945265
x:0.54563344,y:0.32428202,z:-0.019920304
x:0.52884513,y:0.30325866,z:-0.0015502254
x:0.5135143,y:0.30578676,z:0.0026519464
x:0.5314762,y:0.31664807,z:-0.013592854
x:0.50527626,y:0.2458674,z:0.015543197
x:0.509188,y:0.254369,z:0.0036401453
x:0.5107173,y:0.26231354,z:-0.005672374
x:0.522579,y:0.34821337,z:0.0061487937
x:0.5475474,y:0.26533785,z:-0.021677103
x:0.5486918,y:0.25336203,z:-0.018491045
x:0.5480658,y:0.24018015,z:-0.014441477
x:0.5066185,y:0.2890189,z:0.012513464
x:0.48623702,y:0.2929066,z:0.02770679
x:0.5405353,y:0.2888484,z:0.0042431145
x:0.49562803,y:0.27928513,z:0.016451374
x:0.54499114,y:0.29780626,z:-0.00997504
x:0.53723526,y:0.31638855,z:-0.030758858
x:0.4766243,y:0.2960465,z:0.03903665
x:0.49089992,y:0.296971,z:0.019935194
x:0.5012309,y:0.29949692,z:0.011024653
x:0.5176946,y:0.29956144,z:0.0056128213
x:0.52980393,y:0.29805693,z:0.0022164688
x:0.53885394,y:0.2961721,z:-0.0013315562
x:0.5565867,y:0.29144907,z:-0.02161755
x:0.47514886,y:0.30727172,z:0.03832202
x:0.48940057,y:0.27791622,z:0.021051802
x:0.5523665,y:0.32385668,z:-0.040197924
x:0.5377992,y:0.30633852,z:-0.009007313
x:0.4726865,y:0.2841535,z:0.09200858
x:0.5458187,y:0.2937411,z:-0.0036661997
x:0.53088194,y:0.31662637,z:-0.004793975
x:0.50006634,y:0.28374413,z:0.0191759
x:0.53802425,y:0.31265768,z:-0.027855674
x:0.47296703,y:0.32202944,z:0.10004817
x:0.54087037,y:0.28698078,z:0.0061264616
x:0.5447589,y:0.31015113,z:-0.037339404
x:0.48964697,y:0.34915838,z:0.04552787
x:0.49132913,y:0.35526225,z:0.062113237
x:0.469558,y:0.30814162,z:0.07068879
x:0.48010963,y:0.34182754,z:0.05672374
x:0.47930968,y:0.27486196,z:0.051572446
x:0.5196113,y:0.36770916,z:0.01600473
x:0.55343145,y:0.3249698,z:-0.028466085
x:0.5294267,y:0.30959085,z:-0.004671148
x:0.4802808,y:0.28557235,z:0.040287253
x:0.5144645,y:0.28722432,z:0.008292683
x:0.5211929,y:0.28787303,z:0.005568157
x:0.52088606,y:0.34116918,z:0.0068745897
x:0.47490054,y:0.3182061,z:0.04252047
x:0.5331742,y:0.3753214,z:0.017091561
x:0.5120046,y:0.3674312,z:0.037190527
x:0.50266474,y:0.36252454,z:0.04832684
x:0.5721748,y:0.25465655,z:-0.022659719
x:0.54942167,y:0.37725788,z:0.012811228
x:0.5278719,y:0.28791568,z:0.0044515477
x:0.5343596,y:0.2875485,z:0.0050024083
x:0.53856575,y:0.2872994,z:0.006308841
x:0.48403597,y:0.2763103,z:0.03026755
x:0.53470093,y:0.28252566,z:0.0031767527
x:0.52800816,y:0.28053552,z:0.0022201908
x:0.5207889,y:0.28000313,z:0.0033051628
x:0.5134384,y:0.28060734,z:0.0062344
x:0.5088709,y:0.28191745,z:0.009543286
x:0.47615865,y:0.27165848,z:0.075572096
x:0.51002526,y:0.28639072,z:0.011486185
x:0.5566248,y:0.33039036,z:-0.020158514
x:0.5293686,y:0.32973006,z:-0.008121469
x:0.53843594,y:0.3204607,z:-0.021930201
x:0.54500026,y:0.3297642,z:-0.018178394
x:0.56660026,y:0.2832885,z:-0.020575382
x:0.5002694,y:0.35639462,z:0.036565226
x:0.50975436,y:0.36211222,z:0.02693261
x:0.5327128,y:0.37208194,z:0.006100407
x:0.48302904,y:0.3470367,z:0.07878793
x:0.538924,y:0.2852312,z:0.0049205236
x:0.5492837,y:0.29991013,z:-0.022629943
x:0.54957,y:0.3739064,z:0.002233218
x:0.52150965,y:0.3719411,z:0.025577791
x:0.47054526,y:0.32026252,z:0.07068879
x:0.53905535,y:0.34196743,z:-0.00520712
x:0.53745925,y:0.3433861,z:-0.006420502
x:0.53593564,y:0.3452103,z:-0.007756711
x:0.53481025,y:0.3477204,z:-0.006409336
x:0.53070414,y:0.35227,z:5.015436E-4
x:0.5240088,y:0.3389335,z:0.004332443
x:0.5222878,y:0.3383335,z:0.004600429
x:0.52081215,y:0.33767533,z:0.0046041515
x:0.51342636,y:0.33445138,z:0.0062641767
x:0.4837566,y:0.32161808,z:0.023791216
x:0.55100965,y:0.2942665,z:-0.015193326
x:0.54802036,y:0.28294525,z:-0.0013315562
x:0.5427213,y:0.28335583,z:0.0027766344
x:0.52608645,y:0.3395465,z:0.0051289573
x:0.48271325,y:0.334269,z:0.038768664
x:0.5556502,y:0.28302264,z:-0.013473748
x:0.5256888,y:0.35745776,z:0.005556991
x:0.56126314,y:0.30263057,z:-0.03975128
x:0.5551632,y:0.29757375,z:-0.029806016
x:0.562878,y:0.29691574,z:-0.032694314
x:0.5417815,y:0.3080282,z:-0.020977361
x:0.5501414,y:0.36895907,z:-0.0033591322
x:0.55137354,y:0.3624246,z:-0.004261724
x:0.5377825,y:0.3612566,z:-0.0011556903
x:0.50931835,y:0.3462518,z:0.01703201
x:0.5228197,y:0.32029286,z:-0.0012617682
x:0.51682436,y:0.35256848,z:0.011821167
x:0.5022263,y:0.31826472,z:0.003859745
x:0.5133497,y:0.32478073,z:0.0022778823
x:0.49404964,y:0.32602248,z:0.013041994
x:0.5341008,y:0.36729872,z:6.8857556E-4
x:0.53683734,y:0.31053302,z:-0.013749179
x:0.5027472,y:0.35044277,z:0.02596488
x:0.512036,y:0.35682458,z:0.01916101
x:0.5027215,y:0.33929694,z:0.018014627
x:0.47633094,y:0.3275234,z:0.046510488
x:0.4927693,y:0.3402089,z:0.027066603
x:0.47341573,y:0.3315794,z:0.06818759
x:0.5054124,y:0.33046594,z:0.008486229
x:0.5437868,y:0.30306613,z:-0.0152901
x:0.53931123,y:0.3190828,z:-0.032664534
x:0.5349475,y:0.31966186,z:-0.02249595
x:0.54290634,y:0.3158573,z:-0.039513074
x:0.5420208,y:0.2770193,z:-0.003911854
x:0.528555,y:0.27270037,z:-0.0045520426
x:0.51638246,y:0.27165133,z:-0.0027468582
x:0.506252,y:0.27255675,z:0.0021271403
x:0.49922782,y:0.27498558,z:0.008419232
x:0.49431264,y:0.2844738,z:0.023344573
x:0.47018066,y:0.29654956,z:0.06741341
x:0.4995534,y:0.292319,z:0.016927794
x:0.5079256,y:0.29423627,z:0.011054429
x:0.51920134,y:0.29478258,z:0.006532163
x:0.5297841,y:0.2940951,z:0.003576871
x:0.5379249,y:0.2928484,z:0.0023002145
x:0.54368865,y:0.29151484,z:9.723804E-4
x:0.47189096,y:0.29620922,z:0.10034593
x:0.53505397,y:0.3208071,z:-0.018029513
x:0.54762715,y:0.30495206,z:-0.028763847
x:0.5443448,y:0.31993812,z:-0.040049043
x:0.5485601,y:0.3227105,z:-0.036535446
x:0.54460865,y:0.3207534,z:-0.03564216
x:0.5370235,y:0.32235608,z:-0.015170994
x:0.54991686,y:0.32336435,z:-0.038917545
x:0.55098957,y:0.32441062,z:-0.02842142
x:0.5436997,y:0.28728557,z:0.0045222663
x:0.54842603,y:0.2887339,z:-0.0010747361
x:0.5512738,y:0.2899122,z:-0.007306345
x:0.5062437,y:0.2829628,z:0.012878224
x:0.5000233,y:0.27998284,z:0.013570522
x:0.5686583,y:0.30370644,z:-0.03754784
x:0.629474,y:0.29075566,z:0.0017791303
x:0.56567043,y:0.32440996,z:-0.029791128
x:0.6709792,y:0.2703519,z:0.036684327
x:0.6044572,y:0.294474,z:-0.004578097
x:0.6134361,y:0.29527208,z:-0.004559487
x:0.6220245,y:0.29531735,z:-0.0028678242
x:0.6332911,y:0.29284215,z:0.0030948678
x:0.59687835,y:0.29292142,z:-0.00273197
x:0.6198134,y:0.27932492,z:-0.010042037
x:0.6091736,y:0.27947322,z:-0.009007313
x:0.62919044,y:0.28080893,z:-0.0077492665
x:0.63510835,y:0.28330785,z:-0.0045408765
x:0.6412171,y:0.29655582,z:0.007551999
x:0.5844319,y:0.36658671,z:0.0041463417
x:0.6329486,y:0.28960702,z:0.0042356704
x:0.67173046,y:0.29485103,z:0.04347331
x:0.6516719,y:0.29284245,z:0.014932785
x:0.60691184,y:0.31765908,z:-0.00973683
