x:0.5538813,y:0.35391086,z:-0.015783666
x:0.5500981,y:0.3405385,z:-0.045298677
x:0.5506114,y:0.3441203,z:-0.020035952
x:0.54277885,y:0.32203165,z:-0.03951084
x:0.5499865,y:0.335356,z:-0.05002344
x:0.55000496,y:0.327779,z:-0.04896037
x:0.5504438,y:0.30836573,z:-0.03268946
x:0.48317862,y:0.30492294,z:0.004126786
x:0.55019426,y:0.29474437,z:-0.032157924
x:0.5497581,y:0.28757253,z:-0.03697128
x:0.54927695,y:0.25806987,z:-0.038447767
x:0.5538398,y:0.3556395,z:-0.013827316
x:0.5536802,y:0.35736978,z:-0.010268979
x:0.5534912,y:0.3584358,z:-0.004979458
x:0.5535851,y:0.3632198,z:-0.0034236081
x:0.5536676,y:0.3650796,z:-0.0031246191
x:0.55365556,y:0.3674724,z:-0.0037779654
x:0.55330104,y:0.3701359,z:-9.578721E-4
x:0.5506968,y:0.37535653,z:0.009611942
x:0.55031043,y:0.34266233,z:-0.039865196
x:0.54212445,y:0.34191316,z:-0.02700498
x:0.45460954,y:0.28149694,z:0.037089396
x:0.5116568,y:0.30764714,z:-0.0043667154
x:0.5023637,y:0.30857506,z:-0.0032058263
x:0.4932211,y:0.30890274,z:-5.05236E-4
x:0.48012012,y:0.30656096,z:0.0064411825
x:0.5191522,y:0.30614626,z:-0.0042338315
x:0.4976211,y:0.29488385,z:-0.011140107
x:0.508396,y:0.29539728,z:-0.011760233
x:0.4878438,y:0.29555273,z:-0.0075596226
x:0.48154688,y:0.29743555,z:-0.0032870332
x:0.47417438,y:0.30970168,z:0.012018619
x:0.51967007,y:0.3817735,z:0.025056014
x:0.47965986,y:0.30417478,z:0.0065703746
x:0.45180714,y:0.30489787,z:0.05120463
x:0.46590608,y:0.30576345,z:0.01966683
x:0.5075598,y:0.33249518,z:-0.0030065002
x:0.54238605,y:0.3531417,z:-0.014248116
x:0.5429229,y:0.35725483,z:-0.008364309
x:0.53086114,y:0.35436678,z:-0.007818008
x:0.5231148,y:0.35553887,z:-1.8363829E-4
x:0.5335885,y:0.3572529,z:-0.0042670527
x:0.5263855,y:0.35735396,z:0.0024546627
x:0.5125101,y:0.36419487,z:0.01827893
x:0.5428833,y:0.34037387,z:-0.044294663
x:0.54159963,y:0.3354072,z:-0.048665065
x:0.47028235,y:0.29254246,z:-0.0033737766
x:0.52538866,y:0.31888604,z:-0.010468305
x:0.5245396,y:0.33704227,z:-0.02160103
x:0.5240469,y:0.33392543,z:-0.01975542
x:0.481449,y:0.33119997,z:0.008327397
x:0.542114,y:0.32835492,z:-0.04571209
x:0.4909236,y:0.28773338,z:-0.02160103
x:0.4784658,y:0.28923744,z:-0.013664903
x:0.46280676,y:0.27317378,z:0.01565078
x:0.5311744,y:0.29215336,z:-0.029249242
x:0.5174587,y:0.297264,z:-0.008947521
x:0.5061401,y:0.35910016,z:0.018544698
x:0.4676224,y:0.35246262,z:0.09650331
x:0.5308153,y:0.3400115,z:-0.017584981
x:0.5372654,y:0.34158257,z:-0.017968867
x:0.5136503,y:0.3579314,z:0.016920561
x:0.51578754,y:0.35816726,z:0.014107849
x:0.47464913,y:0.28576845,z:-0.010675014
x:0.52449805,y:0.33877087,z:-0.015842725
x:0.50784767,y:0.28835994,z:-0.026872097
x:0.5064857,y:0.2842916,z:-0.030386139
x:0.4972141,y:0.2617247,z:-0.024007706
x:0.4698127,y:0.280619,z:4.6532464E-4
x:0.50353765,y:0.27376541,z:-0.027949931
x:0.46609658,y:0.2900756,z:0.003211363
x:0.46099868,y:0.28702337,z:0.019076234
x:0.5424862,y:0.35540003,z:-0.012262239
x:0.53223073,y:0.35594267,z:-0.0062972247
x:0.524697,y:0.35658008,z:4.717843E-4
x:0.53274,y:0.34078205,z:-0.015636016
x:0.5147189,y:0.35804933,z:0.015355483
x:0.5193238,y:0.36064324,z:0.01084481
x:0.5168503,y:0.35815236,z:0.013797787
x:0.53420734,y:0.3392328,z:-0.030947205
x:0.5278319,y:0.35799828,z:0.0044922167
x:0.5349228,y:0.35803172,z:1.9563476E-4
x:0.54355454,y:0.35817644,z:-0.0033608575
x:0.53921926,y:0.37498587,z:0.0104609225
x:0.5418176,y:0.3696324,z:4.6111436E-5
x:0.5424083,y:0.36696562,z:-0.0023365435
x:0.5430107,y:0.3645645,z:-0.0015641552
x:0.5437607,y:0.36282593,z:-0.001797625
x:0.52808553,y:0.361052,z:0.0056807906
x:0.526698,y:0.3617361,z:0.0053891838
x:0.52497977,y:0.36295652,z:0.005023753
x:0.52374566,y:0.36443603,z:0.0072606336
x:0.5152539,y:0.351462,z:9.1265456E-4
x:0.45550692,y:0.32571524,z:0.09809791
x:0.55046093,y:0.3433913,z:-0.027226454
x:0.52283686,y:0.35992932,z:0.010446157
x:0.5210774,y:0.36021987,z:0.010342804
x:0.53983647,y:0.34360683,z:-0.01709774
x:0.5272137,y:0.3413913,z:-0.008297866
x:0.5386115,y:0.34262708,z:-0.017909808
x:0.5165322,y:0.3216688,z:-0.005717702
x:0.501807,y:0.32533148,z:-0.001569692
x:0.5228304,y:0.33580345,z:-0.013790405
x:0.47627324,y:0.26643828,z:-0.005721394
x:0.483431,y:0.27597493,z:-0.014698446
x:0.4884428,y:0.2837472,z:-0.021586265
x:0.51931715,y:0.36848593,z:0.015178304
x:0.5282791,y:0.28548124,z:-0.03528808
x:0.52477044,y:0.27296904,z:-0.035642438
x:0.52073044,y:0.259135,z:-0.034815606
x:0.48486096,y:0.30822247,z:0.003301798
x:0.4655304,y:0.313279,z:0.018692348
x:0.5237015,y:0.30481964,z:-0.0036930675
x:0.47336066,y:0.29934493,z:0.004340877
x:0.5312783,y:0.3158126,z:-0.015207835
x:0.52886146,y:0.33591822,z:-0.03144921
x:0.45993888,y:0.31641474,z:0.030563317
x:0.4701352,y:0.31720215,z:0.012291769
x:0.48097494,y:0.31917688,z:0.004488526
x:0.49888223,y:0.31799516,z:-2.7799513E-4
x:0.51211953,y:0.31541678,z:-0.0033848502
x:0.5216962,y:0.31288975,z:-0.007124058
x:0.54211,y:0.3096125,z:-0.028451936
x:0.46226987,y:0.32768068,z:0.032837108
x:0.46753633,y:0.29856262,z:0.008194513
x:0.54581445,y:0.34252602,z:-0.03912695
x:0.52623826,y:0.32472286,z:-0.011834057
x:0.44973803,y:0.30220193,z:0.08008475
x:0.5290235,y:0.31026137,z:-0.010040124
x:0.52210724,y:0.3354813,z:-0.004680469
x:0.47673443,y:0.30348474,z:0.008342161
x:0.52869064,y:0.3320658,z:-0.029204946
x:0.46063036,y:0.33867002,z:0.0995744
x:0.5236338,y:0.30329195,z:-0.0024878837
x:0.53496695,y:0.329718,z:-0.03930413
x:0.4846719,y:0.3679086,z:0.0539509
x:0.48635408,y:0.37253737,z:0.07199359
x:0.45516136,y:0.32724872,z:0.06573328
x:0.47405708,y:0.36034787,z:0.062485002
x:0.45568123,y:0.29500705,z:0.037355166
x:0.51822305,y:0.38644618,z:0.03286664
x:0.54690665,y:0.34317532,z:-0.026488207
x:0.51859796,y:0.32828608,z:-0.0066774203
x:0.45985427,y:0.30651298,z:0.029116357
x:0.49354914,y:0.30564147,z:-8.8589324E-4
x:0.50198907,y:0.30545658,z:-0.003250121
x:0.5179304,y:0.3611945,z:0.012749481
x:0.4650969,y:0.33814213,z:0.04057391
x:0.5336439,y:0.39314193,z:0.037325636
x:0.50953823,y:0.38510585,z:0.052415352
x:0.49891138,y:0.37993795,z:0.060890395
x:0.5494496,y:0.27262276,z:-0.038684003
x:0.5514093,y:0.394089,z:0.034431715
x:0.50975305,y:0.30468303,z:-0.004200611
x:0.5167997,y:0.30372015,z:-0.003600787
x:0.52127504,y:0.30339152,z:-0.0023808382
x:0.46263605,y:0.29730213,z:0.016846737
x:0.51643664,y:0.30352587,z:-0.0063747405
x:0.50879663,y:0.3044306,z:-0.008032098
x:0.5006666,y:0.30494344,z:-0.0072384863
x:0.49209973,y:0.30493072,z:-0.0044700694
x:0.4862429,y:0.30474705,z:-0.0011073665
x:0.4503473,y:0.29062888,z:0.060034033
x:0.48745316,y:0.30539468,z:0.0018400742
x:0.5507822,y:0.34797272,z:-0.01649238
x:0.52365273,y:0.34901798,z:-0.005540524
x:0.5306737,y:0.33948177,z:-0.02168962
