x:0.4596672,y:0.33207554,z:-0.032890752
x:0.44577277,y:0.31440756,z:-0.053398296
x:0.45186216,y:0.32105246,z:-0.030393586
x:0.4274063,y:0.29939672,z:-0.036362838
x:0.44151416,y:0.30873317,z:-0.055861253
x:0.43714646,y:0.30198845,z:-0.0507643
x:0.42728764,y:0.28616634,z:-0.020952247
x:0.37001568,y:0.30216107,z:0.02401384
x:0.41845992,y:0.27312276,z:-0.011972712
x:0.41309828,y:0.26570165,z:-0.01231479
x:0.39411083,y:0.2385172,z:0.0037628526
x:0.46106395,y:0.33400095,z:-0.032240804
x:0.46258542,y:0.33589467,z:-0.029504184
x:0.46366805,y:0.33705533,z:-0.025809748
x:0.4720318,y:0.34709176,z:-0.022063999
x:0.4735856,y:0.34939954,z:-0.024253294
x:0.4757029,y:0.3524087,z:-0.026305761
x:0.47793293,y:0.3555582,z:-0.024578268
x:0.48076722,y:0.36058113,z:-0.015376383
x:0.4486706,y:0.31764066,z:-0.04891708
x:0.44233182,y:0.31984323,z:-0.035233982
x:0.32609212,y:0.28963506,z:0.07854099
x:0.3958084,y:0.30024984,z:0.011006343
x:0.38741824,y:0.30288944,z:0.012545692
x:0.37921274,y:0.3046375,z:0.016086195
x:0.3676478,y:0.30538133,z:0.025501877
x:0.40275022,y:0.2973027,z:0.011416837
x:0.37301427,y:0.28813824,z:0.01041626
x:0.38342822,y:0.2863356,z:0.00957817
x:0.36445147,y:0.29149744,z:0.014358703
x:0.36020124,y:0.29536512,z:0.018694535
x:0.3624468,y:0.31058872,z:0.030308068
x:0.45399496,y:0.3756641,z:-0.0027815176
x:0.36659634,y:0.30201674,z:0.027793799
x:0.3389321,y:0.31496152,z:0.07683061
x:0.35179427,y:0.3096648,z:0.041870285
x:0.40349832,y:0.32346475,z:-0.0026938603
x:0.44765627,y:0.33394632,z:-0.030188339
x:0.45280328,y:0.3382969,z:-0.026818877
x:0.43891722,y:0.33895507,z:-0.02309023
x:0.43445,y:0.34330025,z:-0.014333048
x:0.4453747,y:0.34119883,z:-0.021431156
x:0.44052857,y:0.34395105,z:-0.013298262
x:0.43207127,y:0.35809457,z:0.0017103874
x:0.43891487,y:0.31615087,z:-0.051927365
x:0.43370312,y:0.31097215,z:-0.053945623
x:0.34489202,y:0.29359785,z:0.02449275
x:0.41191366,y:0.30553108,z:-0.0028413811
x:0.42072222,y:0.32060665,z:-0.02599789
x:0.4181385,y:0.31813833,z:-0.022525804
x:0.3778063,y:0.33008027,z:0.012673971
x:0.42992288,y:0.3045849,z:-0.046864618
x:0.35926187,y:0.28204775,z:0.0060633235
x:0.34938446,y:0.28713474,z:0.014906027
x:0.3264926,y:0.27686393,z:0.060445093
x:0.39952272,y:0.2768387,z:-0.0069484496
x:0.3937103,y:0.2864246,z:0.011382628
x:0.42138878,y:0.35320854,z:0.004742049
x:0.39006537,y:0.3650564,z:0.091129445
x:0.42981014,y:0.32201278,z:-0.02356914
x:0.4379521,y:0.3220546,z:-0.025963683
x:0.4323854,y:0.35007527,z:0.0033844293
x:0.4350722,y:0.3493078,z:3.3726703E-4
x:0.34323692,y:0.28527674,z:0.020883832
x:0.42273882,y:0.32330358,z:-0.021191701
x:0.3751418,y:0.27826434,z:-0.0014057248
x:0.3706548,y:0.2745484,z:-0.0024308881
x:0.34881023,y:0.25408706,z:0.021277219
x:0.3350464,y:0.2802218,z:0.03786798
x:0.3608985,y:0.26296556,z:0.008851255
x:0.33947524,y:0.29311666,z:0.033951193
x:0.33248484,y:0.29105064,z:0.05483502
x:0.4501153,y:0.33644632,z:-0.02948708
x:0.44207162,y:0.34026477,z:-0.022696843
x:0.4373586,y:0.34374332,z:-0.01465802
x:0.43283147,y:0.32259613,z:-0.021978479
x:0.433757,y:0.34972662,z:0.0017328362
x:0.43897116,y:0.3513573,z:-0.004472663
x:0.4363191,y:0.34899083,z:-2.7927419E-5
x:0.43119252,y:0.31887412,z:-0.036568087
x:0.44291806,y:0.34393486,z:-0.012254926
x:0.44768384,y:0.34145644,z:-0.018232731
x:0.4547024,y:0.3391655,z:-0.023278372
x:0.46797216,y:0.363158,z:-0.01376862
x:0.46517387,y:0.35761914,z:-0.0225087
x:0.46356732,y:0.3543112,z:-0.023671763
x:0.46256018,y:0.35118872,z:-0.021431156
x:0.46236596,y:0.34870422,z:-0.019447105
x:0.44778812,y:0.34962276,z:-0.009304508
x:0.44628826,y:0.35093313,z:-0.011066208
x:0.4446841,y:0.35286123,z:-0.012477277
x:0.44392872,y:0.35491142,z:-0.010595851
x:0.42324954,y:0.34057295,z:-0.009740656
x:0.35962445,y:0.3405301,z:0.111654095
x:0.45027238,y:0.31926057,z:-0.03677333
x:0.44284013,y:0.34944472,z:-0.0033908433
x:0.4408211,y:0.3502958,z:-0.0045496305
x:0.44163764,y:0.32365158,z:-0.02687019
x:0.42831147,y:0.32594115,z:-0.015239553
x:0.43991956,y:0.3228214,z:-0.026664943
x:0.40472364,y:0.31115964,z:6.9644843E-4
x:0.3928278,y:0.31840673,z:0.0042759688
x:0.41896456,y:0.32122236,z:-0.017377537
x:0.3332876,y:0.26504338,z:0.039988857
x:0.3437573,y:0.2707859,z:0.022850778
x:0.35390624,y:0.27893266,z:0.009150573
x:0.4421615,y:0.36093515,z:-0.0038740276
x:0.39156303,y:0.27066925,z:-0.009261748
x:0.38016057,y:0.25722438,z:-3.148182E-4
x:0.36840504,y:0.24576968,z:0.008752908
x:0.3722781,y:0.30572462,z:0.021037767
x:0.35620034,y:0.31673756,z:0.035952345
x:0.4069729,y:0.29470897,z:0.01253714
x:0.35410702,y:0.30020833,z:0.028272705
x:0.41534263,y:0.3002674,z:-0.006396849
x:0.4234318,y:0.31687722,z:-0.03557606
x:0.35082072,y:0.3227505,z:0.046898823
x:0.3626938,y:0.31846538,z:0.025963683
x:0.3739326,y:0.31712872,z:0.015555974
x:0.38997674,y:0.31186774,z:0.009689345
x:0.40124196,y:0.3066391,z:0.006627752
x:0.40893912,y:0.30164182,z:0.0035383643
x:0.4203662,y:0.28969952,z:-0.016394064
