x:0.6417225,y:0.35034287,z:-0.015728785
x:0.6541159,y:0.33147022,z:-0.0361447
x:0.6398278,y:0.33612472,z:-0.017780364
x:0.6420967,y:0.31360972,z:-0.0350997
x:0.6561399,y:0.32617912,z:-0.039187495
x:0.6533435,y:0.31914043,z:-0.037435584
x:0.6418276,y:0.30108148,z:-0.022544336
x:0.56523466,y:0.2982455,z:-0.034546465
x:0.6403771,y:0.2877016,z:-0.020269923
x:0.6429932,y:0.28065687,z:-0.022913158
x:0.64241636,y:0.2519672,z:-0.01951691
x:0.6403517,y:0.35280895,z:-0.014422535
x:0.6372764,y:0.3549675,z:-0.011863822
x:0.6340027,y:0.3562922,z:-0.008137167
x:0.6329171,y:0.35807154,z:-0.0071651647
x:0.63322717,y:0.36125988,z:-0.007514778
x:0.63203907,y:0.3648363,z:-0.008390734
x:0.62890065,y:0.36810076,z:-0.006807867
x:0.6205889,y:0.3693345,z:3.8659232E-4
x:0.64953846,y:0.33408597,z:-0.032333523
x:0.6367631,y:0.3337861,z:-0.027031686
x:0.5043721,y:0.26763695,z:-0.02552566
x:0.5932402,y:0.30324852,z:-0.026647495
x:0.58388567,y:0.30335638,z:-0.03136536
x:0.57383335,y:0.3027597,z:-0.034300584
x:0.5582864,y:0.29929626,z:-0.03549926
x:0.6006878,y:0.30206838,z:-0.02088463
x:0.5871755,y:0.28881666,z:-0.03795808
x:0.5960943,y:0.28987718,z:-0.031088743
x:0.5769688,y:0.28877074,z:-0.040509112
x:0.5684034,y:0.29013827,z:-0.040355433
x:0.5475927,y:0.30131724,z:-0.034730878
x:0.58144516,y:0.37845266,z:-0.008375366
x:0.56087023,y:0.29712883,z:-0.03439279
x:0.497211,y:0.29397285,z:-0.021437865
x:0.533841,y:0.29657158,z:-0.034239113
x:0.5879822,y:0.32425654,z:-0.02929073
x:0.6331605,y:0.34949636,z:-0.02139176
x:0.62878597,y:0.35502177,z:-0.01664316
x:0.6192522,y:0.35180527,z:-0.023773747
x:0.60784096,y:0.35346735,z:-0.023020731
x:0.61855954,y:0.35532147,z:-0.019332498
x:0.60907423,y:0.3555653,z:-0.018041614
x:0.57900196,y:0.35875857,z:-0.015590475
x:0.6472387,y:0.33127683,z:-0.039064553
x:0.6482718,y:0.32610625,z:-0.04253764
x:0.55499214,y:0.2837382,z:-0.047793373
x:0.6071988,y:0.3108347,z:-0.023927422
x:0.61528987,y:0.32855508,z:-0.034177642
x:0.6126451,y:0.32532457,z:-0.03288676
x:0.5537584,y:0.32260072,z:-0.037865877
x:0.6456975,y:0.3194867,z:-0.040570583
x:0.5875674,y:0.27979445,z:-0.04619514
x:0.5709118,y:0.28066993,z:-0.04893058
x:0.5281325,y:0.25865614,z:-0.034669407
x:0.62497336,y:0.28603968,z:-0.029275363
x:0.6027422,y:0.29193455,z:-0.023912055
x:0.5735304,y:0.35333213,z:-0.02002404
x:0.4797582,y:0.3497708,z:0.012908822
x:0.6198928,y:0.3319593,z:-0.027139261
