x:0.40122855,y:0.38773167,z:-0.019316016
x:0.37570465,y:0.3751034,z:-0.043154664
x:0.3875319,y:0.3766403,z:-0.02093541
x:0.35881597,y:0.36012086,z:-0.031687602
x:0.3701206,y:0.37085283,z:-0.046801947
x:0.3658303,y:0.36405778,z:-0.044788644
x:0.35735396,y:0.34611082,z:-0.026814831
x:0.3212901,y:0.3520799,z:0.03367172
x:0.347023,y:0.3342278,z:-0.024086662
x:0.33981866,y:0.3285325,z:-0.02732545
x:0.31701544,y:0.30333954,z:-0.023532277
x:0.40375215,y:0.38979262,z:-0.0178571
x:0.4069988,y:0.39176998,z:-0.014793383
x:0.40983152,y:0.39282027,z:-0.010299929
x:0.41016632,y:0.39301473,z:-0.008986907
x:0.4123333,y:0.39564672,z:-0.009293279
x:0.41525504,y:0.39848822,z:-0.010102976
x:0.41920292,y:0.40114757,z:-0.007739536
x:0.42531013,y:0.40249768,z:0.0019458259
x:0.38034993,y:0.37647408,z:-0.03851532
x:0.37690994,y:0.37706238,z:-0.024217963
x:0.29283738,y:0.3389635,z:0.0825745
x:0.33979744,y:0.34962326,z:0.016150173
x:0.3349845,y:0.35202333,z:0.020381022
x:0.32992995,y:0.35412285,z:0.025851948
x:0.3211503,y:0.35417306,z:0.036852155
x:0.34304735,y:0.34727663,z:0.0127873765
x:0.32050228,y:0.34285602,z:0.0155228395
x:0.3272684,y:0.3411098,z:0.010591712
x:0.31552202,y:0.34515887,z:0.02192747
x:0.31374985,y:0.34763145,z:0.02769018
x:0.32003078,y:0.35832936,z:0.04370905
x:0.41186863,y:0.41263467,z:0.026070787
x:0.31904668,y:0.3521272,z:0.037348185
x:0.31296867,y:0.3578208,z:0.09150306
x:0.31251022,y:0.3559981,z:0.055117756
x:0.35397252,y:0.37481713,z:0.013057277
x:0.39287078,y:0.38878226,z:-0.01375026
x:0.4008736,y:0.39315605,z:-0.009395404
x:0.38879678,y:0.39124534,z:-0.0035542783
x:0.38755655,y:0.39331734,z:0.00679489
x:0.39666796,y:0.39391756,z:-0.0018819985
x:0.3940253,y:0.39462563,z:0.007053847
x:0.3903265,y:0.40007612,z:0.026479281
x:0.37076506,y:0.37633127,z:-0.040003408
x:0.36456388,y:0.37266067,z:-0.042892057
x:0.30260307,y:0.34610075,z:0.033496656
x:0.35433507,y:0.3593034,z:0.0026916955
x:0.36217958,y:0.3762425,z:-0.011240929
x:0.36031565,y:0.37351188,z:-0.008804544
x:0.33834842,y:0.3783076,z:0.034868035
x:0.36088467,y:0.36619768,z:-0.03842778
x:0.30847162,y:0.33967894,z:0.0077541256
x:0.30341104,y:0.34269047,z:0.020308077
x:0.28543502,y:0.33143657,z:0.05999052
x:0.3349331,y:0.33558252,z:-0.014144166
x:0.33411068,y:0.34055224,z:0.0099643795
x:0.38100427,y:0.3970417,z:0.030491294
x:0.3730659,y:0.39181274,z:0.12149832
x:0.36987653,y:0.3773029,z:-0.010409348
x:0.3760165,y:0.3775047,z:-0.015041398
x:0.38885686,y:0.39615548,z:0.026756473
x:0.39048922,y:0.3957761,z:0.022306787
x:0.29828545,y:0.3402626,z:0.025385095
x:0.36566597,y:0.37753516,z:-0.006492165
x:0.3180958,y:0.33704078,z:-0.0040557794
x:0.31321788,y:0.33400142,z:-0.006262386
x:0.2878592,y:0.31733775,z:0.0097966045
x:0.28972098,y:0.33698168,z:0.03979916
x:0.29807788,y:0.32648912,z:4.8736832E-4
x:0.29827973,y:0.34432197,z:0.042308494
x:0.2945566,y:0.34325802,z:0.060574092
x:0.3967018,y:0.39132795,z:-0.0123642925
x:0.39267638,y:0.39278927,z:-0.0030235983
x:0.3906181,y:0.39406565,z:0.0061347317
x:0.3724706,y:0.3775966,z:-0.010197805
x:0.38966513,y:0.3958925,z:0.02414502
x:0.39259887,y:0.39690992,z:0.017200591
x:0.39141434,y:0.39562678,z:0.021533564
x:0.36805904,y:0.37645322,z:-0.022992477
x:0.3969967,y:0.39502406,z:0.008264745
x:0.39999,y:0.39465696,z:0.0015200056
x:0.4043125,y:0.3940091,z:-0.005051488
x:0.41651058,y:0.40429872,z:0.006386394
x:0.41055793,y:0.40244332,z:-0.002841234
