x:0.5877411,y:0.3406215,z:-0.015399748
x:0.5918856,y:0.3295157,z:-0.045715846
x:0.5889635,y:0.33279595,z:-0.021366289
x:0.5843004,y:0.31220093,z:-0.041075204
x:0.5925136,y:0.32448423,z:-0.05019075
x:0.5922876,y:0.31745976,z:-0.049058214
x:0.5905573,y:0.300235,z:-0.032898836
x:0.52254176,y:0.29692852,z:-0.0061771637
x:0.59061754,y:0.28886116,z:-0.031738676
x:0.5910442,y:0.2825235,z:-0.03613071
x:0.5914561,y:0.25508463,z:-0.037622344
x:0.58727765,y:0.34204882,z:-0.01359045
x:0.5864837,y:0.34341246,z:-0.010648616
x:0.58569723,y:0.34427887,z:-0.0065397136
x:0.58425665,y:0.3519169,z:-0.0020596301
x:0.58422863,y:0.3537814,z:-0.00273639
x:0.5837531,y:0.35601667,z:-0.003656577
x:0.5830491,y:0.35874808,z:-0.0012085005
x:0.5830738,y:0.36446634,z:0.008183274
x:0.5909691,y:0.3316867,z:-0.040577993
x:0.5811478,y:0.33083206,z:-0.02930786
x:0.48890275,y:0.27439344,z:0.020095635
x:0.5492275,y:0.3005359,z:-0.010683144
x:0.540381,y:0.30099112,z:-0.010973184
x:0.53143525,y:0.3007,z:-0.009702533
x:0.5183283,y:0.29790297,z:-0.0045784903
x:0.5563183,y:0.29926434,z:-0.009343435
x:0.53891313,y:0.28836694,z:-0.018700682
x:0.5485134,y:0.28922054,z:-0.017526709
x:0.529517,y:0.28863308,z:-0.016546099
x:0.52275676,y:0.28996834,z:-0.013210637
x:0.5113902,y:0.3000454,z:4.941904E-5
x:0.54895777,y:0.37002242,z:0.019349819
x:0.5190202,y:0.2959795,z:-0.0041883173
x:0.4837653,y:0.29643357,z:0.033451293
x:0.50211185,y:0.2961478,z:0.006001068
x:0.5416293,y:0.3208862,z:-0.010683144
x:0.5745012,y:0.33931553,z:-0.015938394
x:0.5735688,y:0.3425431,z:-0.010324047
x:0.560356,y:0.3394348,z:-0.0110284295
x:0.54996365,y:0.3398205,z:-0.0030540533
x:0.5618674,y:0.34180382,z:-0.0069195284
x:0.5523711,y:0.34138578,z:2.5184287E-4
x:0.5381083,y:0.34933588,z:0.015662165
x:0.58459723,y:0.32923245,z:-0.04568822
x:0.5841194,y:0.32425788,z:-0.049969766
x:0.51211786,y:0.2846969,z:-0.015717411
x:0.56202394,y:0.3092982,z:-0.015164955
x:0.56134313,y:0.3252063,z:-0.027111843
x:0.56050307,y:0.3222811,z:-0.025302548
x:0.51348203,y:0.31895006,z:-0.0033579047
x:0.5843269,y:0.3177949,z:-0.04731797
x:0.5355972,y:0.2810792,z:-0.029501222
x:0.52243423,y:0.28201115,z:-0.024128573
x:0.50084525,y:0.26643234,z:0.0012922323
x:0.57241976,y:0.28659934,z:-0.03160056
x:0.5562205,y:0.2910596,z:-0.013638791
x:0.5311295,y:0.3431495,z:0.013825245
x:0.48621535,y:0.3429983,z:0.07750976
x:0.5670418,y:0.32834107,z:-0.022098294
x:0.5740878,y:0.33005267,z:-0.021062437
x:0.5364627,y:0.34118593,z:0.014626308
x:0.5386678,y:0.34150717,z:0.01305871
x:0.51850617,y:0.27869833,z:-0.021904934
x:0.55966437,y:0.32662785,z:-0.021449158
x:0.5518216,y:0.28230613,z:-0.03209777
x:0.5515456,y:0.27860665,z:-0.035771612
x:0.5409391,y:0.25646067,z:-0.030909989
x:0.509804,y:0.27321854,z:-0.011981418
x:0.54762274,y:0.26758683,z:-0.03381039
x:0.5069056,y:0.28227922,z:-0.010282612
x:0.49783283,y:0.27940813,z:0.004171053
x:0.5738122,y:0.34105256,z:-0.0139012085
x:0.5611108,y:0.34068146,z:-0.009018866
x:0.5512774,y:0.34063476,z:-0.0018956193
x:0.56857747,y:0.3290942,z:-0.019695105
x:0.5375648,y:0.34137762,z:0.013832151
x:0.5428076,y:0.3454425,z:0.010648616
x:0.5396594,y:0.34169832,z:0.012892973
x:0.5731233,y:0.32805917,z:-0.034832437
x:0.55324656,y:0.34194934,z:0.0019284214
x:0.56262964,y:0.3425533,z:-0.0030333363
x:0.57344526,y:0.34341267,z:-0.006367071
x:0.56927216,y:0.36377925,z:0.007907046
x:0.56980556,y:0.35769072,z:-0.001476097
x:0.57072866,y:0.35508466,z:-0.0036289543
x:0.5717566,y:0.352852,z:-0.0025775589
x:0.5726648,y:0.3512403,z:-0.0018835342
x:0.5531617,y:0.3476049,z:0.0054209875
x:0.5517169,y:0.34815744,z:0.0047856616
x:0.54982185,y:0.34926718,z:0.0045059803
x:0.5483631,y:0.35075197,z:0.006646753
x:0.5448081,y:0.33730987,z:-0.0029452883
x:0.4777074,y:0.31722626,z:0.07745452
x:0.5900749,y:0.33236614,z:-0.028423931
x:0.54656786,y:0.34521174,z:0.010330952
x:0.5446896,y:0.34520283,z:0.010151404
x:0.5769325,y:0.3319308,z:-0.02004039
x:0.5612862,y:0.3289974,z:-0.0131553905
x:0.57562065,y:0.33099225,z:-0.020951945
x:0.5520464,y:0.31148833,z:-0.012071193
x:0.53653806,y:0.31408727,z:-0.010248084
x:0.55793756,y:0.3238849,z:-0.019639859
x:0.5176774,y:0.2602969,z:-0.016435606
x:0.5259429,y:0.26909983,z:-0.024156198
x:0.53377396,y:0.27740347,z:-0.029998435
x:0.5459776,y:0.35509136,z:0.013141579
x:0.5716255,y:0.2806288,z:-0.03745661
x:0.5685077,y:0.26749957,z:-0.037926197
x:0.5646086,y:0.25489494,z:-0.03776046
x:0.5231646,y:0.2996041,z:-0.0071128886
x:0.5016281,y:0.30260947,z:0.005244892
