x:0.5229597,y:0.33584148,z:-0.019267207
x:0.5247975,y:0.32131192,z:-0.05076756
x:0.5214434,y:0.3255961,z:-0.02495562
x:0.5129884,y:0.30272543,z:-0.04382525
x:0.5248236,y:0.31553137,z:-0.05517149
x:0.52310735,y:0.30797082,z:-0.053061273
x:0.51766723,y:0.28983247,z:-0.03263192
x:0.44108766,y:0.29002944,z:-0.005038528
x:0.51561695,y:0.27690616,z:-0.02922193
x:0.51525086,y:0.26961374,z:-0.033029497
x:0.5113228,y:0.23942488,z:-0.030536994
x:0.52274716,y:0.3377694,z:-0.01738636
x:0.5219241,y:0.33976936,z:-0.014343364
x:0.5209661,y:0.34101307,z:-0.010069409
x:0.5208506,y:0.34142655,z:-0.008096814
x:0.5213754,y:0.34355703,z:-0.009450106
x:0.5215413,y:0.3461711,z:-0.011545033
x:0.5209778,y:0.3490643,z:-0.010558736
x:0.51890653,y:0.35692006,z:-0.0023663493
x:0.52386355,y:0.32400063,z:-0.045354392
x:0.51235807,y:0.32364833,z:-0.033335328
x:0.3965927,y:0.26645404,z:0.027142296
x:0.47122112,y:0.29234803,z:-0.009847684
x:0.46120298,y:0.29315776,z:-0.010466986
x:0.45105106,y:0.29328004,z:-0.009213089
x:0.43578938,y:0.29143363,z:-0.003606867
x:0.4796387,y:0.29092738,z:-0.0076801227
x:0.45790997,y:0.27906814,z:-0.017860396
x:0.46892962,y:0.2796294,z:-0.015948964
x:0.44703442,y:0.2798136,z:-0.015811343
x:0.43936223,y:0.2819184,z:-0.012378416
x:0.42745128,y:0.29395488,z:0.001142079
x:0.48129106,y:0.3681285,z:0.008272666
x:0.43704057,y:0.28943142,z:-0.002712318
x:0.394809,y:0.2915807,z:0.03783101
x:0.41594964,y:0.29016185,z:0.008012712
x:0.46523017,y:0.31460664,z:-0.013387651
x:0.5082611,y:0.33474904,z:-0.020444646
x:0.507605,y:0.3394319,z:-0.014488634
x:0.49164194,y:0.3358688,z:-0.015796052
x:0.4794242,y:0.33682775,z:-0.007882734
x:0.49414343,y:0.33915874,z:-0.011292724
x:0.4828837,y:0.33887398,z:-0.004136333
x:0.46573082,y:0.34467593,z:0.009037238
x:0.5164782,y:0.32128695,z:-0.050951056
x:0.5154068,y:0.31571862,z:-0.05517149
x:0.42549744,y:0.27579817,z:-0.014236325
x:0.48642075,y:0.30148908,z:-0.0155590335
x:0.48890212,y:0.31826675,z:-0.031118067
x:0.48750383,y:0.31510866,z:-0.028854936
x:0.4321861,y:0.31381732,z:-0.0054666875
x:0.5143113,y:0.3087053,z:-0.051501546
x:0.45177108,y:0.27039546,z:-0.027922159
x:0.43675017,y:0.27198848,z:-0.022463117
x:0.40927312,y:0.25654677,z:0.007898026
x:0.49528277,y:0.27532732,z:-0.02952776
x:0.47825962,y:0.2815759,z:-0.0114762215
x:0.45609087,y:0.3388087,z:0.00831854
x:0.40394238,y:0.34417567,z:0.079026125
x:0.49568504,y:0.32153413,z:-0.0257049
x:0.5040307,y:0.3231417,z:-0.024451002
x:0.46317318,y:0.33801442,z:0.0097941635
x:0.46599126,y:0.33827484,z:0.008287957
x:0.43155232,y:0.2684031,z:-0.019649493
x:0.48709473,y:0.3199278,z:-0.025139118
x:0.47062418,y:0.2711907,z:-0.030429952
x:0.46969575,y:0.2668603,z:-0.0339164
x:0.4541292,y:0.24302927,z:-0.025230866
x:0.42094523,y:0.2632291,z:-0.00805094
x:0.46362302,y:0.25481534,z:-0.03020058
x:0.41903523,y:0.2734237,z:-0.008012712
x:0.40810925,y:0.27114156,z:0.008524974
x:0.50781417,y:0.33729753,z:-0.018303847
x:0.49301615,y:0.33758193,z:-0.013624667
x:0.48127627,y:0.3378502,z:-0.0065791397
x:0.49753255,y:0.32228133,z:-0.022952443
x:0.46464336,y:0.3381443,z:0.009090758
x:0.47225967,y:0.34003097,z:0.004488036
x:0.46734026,y:0.33847415,z:0.008112106
x:0.50264734,y:0.32087812,z:-0.039329566
x:0.4839984,y:0.33969387,z:-0.0023625265
x:0.49513924,y:0.3401857,z:-0.007164037
x:0.5076268,y:0.34073925,z:-0.010367592
x:0.50410277,y:0.3568604,z:-0.0029130182
x:0.5062895,y:0.34859115,z:-0.011208621
x:0.5069753,y:0.34569734,z:-0.012217856
x:0.50742227,y:0.34314886,z:-0.009878266
x:0.5076337,y:0.3411521,z:-0.00842558
x:0.48412645,y:0.3400373,z:-7.1726384E-4
x:0.4829158,y:0.3408006,z:-0.0020891922
x:0.48134616,y:0.34204754,z:-0.003224581
x:0.47990346,y:0.34356907,z:-0.0013466019
x:0.47102582,y:0.332055,z:-0.0073551796
x:0.3902003,y:0.3160341,z:0.083185405
x:0.5227787,y:0.32496974,z:-0.03229551
x:0.47567448,y:0.33939368,z:0.004786219
x:0.4740877,y:0.33960846,z:0.0041783843
x:0.50748795,y:0.3250503,z:-0.023946386
x:0.4890966,y:0.32260105,z:-0.016377125
x:0.50588167,y:0.32409534,z:-0.02452746
x:0.47533372,y:0.30423126,z:-0.012921262
x:0.45801842,y:0.30762556,z:-0.011652073
x:0.48472244,y:0.3170501,z:-0.02293715
x:0.42798018,y:0.24856895,z:-0.010382883
x:0.4389561,y:0.25752583,z:-0.020475231
x:0.44864246,y:0.26617983,z:-0.028013907
x:0.47609326,y:0.34985125,z:0.0048359158
x:0.4932127,y:0.26856,z:-0.03520088
x:0.48746458,y:0.2539672,z:-0.0339164
x:0.4808745,y:0.24023902,z:-0.031745017
x:0.44150046,y:0.29277983,z:-0.006441517
x:0.41625,y:0.29717934,z:0.006158625
x:0.48499927,y:0.28959167,z:-0.006269488
x:0.42801684,y:0.2838362,z:-0.0058107446
x:0.4939511,y:0.29821515,z:-0.019022543
x:0.49659035,y:0.3171252,z:-0.040247053
x:0.40684187,y:0.30156422,z:0.01610188
x:0.42364225,y:0.30030587,z:-3.5887084E-4
x:0.43743142,y:0.3018848,z:-0.0066364827
x:0.45754147,y:0.3010219,z:-0.008784928
x:0.47218737,y:0.29894912,z:-0.0094730435
x:0.48315892,y:0.29662043,z:-0.011231558
x:0.5082722,y:0.29132706,z:-0.02997121
x:0.40745446,y:0.31264013,z:0.016820576
x:0.41992268,y:0.28264016,z:-0.003215024
x:0.5187236,y:0.32389006,z:-0.045568474
x:0.48797685,y:0.3067796,z:-0.01822739
x:0.38653135,y:0.29038566,z:0.067771636
x:0.49167934,y:0.2940294,z:-0.012561914
x:0.48227477,y:0.3169942,z:-0.012944198
x:0.4320103,y:0.28856334,z:-0.0013743177
x:0.49517944,y:0.31321022,z:-0.037402846
x:0.39544824,y:0.3299758,z:0.08343006
x:0.48448822,y:0.2882869,z:-0.004782396
x:0.50479853,y:0.3104758,z:-0.046455376
x:0.43155193,y:0.35655445,z:0.036730025
