x:0.5353099,y:0.35484403,z:-0.018887926
x:0.5348842,y:0.3374722,z:-0.048560295
x:0.5359485,y:0.34206218,z:-0.022689747
x:0.532604,y:0.31834167,z:-0.040593136
x:0.53580993,y:0.3320439,z:-0.053195186
x:0.5379975,y:0.32449868,z:-0.051589638
x:0.5446028,y:0.30543083,z:-0.032807738
x:0.48136786,y:0.29772994,z:0.010473939
x:0.5485118,y:0.29086044,z:-0.030899255
x:0.55008394,y:0.2833462,z:-0.035200916
x:0.55770963,y:0.25457078,z:-0.034837395
x:0.53503805,y:0.35688424,z:-0.017024882
x:0.5348997,y:0.35886404,z:-0.013488131
x:0.5350257,y:0.3601058,z:-0.008353401
x:0.53448194,y:0.36418626,z:-0.004638675
x:0.53391683,y:0.36648282,z:-0.0046613947
x:0.5332471,y:0.36932147,z:-0.0052861962
x:0.5326717,y:0.37230298,z:-0.002131897
x:0.5298446,y:0.37747806,z:0.008891109
x:0.53500265,y:0.3400162,z:-0.043077197
x:0.5277719,y:0.33895758,z:-0.029248266
x:0.46195284,y:0.27265096,z:0.049408514
x:0.5096884,y:0.30192754,z:-4.264741E-4
x:0.5002556,y:0.30217424,z:0.0014559759
x:0.49087507,y:0.3021499,z:0.0048885955
x:0.47804233,y:0.2991723,z:0.013117036
x:0.51740575,y:0.30109614,z:-7.6727464E-4
x:0.49646547,y:0.288025,z:-0.00581633
x:0.507263,y:0.28923282,z:-0.007224973
x:0.48649058,y:0.28823858,z:-0.0014493492
x:0.4800147,y:0.28989995,z:0.003307659
x:0.47183117,y:0.30167258,z:0.019206006
x:0.49803206,y:0.3793748,z:0.0265673
x:0.47791874,y:0.2969708,z:0.013472984
x:0.45175427,y:0.29612723,z:0.06240438
x:0.4648169,y:0.29665068,z:0.028263729
x:0.4958855,y:0.32734337,z:-7.8478805E-4
x:0.52408797,y:0.35299322,z:-0.016403869
x:0.5244976,y:0.35781747,z:-0.010739005
x:0.5136522,y:0.35338435,z:-0.008701775
x:0.5069378,y:0.3540713,z:4.406741E-4
x:0.51637137,y:0.35697845,z:-0.0054490226
x:0.5102538,y:0.35646772,z:0.0025900844
x:0.49365437,y:0.36100748,z:0.021190224
x:0.52772164,y:0.336692,z:-0.047106214
x:0.52726996,y:0.3314538,z:-0.05125641
x:0.46977502,y:0.2832756,z:0.005134729
x:0.5175478,y:0.3148855,z:-0.008565455
x:0.5110443,y:0.33279404,z:-0.022068731
x:0.5112845,y:0.3296549,z:-0.019902755
x:0.47038564,y:0.3240036,z:0.013548717
x:0.5298478,y:0.32441238,z:-0.04759091
x:0.48918852,y:0.2796276,z:-0.015063386
x:0.47734264,y:0.28037825,z:-0.0057898234
x:0.47131562,y:0.26424128,z:0.027112583
x:0.5287416,y:0.28656793,z:-0.0263401
x:0.51654714,y:0.29165092,z:-0.005093076
x:0.48860127,y:0.35466558,z:0.021841532
x:0.45816118,y:0.34629348,z:0.10517864
x:0.5171627,y:0.33645856,z:-0.01860014
x:0.5231942,y:0.33867803,z:-0.019660408
x:0.4987414,y:0.35549048,z:0.019857315
x:0.5009648,y:0.35596904,z:0.016600776
x:0.47446102,y:0.2763629,z:-0.0021754438
x:0.5108929,y:0.3348416,z:-0.016237255
x:0.50566757,y:0.28107953,z:-0.02212932
x:0.504691,y:0.27666628,z:-0.0254313
x:0.5060161,y:0.2543279,z:-0.016176669
x:0.47453183,y:0.27125946,z:0.010405778
x:0.50806284,y:0.26614246,z:-0.021493157
x:0.46655577,y:0.28006235,z:0.012549035
x:0.46493942,y:0.27770114,z:0.029914718
x:0.5239524,y:0.35559025,z:-0.014533252
x:0.51486516,y:0.35530958,z:-0.0073196394
x:0.50840205,y:0.35532624,z:7.989881E-4
x:0.518907,y:0.33752495,z:-0.016691657
x:0.4999199,y:0.35569957,z:0.01803971
x:0.50362617,y:0.35859975,z:0.013207916
x:0.5021433,y:0.35617813,z:0.016252402
x:0.5201688,y:0.33540806,z:-0.032353338
x:0.5120374,y:0.35733083,z:0.0043736077
x:0.5178617,y:0.35809785,z:-0.0011994288
x:0.5254669,y:0.35911074,z:-0.0058390503
x:0.51759356,y:0.37590724,z:0.010549672
x:0.5213162,y:0.3705126,z:-2.1501206E-4
x:0.52222687,y:0.36768866,z:-0.0027926716
x:0.52359325,y:0.36502966,z:-0.0020845637
x:0.5250698,y:0.36306304,z:-0.002086457
x:0.51183367,y:0.35964945,z:0.007187106
x:0.5099902,y:0.3603596,z:0.006781932
x:0.5078012,y:0.36159715,z:0.006497931
x:0.5060679,y:0.36299962,z:0.009012282
x:0.498839,y:0.3474063,z:0.0022473906
x:0.45251635,y:0.31838742,z:0.10948029
x:0.53542185,y:0.3410016,z:-0.030081334
x:0.5077323,y:0.3581649,z:0.01276109
x:0.50563204,y:0.35831088,z:0.012586902
x:0.5251981,y:0.34092578,z:-0.01891822
x:0.5133291,y:0.33800703,z:-0.008875962
x:0.5243101,y:0.33984315,z:-0.019690702
x:0.5077226,y:0.31716508,z:-0.0031145387
x:0.49196336,y:0.31956217,z:0.002114857
x:0.50991535,y:0.3316967,z:-0.013760772
x:0.48521072,y:0.2579252,z:0.004184274
x:0.48831612,y:0.26709628,z:-0.0063237445
x:0.4872548,y:0.27512163,z:-0.014616558
x:0.49919176,y:0.36641914,z:0.017479284
x:0.52647465,y:0.27936774,z:-0.031959523
x:0.52909577,y:0.2670498,z:-0.03105072
x:0.52930206,y:0.25335026,z:-0.02926341
x:0.48269373,y:0.30096468,z:0.009421243
x:0.4626242,y:0.30453837,z:0.026506713
x:0.5222188,y:0.30015597,z:-4.269474E-4
x:0.4721848,y:0.2909987,z:0.012230954
x:0.52406526,y:0.31206116,z:-0.013685036
x:0.5151869,y:0.33153868,z:-0.0325351
x:0.45450935,y:0.3077451,z:0.039472282
x:0.46602967,y:0.3089971,z:0.01909998
x:0.47597915,y:0.31207284,z:0.009966524
x:0.4940514,y:0.31221658,z:0.003930567
x:0.5080013,y:0.31066883,z:-1.5833028E-4
x:0.51785535,y:0.30887094,z:-0.0046197413
x:0.53594786,y:0.30606782,z:-0.027748743
x:0.45337027,y:0.31933084,z:0.040926367
x:0.46690494,y:0.2893051,z:0.016873417
x:0.5307182,y:0.33948028,z:-0.041986633
x:0.51653045,y:0.32078815,z:-0.010807165
x:0.452762,y:0.2940634,z:0.09281893
x:0.52533937,y:0.30672267,z:-0.00792172
x:0.509567,y:0.33160686,z:-0.0041956343
x:0.47502995,y:0.29583457,z:0.015676828
x:0.51616025,y:0.32775873,z:-0.02996016
x:0.45418245,y:0.33185846,z:0.10972265
x:0.5222918,y:0.29851496,z:0.0010858286
x:0.5225731,y:0.32547647,z:-0.04062343
x:0.4694336,y:0.36240798,z:0.059193276
