x:0.47857186,y:0.32733744,z:-0.030749694
x:0.46764866,y:0.31154832,z:-0.052491397
x:0.47237,y:0.3175442,z:-0.029607138
x:0.44924104,y:0.29694417,z:-0.036859892
x:0.463784,y:0.30606964,z:-0.055074573
x:0.45915955,y:0.2994755,z:-0.050338756
x:0.44885203,y:0.28426546,z:-0.021940412
x:0.3903737,y:0.29887503,z:0.019423474
x:0.4404284,y:0.2720939,z:-0.013545099
x:0.4354188,y:0.26502526,z:-0.014166054
x:0.41601968,y:0.23789713,z:6.385488E-4
x:0.48004693,y:0.32933414,z:-0.030004548
x:0.48140153,y:0.33136174,z:-0.027371699
x:0.4823369,y:0.33251405,z:-0.023794997
x:0.48932457,y:0.3411225,z:-0.02018518
x:0.49084422,y:0.34335348,z:-0.022387499
x:0.4927936,y:0.34629324,z:-0.02457326
x:0.494853,y:0.34936854,z:-0.023165764
x:0.4983011,y:0.3548723,z:-0.014621422
x:0.47005913,y:0.3146973,z:-0.048020527
x:0.4628184,y:0.31672075,z:-0.034872837
x:0.34448433,y:0.28719243,z:0.070408024
x:0.41551748,y:0.29684067,z:0.007989622
x:0.40742284,y:0.2992473,z:0.009065944
x:0.39930454,y:0.30108657,z:0.012121042
x:0.38733515,y:0.30194902,z:0.020764736
x:0.4222184,y:0.29397285,z:0.008734767
x:0.394632,y:0.28582186,z:0.0064786314
x:0.4045815,y:0.28408563,z:0.0061971312
x:0.38602397,y:0.28885183,z:0.009935281
x:0.3814084,y:0.29249468,z:0.014008746
x:0.38197836,y:0.30701098,z:0.025351526
x:0.47159734,y:0.3704136,z:-0.0029267683
x:0.38675588,y:0.29890314,z:0.02293394
x:0.357013,y:0.31186652,z:0.06948073
x:0.37087595,y:0.30634013,z:0.03603195
x:0.42273453,y:0.31972525,z:-0.0048268903
x:0.46624368,y:0.32919312,z:-0.028828872
x:0.47105914,y:0.33369035,z:-0.025252173
x:0.456918,y:0.3342095,z:-0.022354381
x:0.45172358,y:0.33857444,z:-0.013818319
x:0.4631741,y:0.33653462,z:-0.020284532
x:0.4576023,y:0.3393582,z:-0.012385983
x:0.44830102,y:0.35247785,z:0.0018038744
x:0.46072492,y:0.31324464,z:-0.051332287
x:0.4558858,y:0.30818006,z:-0.053551164
x:0.3663292,y:0.29096115,z:0.018545859
x:0.43211132,y:0.30257237,z:-0.0047109793
x:0.44091505,y:0.31718564,z:-0.026891492
x:0.43827677,y:0.31483242,z:-0.023579733
x:0.39631015,y:0.32610232,z:0.008958312
x:0.45200798,y:0.30196756,z:-0.04696076
x:0.38255453,y:0.27991316,z:0.001423022
x:0.3719347,y:0.28477043,z:0.009446796
x:0.34623957,y:0.27482307,z:0.05282258
x:0.42222697,y:0.2749665,z:-0.0094550755
x:0.4142954,y:0.28421205,z:0.00842843
x:0.43738946,y:0.3478261,z:0.004251472
x:0.4045003,y:0.3608603,z:0.08584083
x:0.44971222,y:0.31869432,z:-0.02404338
x:0.45783594,y:0.31865576,z:-0.025864849
x:0.44811428,y:0.3450716,z:0.0035622122
x:0.45076534,y:0.34439072,z:8.9210545E-4
x:0.365642,y:0.28302813,z:0.014985715
x:0.44223827,y:0.31971282,z:-0.022039764
x:0.39845714,y:0.2763613,z:-0.005042155
x:0.39426392,y:0.27281007,z:-0.006313043
x:0.37047356,y:0.25283045,z:0.01574742
x:0.3559473,y:0.27835053,z:0.031080872
x:0.38322333,y:0.2617202,z:0.004013439
x:0.3604898,y:0.29049495,z:0.027437933
x:0.35226765,y:0.28879765,z:0.04742441
x:0.4686305,y:0.33177477,z:-0.027967816
x:0.4600906,y:0.33560637,z:-0.021675471
x:0.45459744,y:0.33906505,z:-0.013876276
x:0.4524656,y:0.3192159,z:-0.022321265
x:0.4494398,y:0.34473115,z:0.002142295
x:0.45498064,y:0.3461751,z:-0.0037195208
x:0.45197037,y:0.34408122,z:5.635167E-4
x:0.45208275,y:0.3158738,z:-0.03689301
x:0.4599155,y:0.3393375,z:-0.011309662
x:0.4653459,y:0.33687788,z:-0.017105242
x:0.47283804,y:0.33462602,z:-0.021791382
x:0.48532856,y:0.35754874,z:-0.013412629
x:0.48215285,y:0.35148355,z:-0.021559559
x:0.48057544,y:0.34828445,z:-0.02251997
x:0.47959012,y:0.3450971,z:-0.020135503
x:0.47937506,y:0.34285873,z:-0.018115329
x:0.46410754,y:0.3443225,z:-0.008453269
x:0.46260917,y:0.34552646,z:-0.010225059
x:0.46118948,y:0.34736556,z:-0.011640837
x:0.46058193,y:0.34948754,z:-0.009860766
x:0.440917,y:0.33602548,z:-0.009910443
x:0.375068,y:0.33680052,z:0.10451915
x:0.47121456,y:0.31612074,z:-0.03596572
x:0.45888907,y:0.34435216,z:-0.0026845958
x:0.45688507,y:0.3451126,z:-0.0037981751
x:0.4616006,y:0.3200644,z:-0.026609994
x:0.4472998,y:0.32218093,z:-0.015788818
x:0.4598663,y:0.319363,z:-0.026510643
x:0.42466143,y:0.30792615,z:-0.001575156
x:0.41237044,y:0.31485096,z:0.0013350534
x:0.43851545,y:0.31763813,z:-0.018446505
x:0.3542796,y:0.26337892,z:0.033365987
x:0.3655895,y:0.26923904,z:0.016923094
x:0.37722838,y:0.27693963,z:0.0041272813
x:0.4589007,y:0.35548952,z:-0.0036139584
x:0.4148584,y:0.26911807,z:-0.012063087
x:0.40257326,y:0.25613615,z:-0.0040093
x:0.3904795,y:0.24482529,z:0.004479156
x:0.39218163,y:0.30217874,z:0.016616758
