x:0.608596,y:0.3259871,z:-0.021841388
x:0.61015415,y:0.31328893,z:-0.047168255
x:0.6078721,y:0.31759205,z:-0.024684055
x:0.6037069,y:0.2961401,z:-0.037340347
x:0.61094654,y:0.30790618,z:-0.05048232
x:0.6110881,y:0.30108526,z:-0.04751109
x:0.6108213,y:0.2850426,z:-0.025598278
x:0.5456949,y:0.28166223,z:0.0050889435
x:0.6115874,y:0.27334854,z:-0.02034149
x:0.6122927,y:0.26661065,z:-0.022555625
x:0.61448646,y:0.23909101,z:-0.0152418325
x:0.6081932,y:0.32764795,z:-0.020570045
x:0.607569,y:0.3292371,z:-0.018041644
x:0.60689783,y:0.33018076,z:-0.014641873
x:0.60627973,y:0.3371791,z:-0.012492018
x:0.6063266,y:0.33891925,z:-0.014349036
x:0.60587,y:0.34109348,z:-0.016513176
x:0.60515845,y:0.34351686,z:-0.015827509
x:0.6022188,y:0.34754062,z:-0.008613707
x:0.60930836,y:0.315901,z:-0.04256857
x:0.60022223,y:0.31521374,z:-0.031169333
x:0.5130967,y:0.26007348,z:0.04202575
x:0.5708796,y:0.28494325,z:-0.0019016579
x:0.5621557,y:0.28516945,z:-0.0018266629
x:0.55347216,y:0.28501064,z:1.8469742E-5
x:0.5409503,y:0.2832437,z:0.00633886
x:0.5784023,y:0.2841621,z:-4.3880977E-4
x:0.56078124,y:0.27314687,z:-0.0064709936
x:0.57031024,y:0.2739776,z:-0.005574625
x:0.5512454,y:0.273475,z:-0.004110438
x:0.5444406,y:0.2750526,z:-7.843223E-4
x:0.5333738,y:0.28563285,z:0.010620714
x:0.5675441,y:0.3561799,z:0.0016123917
x:0.54230607,y:0.281228,z:0.0076851975
x:0.5066892,y:0.28301048,z:0.047025412
x:0.52437174,y:0.28250143,z:0.018398764
x:0.5617041,y:0.30588895,z:-0.009056534
x:0.5947857,y:0.32449943,z:-0.021798534
x:0.59426856,y:0.32834587,z:-0.017284553
x:0.5800692,y:0.32510668,z:-0.016841725
x:0.5696743,y:0.32598588,z:-0.009263664
x:0.582525,y:0.3278925,z:-0.013599087
x:0.5731503,y:0.3277752,z:-0.006685265
x:0.5586211,y:0.33424842,z:0.005360354
x:0.6029805,y:0.31292257,z:-0.046825424
x:0.6028468,y:0.30763793,z:-0.04991093
x:0.53370404,y:0.2704471,z:-4.8238944E-5
x:0.5826692,y:0.29479945,z:-0.009927904
x:0.58111084,y:0.30968693,z:-0.026926761
x:0.58060783,y:0.306837,z:-0.02442693
x:0.53317064,y:0.30397806,z:5.593374E-4
x:0.60338426,y:0.30140963,z:-0.04539695
x:0.5567086,y:0.26612198,z:-0.013849068
x:0.5435388,y:0.2672634,z:-0.007906611
x:0.5250157,y:0.2511957,z:0.025169736
x:0.59414667,y:0.27154744,z:-0.018913016
x:0.5783494,y:0.2759181,z:-0.0023659123
x:0.5513474,y:0.32827657,z:0.0060281665
x:0.5075768,y:0.33249348,z:0.07433786
x:0.58672065,y:0.31296358,z:-0.0229556
x:0.5936324,y:0.31473792,z:-0.022998456
x:0.5574474,y:0.32796347,z:0.0068638246
x:0.559937,y:0.32823908,z:0.005113942
x:0.53984827,y:0.2642435,z:-0.0042532855
x:0.5795605,y:0.3113742,z:-0.021898529
x:0.5730891,y:0.26711524,z:-0.017627386
x:0.57257617,y:0.2632669,z:-0.019970085
x:0.5644619,y:0.24017093,z:-0.0065995567
x:0.53300744,y:0.2574167,z:0.0081494525
x:0.570185,y:0.25111404,z:-0.013949063
x:0.52916455,y:0.26842937,z:0.0066674086
x:0.52106184,y:0.26436186,z:0.023184156
x:0.59433585,y:0.3266095,z:-0.020298636
x:0.5812837,y:0.32662794,z:-0.015370395
x:0.5715197,y:0.3269485,z:-0.008556568
x:0.5883579,y:0.31372613,z:-0.020855742
x:0.55869555,y:0.3280692,z:0.006003168
x:0.56407714,y:0.3313383,z:0.0010856413
x:0.56106436,y:0.3284052,z:0.0048818146
x:0.59216976,y:0.31230694,z:-0.035140496
x:0.5745796,y:0.3283377,z:-0.0054639187
x:0.583706,y:0.32863995,z:-0.010370731
x:0.59462416,y:0.32932353,z:-0.013984775
x:0.5893546,y:0.346857,z:-0.0082923
x:0.59109306,y:0.3422783,z:-0.015384681
x:0.5920328,y:0.3398625,z:-0.015998926
x:0.5930598,y:0.33770716,z:-0.0136205135
x:0.5940128,y:0.3362577,z:-0.011792064
x:0.57421005,y:0.33296174,z:-0.0036283275
x:0.5729014,y:0.33343354,z:-0.005249647
x:0.570868,y:0.33426768,z:-0.0065031345
x:0.5693647,y:0.33550575,z:-0.004878244
x:0.5643599,y:0.3220751,z:-0.007499496
x:0.5002078,y:0.30610597,z:0.08399435
x:0.6086372,y:0.31684467,z:-0.031026486
x:0.56786865,y:0.33120626,z:0.0017543464
x:0.5660434,y:0.33114582,z:8.8833313E-4
x:0.59629637,y:0.31662914,z:-0.02304131
x:0.58111715,y:0.31400144,z:-0.014884714
x:0.5950214,y:0.31568542,z:-0.023284148
x:0.57236814,y:0.2969696,z:-0.0073780757
x:0.5564436,y:0.29927546,z:-0.00564962
x:0.5780107,y:0.30868277,z:-0.019327272
x:0.54169565,y:0.24440736,z:0.008063744
x:0.5488349,y:0.25275728,z:-0.0038461701
x:0.5545783,y:0.26241323,z:-0.012827709
x:0.5664519,y:0.33927283,z:6.5129553E-4
x:0.5927515,y:0.26519072,z:-0.022912746
x:0.5907833,y:0.25118452,z:-0.019013008
x:0.5878654,y:0.2385957,z:-0.014399032
x:0.5456342,y:0.2844291,z:0.0032229978
x:0.52334106,y:0.28852022,z:0.015284686
x:0.58318704,y:0.2832903,z:8.1333815E-4
x:0.5348711,y:0.27679625,z:0.0060603074
x:0.5896016,y:0.29200256,z:-0.013020554
x:0.58740556,y:0.30860755,z:-0.035340484
x:0.51431155,y:0.2922135,z:0.024484068
x:0.5285214,y:0.29152507,z:0.008192306
x:0.5396743,y:0.2932467,z:0.0011802778
x:0.5573166,y:0.29312265,z:-0.0019552258
x:0.57073796,y:0.29176417,z:-0.0032729942
x:0.5807773,y:0.28990734,z:-0.005206793
x:0.60247314,y:0.286054,z:-0.02259848
x:0.51290804,y:0.30234107,z:0.023084164
x:0.52842224,y:0.27606753,z:0.009413653
x:0.6048794,y:0.31556115,z:-0.04239715
x:0.5828566,y:0.2995707,z:-0.013413385
x:0.50110936,y:0.28218174,z:0.07519495
x:0.5883404,y:0.2876465,z:-0.006367429
x:0.576286,y:0.30875444,z:-0.010292166
x:0.5380616,y:0.28076547,z:0.009120815
x:0.5870771,y:0.30518386,z:-0.032226406
x:0.50251496,y:0.31906092,z:0.08136596
x:0.5832207,y:0.28187478,z:0.0027230312
x:0.5953381,y:0.30281737,z:-0.040540133
x:0.52783173,y:0.34404668,z:0.032026418
x:0.5275056,y:0.3509903,z:0.046796855
x:0.5035498,y:0.30480003,z:0.053367842
x:0.51585394,y:0.3370819,z:0.041025814
x:0.51336056,y:0.2728642,z:0.037426054
x:0.56591284,y:0.36192122,z:0.006196012
x:0.60512084,y:0.31653506,z:-0.030626513
x:0.57384396,y:0.30255625,z:-0.010377875
x:0.51701343,y:0.2833524,z:0.026512505
x:0.55516356,y:0.2819758,z:5.56659E-4
x:0.5627063,y:0.28209683,z:-0.0010999261
x:0.562433,y:0.33173457,z:0.0024409073
x:0.51156485,y:0.31298578,z:0.026926761
x:0.5816553,y:0.3690107,z:0.008192306
x:0.5548537,y:0.36258525,z:0.025169736
x:0.5425065,y:0.35805517,z:0.034940507
x:0.6136933,y:0.25213647,z:-0.019655822
x:0.5989418,y:0.37009832,z:0.006735262
x:0.56980616,y:0.2820744,z:-0.0010285024
x:0.5765839,y:0.28184813,z:5.3924945E-4
x:0.5809324,y:0.28186336,z:0.0024551922
x:0.52257067,y:0.275101,z:0.01745597
x:0.5763156,y:0.2811309,z:-0.0010097536
x:0.5693298,y:0.28115714,z:-0.0030390813
x:0.562344,y:0.28118333,z:-0.003194428
x:0.55468047,y:0.2811227,z:-0.0014749009
x:0.5489496,y:0.28119045,z:0.0011561722
x:0.50554967,y:0.2698366,z:0.060338803
x:0.54980177,y:0.28179824,z:0.002917661
x:0.60718733,y:0.3208534,z:-0.021727111
x:0.5755333,y:0.3203202,z:-0.013584801
x:0.58712333,y:0.3123974,z:-0.026298234
x:0.5943096,y:0.3202981,z:-0.021627117
x:0.61098963,y:0.27905968,z:-0.019655822
x:0.541306,y:0.3509322,z:0.024869757
x:0.55319,y:0.356606,z:0.016141772
x:0.58168924,y:0.3654058,z:-0.0019248707
x:0.5163634,y:0.34315172,z:0.061253026
x:0.58097273,y:0.28147835,z:0.0011615291
x:0.596406,y:0.29370898,z:-0.024726909
x:0.59977424,y:0.3665199,z:-0.002969443
x:0.5676236,y:0.36635658,z:0.014799005
x:0.50438076,y:0.316547,z:0.053167854
x:0.58329606,y:0.33474368,z:-0.008285157
x:0.58169883,y:0.33578545,z:-0.0101421755
x:0.58028275,y:0.337284,z:-0.01165636
x:0.57902765,y:0.33943176,z:-0.010470725
x:0.57651746,y:0.34372735,z:-0.0046711145
x:0.5653525,y:0.3279033,z:-3.5912765E-4
x:0.563695,y:0.32733327,z:-4.4461296E-4
x:0.56214494,y:0.3268312,z:-8.2360534E-4
x:0.55529356,y:0.3244793,z:-5.370175E-4
x:0.5225365,y:0.31534532,z:0.010413586
x:0.5963595,y:0.2886848,z:-0.017141705
x:0.59132075,y:0.27885902,z:-0.002874807
x:0.5853281,y:0.27924007,z:-7.627835E-5
x:0.56703013,y:0.32828084,z:4.1470426E-4
x:0.5197973,y:0.32839072,z:0.024655486
x:0.5997829,y:0.2789461,z:-0.014199046
x:0.57152414,y:0.34987244,z:-0.0011168892
x:0.6109679,y:0.29567227,z:-0.039797325
x:0.60305643,y:0.2914179,z:-0.03074079
x:0.6109281,y:0.29058394,z:-0.032369252
x:0.5892316,y:0.3010053,z:-0.024484068
x:0.6005666,y:0.36113715,z:-0.0079637505
x:0.60141957,y:0.3540822,z:-0.008399435
x:0.5860456,y:0.35331547,z:-0.007010243
x:0.55205774,y:0.33789462,z:0.008985111
x:0.56767595,y:0.31226844,z:-0.007828046
x:0.56095535,y:0.34475738,z:0.004660401
x:0.5445646,y:0.31105226,z:-0.0057389
x:0.5569183,y:0.3166128,z:-0.0051246556
x:0.5347126,y:0.31877506,z:0.0021569978
x:0.583052,y:0.36004195,z:-0.006474565
x:0.58292335,y:0.30330768,z:-0.018313056
x:0.5448231,y:0.34357914,z:0.015784653
x:0.5561433,y:0.35026455,z:0.009970759
x:0.54423386,y:0.33061668,z:0.008342297
x:0.5122518,y:0.3222811,z:0.030969348
x:0.5325034,y:0.33331904,z:0.015470388
x:0.5077082,y:0.32741082,z:0.050768014
x:0.54712033,y:0.32163292,z:-2.4194803E-4
x:0.5899165,y:0.29664928,z:-0.018570181
x:0.5897607,y:0.31126127,z:-0.03702608
x:0.5835399,y:0.31163478,z:-0.027569575
x:0.5947873,y:0.30807933,z:-0.043139957
x:0.5851273,y:0.27459714,z:-0.00618887
x:0.5715184,y:0.27118436,z:-0.008835121
x:0.55892265,y:0.27012324,z:-0.009163669
x:0.547991,y:0.27066272,z:-0.006181727
x:0.539636,y:0.27283293,z:-0.001135638
x:0.5322636,y:0.28147495,z:0.012427736
x:0.5040777,y:0.29374194,z:0.05056803
x:0.5377489,y:0.28758076,z:0.0067209764
x:0.54723763,y:0.2887965,z:0.0022855606
x:0.55947113,y:0.2889441,z:-5.4237427E-4
x:0.57100004,y:0.28816688,z:-0.0015748942
x:0.5800461,y:0.28704983,z:-0.0014311537
x:0.5862536,y:0.28570998,z:-0.0017873798
x:0.50010157,y:0.29399663,z:0.082451604
x:0.5829896,y:0.31251803,z:-0.023127018
x:0.59639883,y:0.29815182,z:-0.03139789
x:0.59643775,y:0.31199756,z:-0.043197095
x:0.6000545,y:0.31462866,z:-0.03911166
x:0.59578,y:0.31281286,z:-0.03894024
x:0.58445233,y:0.31385434,z:-0.0197701
x:0.60194683,y:0.31514207,z:-0.041282937
x:0.6021951,y:0.31605178,z:-0.03088364
x:0.5865291,y:0.28198433,z:0.0017793446
x:0.5915351,y:0.2833736,z:-0.0029462306
x:0.5944138,y:0.28430605,z:-0.008970825
x:0.54527885,y:0.28126207,z:0.003942592
x:0.5393873,y:0.27739656,z:0.0040532993
x:0.61763144,y:0.2965369,z:-0.036140427
x:0.6687542,y:0.28496516,z:0.01394192
x:0.6167773,y:0.31563324,z:-0.03025511
x:0.69586366,y:0.2665774,z:0.054796316
x:0.6441595,y:0.28698388,z:0.0038354564
x:0.6524471,y:0.2876447,z:0.0050853724
x:0.660426,y:0.28797334,z:0.007970893
x:0.67223686,y:0.28669032,z:0.015741799
x:0.6372879,y:0.2859192,z:0.0040818686
x:0.65676993,y:0.2758752,z:6.606699E-4
x:0.64747566,y:0.27608255,z:3.2921896E-5
x:0.66548693,y:0.27680784,z:0.004160435
x:0.67100286,y:0.27879354,z:0.008128026
x:0.67836344,y:0.28940454,z:0.020855742
x:0.6322211,y:0.3572917,z:0.0058138953
x:0.6719888,y:0.2846859,z:0.016956003
x:0.6976297,y:0.28907675,z:0.06108161
x:0.6866782,y:0.28652468,z:0.029826567
x:0.6510492,y:0.30865481,z:-0.0032337112
x:0.6212322,y:0.3255685,z:-0.020255782
x:0.6192253,y:0.32942998,z:-0.015870363
x:0.6327408,y:0.3271731,z:-0.013684795
