x:0.5573929,y:0.32608613,z:-0.029052557
x:0.55584204,y:0.30827656,z:-0.05148949
x:0.55505276,y:0.31444293,z:-0.027710708
x:0.54964304,y:0.29085997,z:-0.037509315
x:0.5563488,y:0.30259603,z:-0.05451645
x:0.5569452,y:0.2955824,z:-0.050334882
x:0.55854785,y:0.27917492,z:-0.023497932
x:0.49057734,y:0.27758864,z:0.016367417
x:0.5595263,y:0.26647812,z:-0.01638302
x:0.56014866,y:0.2590786,z:-0.017740471
x:0.5620943,y:0.23013642,z:-0.0049071047
x:0.55712664,y:0.32818836,z:-0.028022766
x:0.5564862,y:0.33028263,z:-0.024949
x:0.5560318,y:0.33146745,z:-0.020736223
x:0.55549204,y:0.3376391,z:-0.019347567
x:0.55550355,y:0.33932567,z:-0.021032678
x:0.5552279,y:0.34156823,z:-0.023014242
x:0.55467445,y:0.34422645,z:-0.021500764
x:0.5506044,y:0.35088512,z:-0.012146839
x:0.5555098,y:0.31136107,z:-0.046715014
x:0.5476374,y:0.3114044,z:-0.033452567
x:0.4590542,y:0.25689316,z:0.06465832
x:0.5181173,y:0.28042287,z:0.0056443405
x:0.50882095,y:0.2812088,z:0.006603917
x:0.49955764,y:0.28150362,z:0.009525556
x:0.4859454,y:0.27959803,z:0.017756075
x:0.52620876,y:0.2789789,z:0.0064985976
x:0.50577754,y:0.26702118,z:0.0029274898
x:0.5162363,y:0.2675247,z:0.0028553263
x:0.49572808,y:0.26786137,z:0.006276257
x:0.48884153,y:0.26996332,z:0.010344707
x:0.47822556,y:0.28294697,z:0.022343319
x:0.5154399,y:0.3592714,z:-6.797003E-4
x:0.48692125,y:0.27715957,z:0.019597212
x:0.4516609,y:0.28139827,z:0.06621861
x:0.4679743,y:0.2793563,z:0.032578807
x:0.50872356,y:0.30495566,z:-0.004914906
x:0.5443524,y:0.3249656,z:-0.027320638
x:0.544267,y:0.32995248,z:-0.023154669
x:0.5301113,y:0.32684082,z:-0.021266721
x:0.5202264,y:0.32894927,z:-0.013847553
x:0.53312796,y:0.33027762,z:-0.018941892
x:0.5242058,y:0.33107156,z:-0.012037619
x:0.5089988,y:0.33988228,z:8.874136E-4
x:0.54836273,y:0.3080472,z:-0.0504597
x:0.5475986,y:0.30269095,z:-0.053143397
x:0.47619465,y:0.26484615,z:0.013878759
x:0.5294854,y:0.29155543,z:-0.005815972
x:0.5280547,y:0.30726394,z:-0.026056804
x:0.52723604,y:0.30457655,z:-0.022983037
x:0.4794546,y:0.30461416,z:0.007832644
x:0.5485362,y:0.29617643,z:-0.04708948
x:0.49933958,y:0.25873372,z:-0.0033273136
x:0.4859574,y:0.26083803,z:0.004528735
x:0.46998045,y:0.24672662,z:0.046184514
x:0.54053426,y:0.26284203,z:-0.012926983
x:0.5251039,y:0.2693996,z:0.005453205
x:0.5025252,y:0.33398303,z:0.0033448667
x:0.45931646,y:0.3347503,z:0.08806264
x:0.534957,y:0.31050232,z:-0.022780199
x:0.54196775,y:0.31212696,z:-0.024278076
x:0.5089527,y:0.33313605,z:0.0021980552
x:0.51157206,y:0.33319175,z:-5.7145534E-4
x:0.48118502,y:0.2575044,z:0.009704988
x:0.527506,y:0.309852,z:-0.020970266
x:0.51706594,y:0.2589,z:-0.009197895
x:0.5156003,y:0.25468814,z:-0.010765985
x:0.5088088,y:0.2330783,z:0.008878037
x:0.47687882,y:0.2528106,z:0.025261058
x:0.5144179,y:0.24440458,z:-0.0015261564
x:0.47065604,y:0.26269072,z:0.02251495
x:0.46547747,y:0.26075372,z:0.04225259
x:0.5440484,y:0.32762912,z:-0.02630645
x:0.5316102,y:0.32869956,z:-0.020564592
x:0.5222761,y:0.3300468,z:-0.013777341
x:0.5371362,y:0.31153238,z:-0.02098587
x:0.5103247,y:0.33316523,z:7.235834E-4
x:0.51567155,y:0.33538684,z:-0.00526207
x:0.5128194,y:0.33321828,z:-8.8156253E-4
x:0.53884995,y:0.30833673,z:-0.03601144
x:0.5259144,y:0.33167,z:-0.010594353
x:0.5344387,y:0.33121893,z:-0.015267414
x:0.5446858,y:0.33115584,z:-0.019160332
x:0.5381499,y:0.35033917,z:-0.011429107
x:0.5417399,y:0.3433892,z:-0.020408561
x:0.54254276,y:0.3407363,z:-0.021563174
x:0.54343265,y:0.33864734,z:-0.019347567
x:0.5442848,y:0.33711967,z:-0.017740471
x:0.5258997,y:0.3356044,z:-0.009431939
x:0.5243652,y:0.33613387,z:-0.011023432
x:0.522294,y:0.33721402,z:-0.012490103
x:0.52069336,y:0.33872578,z:-0.010758183
x:0.5142963,y:0.32425603,z:-0.010180877
x:0.44977108,y:0.30672306,z:0.10428963
x:0.55541545,y:0.31276435,z:-0.034263916
x:0.5197102,y:0.33477014,z:-0.0042595854
x:0.517705,y:0.334868,z:-0.0052971765
x:0.5440715,y:0.31427962,z:-0.024917793
x:0.5302779,y:0.31321335,z:-0.014409257
x:0.54314435,y:0.31320596,z:-0.024824176
x:0.5187861,y:0.29463023,z:-0.0025588719
x:0.50243604,y:0.29814693,z:3.1132615E-4
x:0.52556473,y:0.3071407,z:-0.017646853
x:0.48601344,y:0.23863606,z:0.026244039
x:0.49268436,y:0.2471744,z:0.011085844
x:0.496423,y:0.25473696,z:-9.303215E-4
x:0.5163434,y:0.34397325,z:-0.0040489463
x:0.53800994,y:0.25579718,z:-0.016211389
x:0.53619945,y:0.24370854,z:-0.009143285
x:0.5332171,y:0.23047075,z:-0.0017104654
x:0.49103698,y:0.28097105,z:0.013863156
x:0.46778145,y:0.28687036,z:0.027804326
x:0.53117716,y:0.2775388,z:0.007828743
x:0.47863063,y:0.2722756,z:0.018848274
x:0.5366005,y:0.28791258,z:-0.009377329
x:0.5333291,y:0.3049872,z:-0.03557456
x:0.4583022,y:0.2913061,z:0.038383074
x:0.47397885,y:0.29037482,z:0.018832672
x:0.4865403,y:0.2921175,z:0.009533358
x:0.5054212,y:0.29090306,z:0.004762778
x:0.5193306,y:0.2883884,z:0.0024477013
x:0.5297569,y:0.2856591,z:-1.5127475E-4
x:0.5494633,y:0.28052747,z:-0.019519199
x:0.4585795,y:0.30297565,z:0.035075266
x:0.4713667,y:0.27162924,z:0.023794387
x:0.55115354,y:0.3111279,z:-0.04599728
x:0.5300142,y:0.2966959,z:-0.010212082
x:0.44879675,y:0.28126708,z:0.098547764
x:0.53757316,y:0.2827338,z:-0.0015583374
x:0.5243997,y:0.30774832,z:-0.0079535665
x:0.48252153,y:0.2766444,z:0.02137594
x:0.5330519,y:0.30167893,z:-0.03172065
x:0.4532747,y:0.32056916,z:0.098859824
x:0.53091145,y:0.27591708,z:0.010391516
x:0.54064703,y:0.29832733,z:-0.041191593
x:0.47784838,y:0.3470892,z:0.03601144
x:0.47876763,y:0.353854,z:0.052706517
x:0.45032084,y:0.30504844,z:0.06971365
x:0.46640795,y:0.33981952,z:0.04864977
x:0.45809567,y:0.27022275,z:0.05713773
x:0.51369053,y:0.36485523,z:0.0045092315
x:0.5520571,y:0.31255236,z:-0.03351498
x:0.5211199,y:0.30079275,z:-0.006732641
x:0.4601512,y:0.2805249,z:0.04247103
x:0.5007961,y:0.27794653,z:0.01036031
x:0.50892735,y:0.27776816,z:0.007789736
x:0.5138781,y:0.33605134,z:-0.0036315697
x:0.45974404,y:0.31445333,z:0.037290875
x:0.530298,y:0.3723753,z:0.0059368946
x:0.5040389,y:0.36535257,z:0.02630645
x:0.4924816,y:0.36075044,z:0.037852578
x:0.5611604,y:0.24402866,z:-0.012022017
x:0.54932564,y:0.3736232,z:0.0025803256
x:0.5165833,y:0.2772284,z:0.007150018
x:0.52363443,y:0.27639467,z:0.008308532
x:0.5284026,y:0.27607453,z:0.0102354875
x:0.46480772,y:0.27071685,z:0.03373342
x:0.52365327,y:0.27611402,z:0.00716172
x:0.5160985,y:0.27700728,z:0.005578028
x:0.50857204,y:0.27747956,z:0.0062450515
x:0.5002007,y:0.27751228,z:0.00878442
x:0.4941464,y:0.27745378,z:0.011983009
x:0.45238882,y:0.2677827,z:0.08381865
x:0.49493828,y:0.27775168,z:0.013551098
x:0.554372,y:0.31899557,z:-0.025760347
x:0.5243814,y:0.32102764,z:-0.015462451
x:0.534903,y:0.30944723,z:-0.026244039
x:0.54199505,y:0.31915388,z:-0.024605736
x:0.5592265,y:0.2727954,z:-0.016102169
x:0.49011844,y:0.35409543,z:0.02599439
x:0.501432,y:0.35953555,z:0.015805714
x:0.52954537,y:0.36870563,z:-0.005422
x:0.46824753,y:0.34590128,z:0.07114912
x:0.52867097,y:0.27579919,z:0.009080874
x:0.54277587,y:0.28895733,z:-0.022780199
x:0.5493215,y:0.36996943,z:-0.008347538
x:0.51613283,y:0.36940402,z:0.014284433
x:0.45278203,y:0.3176779,z:0.06734201
x:0.5343439,y:0.33634612,z:-0.013941171
x:0.5327716,y:0.33743688,z:-0.01568089
x:0.53141105,y:0.33909425,z:-0.017272385
x:0.5302528,y:0.3414586,z:-0.015977345
x:0.5258368,y:0.34768835,z:-0.008932646
x:0.5168958,y:0.33204025,z:-0.00585888
x:0.51480365,y:0.33157417,z:-0.0057691634
x:0.5130951,y:0.33097574,z:-0.0056989505
x:0.50650567,y:0.32865742,z:-0.0033526681
x:0.47137105,y:0.3170896,z:0.017350398
x:0.5432449,y:0.2838381,z:-0.013746134
x:0.539288,y:0.27209026,z:0.0036432717
x:0.53311944,y:0.2728022,z:0.0073957634
x:0.51899743,y:0.33236602,z:-0.0050046225
x:0.47043243,y:0.33105198,z:0.030924901
x:0.54842186,y:0.27186295,z:-0.009135485
x:0.5200771,y:0.35346794,z:-0.004052847
x:0.5575673,y:0.29004484,z:-0.04106677
x:0.54946953,y:0.28600812,z:-0.029427025
x:0.5580411,y:0.28485546,z:-0.031892277
x:0.5355895,y:0.29737657,z:-0.022951832
x:0.5495646,y:0.3644941,z:-0.013192233
x:0.550161,y:0.35748044,z:-0.012575918
x:0.53434813,y:0.35672253,z:-0.01025109
x:0.500693,y:0.34265667,z:0.006432286
x:0.5157359,y:0.31213114,z:-0.0055390215
x:0.5093929,y:0.34888434,z:0.0015612629
x:0.49235305,y:0.31156352,z:-0.0012297017
x:0.5054952,y:0.31767488,z:-0.0039202226
x:0.4839875,y:0.32080084,z:0.006046115
x:0.53090173,y:0.36339447,z:-0.010040451
x:0.52999485,y:0.3007005,z:-0.016117772
x:0.4930659,y:0.34741288,z:0.015298621
x:0.5039393,y:0.3538273,z:0.008456759
x:0.49369007,y:0.3353409,z:0.007891155
x:0.46207732,y:0.3243398,z:0.039943364
x:0.48221666,y:0.3369237,z:0.017615648
x:0.45736736,y:0.32936883,z:0.062286682
x:0.497137,y:0.324945,z:3.2059036E-4
x:0.5366492,y:0.29276177,z:-0.015992947
x:0.5361671,y:0.30736622,z:-0.037790164
x:0.5309351,y:0.30901152,z:-0.027383048
x:0.54004854,y:0.30351406,z:-0.044717845
x:0.5319905,y:0.2672977,z:0.0011204815
x:0.51659214,y:0.26408938,z:-3.4984574E-4
x:0.50301504,y:0.26351953,z:3.9177848E-4
x:0.4915605,y:0.26482168,z:0.0046535577
x:0.48325467,y:0.26759607,z:0.010883006
x:0.47632465,y:0.27777734,z:0.025307866
x:0.4495682,y:0.29301742,z:0.06846542
x:0.48326522,y:0.2850918,z:0.017319193
x:0.4937392,y:0.28629827,z:0.011265277
x:0.5067681,y:0.28573224,z:0.0070134928
