x:0.6186298,y:0.36681658,z:-0.009587524
x:0.6248319,y:0.35225886,z:-0.040589917
x:0.6200996,y:0.35506788,z:-0.015883604
x:0.6163141,y:0.3351863,z:-0.04116353
x:0.6257735,y:0.3477936,z:-0.04586169
x:0.6251285,y:0.34079647,z:-0.046216782
x:0.62159103,y:0.32219943,z:-0.035727866
x:0.54801536,y:0.31898326,z:-0.018792639
x:0.62103486,y:0.30891898,z:-0.03843204
x:0.6217449,y:0.30230662,z:-0.04479641
x:0.6210554,y:0.2735763,z:-0.05249921
x:0.61814743,y:0.3684339,z:-0.0073477034
x:0.61743367,y:0.36993596,z:-0.0037489678
x:0.6164357,y:0.370832,z:0.001922285
x:0.6164357,y:0.370832,z:0.0036806806
x:0.61663413,y:0.37267238,z:0.004998624
x:0.61621785,y:0.37490314,z:0.00509764
x:0.61535215,y:0.3770261,z:0.008515415
x:0.612051,y:0.3819413,z:0.019530142
x:0.6232722,y:0.35403606,z:-0.03518157
x:0.61311966,y:0.35327414,z:-0.02503409
x:0.5062915,y:0.29189906,z:-0.0023695661
x:0.5765891,y:0.3220722,z:-0.02002181
x:0.5671539,y:0.32288665,z:-0.021018803
x:0.55761284,y:0.32271954,z:-0.020568108
x:0.5430647,y:0.31976786,z:-0.017099118
x:0.58429587,y:0.32045472,z:-0.017918564
x:0.565127,y:0.3091638,z:-0.03165795
x:0.5752663,y:0.30980304,z:-0.029636648
x:0.55499774,y:0.30963248,z:-0.030019058
x:0.5477272,y:0.31123507,z:-0.026973447
x:0.53534317,y:0.32175526,z:-0.012441929
x:0.578362,y:0.38826257,z:0.027273912
x:0.5440792,y:0.31800926,z:-0.017467868
x:0.50369555,y:0.31452274,z:0.015938234
x:0.52451456,y:0.31726053,z:-0.008645161
x:0.5722051,y:0.34334075,z:-0.013247719
x:0.60865575,y:0.36567912,z:-0.011144472
x:0.60763484,y:0.36940825,z:-0.0046298727
x:0.5975846,y:0.36654937,z:-0.008030576
x:0.5891871,y:0.36683583,z:-0.0028714773
x:0.5986126,y:0.36897716,z:-0.003409239
x:0.5910082,y:0.36849773,z:0.0012547774
x:0.57271945,y:0.37146133,z:0.014422258
x:0.6177034,y:0.35213262,z:-0.041245475
x:0.6174453,y:0.34770828,z:-0.046380673
x:0.5360178,y:0.30516955,z:-0.031767208
x:0.5907708,y:0.33076257,z:-0.019584771
x:0.59385544,y:0.34820518,z:-0.02589451
x:0.5927547,y:0.34510258,z:-0.024870202
x:0.54259044,y:0.34176502,z:-0.009997248
x:0.6170714,y:0.34119448,z:-0.04545197
x:0.56143165,y:0.30128556,z:-0.043758444
x:0.5473135,y:0.30232134,z:-0.039497323
x:0.5197185,y:0.28445265,z:-0.02193385
x:0.60071325,y:0.3062258,z:-0.04072649
x:0.58345246,y:0.31161723,z:-0.024733627
x:0.5668795,y:0.3670427,z:0.011267389
x:0.5087865,y:0.3581879,z:0.07260296
x:0.5996325,y:0.3510251,z:-0.019885236
x:0.6064835,y:0.3526385,z:-0.01714009
x:0.5770418,y:0.36688074,z:0.011349334
x:0.5790578,y:0.36730453,z:0.010010905
x:0.542541,y:0.29866672,z:-0.038814448
x:0.59256995,y:0.34948045,z:-0.019871578
x:0.57861024,y:0.30223882,z:-0.044332057
x:0.57817703,y:0.2982207,z:-0.048920956
x:0.56508493,y:0.27527016,z:-0.05167976
x:0.531129,y:0.29231396,z:-0.03223156
x:0.57339746,y:0.28739324,z:-0.051270038
x:0.5296921,y:0.30233756,z:-0.027738264
x:0.51779276,y:0.29806405,z:-0.016293328
x:0.60800815,y:0.36779463,z:-0.008877337
x:0.5981532,y:0.3677614,z:-0.0059170867
x:0.59004307,y:0.36766866,z:-0.001330747
x:0.6012387,y:0.35170916,z:-0.016935227
x:0.57804984,y:0.36709264,z:0.010680119
x:0.5830601,y:0.368892,z:0.008706619
x:0.5800658,y:0.36751643,z:0.009997248
x:0.6056175,y:0.3506978,z:-0.032258876
x:0.5914973,y:0.3689736,z:0.0039538294
x:0.5990324,y:0.36982483,z:0.0016807189
x:0.6074135,y:0.37040094,z:6.3293707E-4
x:0.60062945,y:0.38159207,z:0.01767273
x:0.6053352,y:0.37650582,z:0.0064975275
x:0.6062009,y:0.37438285,z:0.0033580237
x:0.60695755,y:0.3722636,z:0.0033563161
x:0.6074135,y:0.37040094,z:0.002340544
x:0.5914973,y:0.3689736,z:0.0051898276
x:0.59037703,y:0.36975068,z:0.0056234514
x:0.58894277,y:0.37066162,z:0.0056166225
x:0.5876441,y:0.3718142,z:0.007559394
x:0.58031976,y:0.36073494,z:-0.0040494315
x:0.49746066,y:0.33283743,z:0.06506405
x:0.6218049,y:0.35464028,z:-0.023108391
x:0.58573365,y:0.36830825,z:0.007921316
x:0.58443815,y:0.36847556,z:0.008310553
x:0.6091969,y:0.35445467,z:-0.015514853
x:0.5941366,y:0.35182828,z:-0.010686949
x:0.60789806,y:0.3535754,z:-0.01670305
x:0.58118033,y:0.33318314,z:-0.01671671
x:0.5656644,y:0.33648318,z:-0.015405594
x:0.5903985,y:0.3465991,z:-0.019093104
x:0.53875226,y:0.27875447,z:-0.03903297
x:0.5491103,y:0.28852963,z:-0.04340335
x:0.5590221,y:0.2972117,z:-0.04580706
x:0.5800664,y:0.37564385,z:0.014435916
x:0.6000386,y:0.29996854,z:-0.048238087
x:0.5966139,y:0.287494,z:-0.053182077
x:0.5915135,y:0.2736913,z:-0.055667732
x:0.54830635,y:0.32168248,z:-0.018860927
x:0.5244572,y:0.3243432,z:-0.007607195
x:0.5889622,y:0.3190641,z:-0.016894257
x:0.5370098,y:0.31233954,z:-0.0221114
x:0.5978264,y:0.32818213,z:-0.023190336
x:0.6003593,y:0.34761387,z:-0.03406166
x:0.5159441,y:0.3266039,z:0.001667915
x:0.53150505,y:0.32828963,z:-0.011362992
x:0.5446651,y:0.33054984,z:-0.01521439
x:0.56343645,y:0.33003262,z:-0.015774345
x:0.5768143,y:0.32822165,z:-0.01607481
x:0.5867716,y:0.326158,z:-0.01776833
x:0.6127209,y:0.32317933,z:-0.034034345
x:0.5177626,y:0.33737844,z:0.0063985116
x:0.52928627,y:0.3107559,z:-0.020950517
x:0.6188834,y:0.3539395,z:-0.035755184
x:0.59257233,y:0.3363041,z:-0.019311624
x:0.4948681,y:0.31082174,z:0.04179177
x:0.5947526,y:0.32403857,z:-0.019584771
x:0.58815116,y:0.34606007,z:-0.01051623
x:0.5398853,y:0.3166746,z:-0.016525505
x:0.5992949,y:0.34383276,z:-0.032750543
x:0.5015232,y:0.34513628,z:0.07069092
x:0.5883937,y:0.31785208,z:-0.016771339
x:0.60808563,y:0.3421167,z:-0.040972326
x:0.5361914,y:0.3748009,z:0.041463993
x:0.5327447,y:0.37836647,z:0.059327926
x:0.5044027,y:0.33580235,z:0.03496305
x:0.5234309,y:0.36710876,z:0.044823725
x:0.5097642,y:0.30532628,z:0.0013717194
x:0.57522607,y:0.39267954,z:0.035154253
x:0.6182753,y:0.35439125,z:-0.023190336
x:0.5839271,y:0.33936974,z:-0.015228047
x:0.5148843,y:0.31728122,z:-0.0019769147
