x:0.60526234,y:0.3257559,z:-0.021334382
x:0.60541713,y:0.31281498,z:-0.04679616
x:0.60392165,y:0.31714576,z:-0.024237795
x:0.5988306,y:0.2961663,z:-0.03714659
x:0.60593855,y:0.30756983,z:-0.05021194
x:0.60597336,y:0.30084231,z:-0.047422387
x:0.6059408,y:0.28514272,z:-0.026073776
x:0.5419307,y:0.28291976,z:0.0063369805
x:0.60647553,y:0.27355415,z:-0.02137708
x:0.60696375,y:0.26686668,z:-0.02385352
x:0.60849553,y:0.23950066,z:-0.017520096
x:0.60493803,y:0.32748026,z:-0.020053465
x:0.60450345,y:0.32913858,z:-0.017491631
x:0.60399806,y:0.33002672,z:-0.014061621
x:0.60348296,y:0.33719426,z:-0.011414393
x:0.6036103,y:0.33899072,z:-0.0131365135
x:0.60326797,y:0.34103513,z:-0.015086355
x:0.60278326,y:0.34358963,z:-0.01408297
x:0.6001569,y:0.34777224,z:-0.0065148855
x:0.604815,y:0.31543148,z:-0.0421564
x:0.5961875,y:0.31489423,z:-0.03054275
x:0.5108657,y:0.2619609,z:0.043807358
x:0.5676278,y:0.28580981,z:-0.0012995969
x:0.5590567,y:0.2862988,z:-8.864122E-4
x:0.55028677,y:0.28627163,z:0.0012275453
x:0.5375202,y:0.2843795,z:0.007792244
x:0.57497567,y:0.28478655,z:-1.2486716E-4
x:0.5570134,y:0.27395973,z:-0.0057392195
x:0.5666544,y:0.27470717,z:-0.0052659917
x:0.54764575,y:0.2744346,z:-0.00305641
x:0.5409448,y:0.27611008,z:4.4631946E-4
x:0.5304989,y:0.28669012,z:0.012296802
x:0.56628954,y:0.35652778,z:0.0047820895
x:0.5385381,y:0.28247523,z:0.008987767
x:0.5046912,y:0.28475928,z:0.049357995
x:0.521517,y:0.28332716,z:0.020238487
x:0.5584935,y:0.30653736,z:-0.0075075957
x:0.5915495,y:0.3244878,z:-0.020836247
x:0.59132737,y:0.32845667,z:-0.016338807
x:0.5772633,y:0.32532412,z:-0.015442164
x:0.56717694,y:0.32642704,z:-0.0075147124
x:0.5798369,y:0.3281891,z:-0.012296802
x:0.5707219,y:0.32821992,z:-0.005109435
x:0.5572548,y:0.33477363,z:0.007934568
x:0.59825474,y:0.31255996,z:-0.046255335
x:0.59797233,y:0.30742875,z:-0.04941493
x:0.5302813,y:0.27124357,z:0.0014027819
x:0.5788335,y:0.29523546,z:-0.009272415
x:0.57745117,y:0.30975658,z:-0.025817592
x:0.57691884,y:0.3070559,z:-0.023369616
x:0.5303205,y:0.3051413,z:0.0028660516
x:0.59843016,y:0.30128542,z:-0.04500288
x:0.55262244,y:0.26692954,z:-0.013264606
x:0.5397977,y:0.26811212,z:-0.0068315566
x:0.5217892,y:0.2530233,z:0.026358422
x:0.5892563,y:0.2718395,z:-0.019455703
x:0.57452744,y:0.27651262,z:-0.002330557
x:0.54995245,y:0.32887733,z:0.008631957
x:0.507811,y:0.3338339,z:0.07844904
x:0.58320045,y:0.31287006,z:-0.022031771
x:0.5900565,y:0.31452933,z:-0.022259489
x:0.5556605,y:0.328658,z:0.0091300905
x:0.558036,y:0.3289564,z:0.0071766926
x:0.5359848,y:0.2650009,z:-0.003198734
x:0.57610255,y:0.3114628,z:-0.020765087
x:0.5686346,y:0.26782185,z:-0.017591259
x:0.56793916,y:0.2639649,z:-0.020010768
x:0.559287,y:0.24148062,z:-0.0070308107
x:0.52926224,y:0.25892264,z:0.009158555
x:0.5649532,y:0.25218582,z:-0.0142751075
x:0.52544916,y:0.26904345,z:0.008148055
x:0.518215,y:0.2659998,z:0.024650533
x:0.5912001,y:0.32666025,z:-0.019341845
x:0.5785429,y:0.32688463,z:-0.014011807
x:0.56906146,y:0.3273575,z:-0.0068991603
x:0.58486456,y:0.31366846,z:-0.019982303
x:0.55679137,y:0.3288062,z:0.008140938
x:0.56218857,y:0.33210567,z:0.0032467684
x:0.5591669,y:0.32910457,z:0.0069311834
