x:0.39326113,y:0.38664275,z:-0.021356901
x:0.3659825,y:0.37391207,z:-0.044612803
x:0.37829807,y:0.3756959,z:-0.022471532
x:0.34918126,y:0.3589798,z:-0.03170509
x:0.36025402,y:0.3697102,z:-0.04805303
x:0.35599157,y:0.36287558,z:-0.045548547
x:0.34774327,y:0.34469193,z:-0.02581543
x:0.3133089,y:0.35152215,z:0.036438838
x:0.33769885,y:0.33263087,z:-0.021934858
x:0.33058542,y:0.32688004,z:-0.024535665
x:0.30798435,y:0.3024289,z:-0.018522158
x:0.39592865,y:0.38879934,z:-0.01993953
x:0.3992852,y:0.3908996,z:-0.016857091
x:0.40224433,y:0.3921419,z:-0.01235728
x:0.40244162,y:0.39222473,z:-0.011139441
x:0.40451965,y:0.3946867,z:-0.011669234
x:0.40748453,y:0.39731365,z:-0.012749465
x:0.4112362,y:0.39971805,z:-0.010602767
x:0.41784406,y:0.4022848,z:-0.001327926
x:0.37076426,y:0.3754012,z:-0.04004419
x:0.3676165,y:0.37615308,z:-0.025430124
x:0.28556037,y:0.3382659,z:0.08768439
x:0.33151388,y:0.3488673,z:0.018343266
x:0.3268472,y:0.35136586,z:0.022609143
x:0.3219326,y:0.3534493,z:0.028209824
x:0.31316972,y:0.35357165,z:0.039493755
x:0.33470362,y:0.3463707,z:0.014930565
x:0.31198972,y:0.342122,z:0.018329505
x:0.31867775,y:0.34029928,z:0.013416868
x:0.30727357,y:0.34456524,z:0.024755843
x:0.30565915,y:0.34703207,z:0.030576698
x:0.3123004,y:0.35762987,z:0.04623659
x:0.4042972,y:0.41221687,z:0.023269666
x:0.31104454,y:0.35160822,z:0.040264364
x:0.30540588,y:0.3571543,z:0.095225364
x:0.30461046,y:0.3552999,z:0.058126
x:0.34500986,y:0.37402278,z:0.01343751
x:0.38450283,y:0.38787282,z:-0.015508522
x:0.39289194,y:0.39256963,z:-0.0111738425
x:0.37983757,y:0.3907175,z:-0.004995203
x:0.3785191,y:0.39330858,z:0.005590362
x:0.38817,y:0.39362818,z:-0.003371418
x:0.38531846,y:0.3945735,z:0.0057520517
x:0.3827341,y:0.40057254,z:0.02487969
x:0.36096638,y:0.37526178,z:-0.041365236
x:0.35464928,y:0.37157306,z:-0.044007327
x:0.2947728,y:0.34560636,z:0.036851663
x:0.3452887,y:0.35820952,z:0.0037016794
x:0.35254917,y:0.37563288,z:-0.011662355
x:0.35061723,y:0.37278304,z:-0.008985861
x:0.32995954,y:0.37758735,z:0.035805836
x:0.35102808,y:0.3650422,z:-0.039025884
x:0.30025962,y:0.3390635,z:0.0109536685
x:0.29549718,y:0.34221295,z:0.023572404
x:0.27777487,y:0.33072972,z:0.06539175
x:0.32579225,y:0.3344743,z:-0.011731158
x:0.3253707,y:0.33965352,z:0.012742584
x:0.3732192,y:0.39744186,z:0.029448304
x:0.3664008,y:0.39160755,z:0.12153618
x:0.3603812,y:0.3766057,z:-0.011056876
x:0.366585,y:0.37672216,z:-0.016141525
x:0.37986296,y:0.39681,z:0.025609016
x:0.3814857,y:0.39635092,z:0.021067923
x:0.29036716,y:0.33985195,z:0.029145565
x:0.35605037,y:0.3769991,z:-0.007000853
x:0.30945414,y:0.33618513,z:-0.0011722558
x:0.30451852,y:0.33321458,z:-0.002998154
x:0.279365,y:0.31652093,z:0.015205784
x:0.28183487,y:0.33623534,z:0.04464033
x:0.2894948,y:0.3254387,z:0.0051603336
x:0.29038388,y:0.34386745,z:0.046154026
x:0.2870305,y:0.34252873,z:0.065446794
x:0.38835403,y:0.3905263,z:-0.014118673
x:0.3841279,y:0.392415,z:-0.0044929306
x:0.38177153,y:0.39405203,z:0.004857594
x:0.36309013,y:0.37687907,z:-0.010988071
x:0.38069892,y:0.3965735,z:0.022925641
x:0.38380328,y:0.39722022,z:0.015659893
x:0.3824206,y:0.3962251,z:0.02025603
x:0.35860455,y:0.37558338,z:-0.023806341
x:0.38827354,y:0.39484656,z:0.0068701245
x:0.3917175,y:0.39428815,z:-2.6849862E-5
x:0.39644057,y:0.39350653,z:-0.0068288418
x:0.40908924,y:0.40434563,z:0.003355937
x:0.40247965,y:0.40136346,z:-0.0054217903
x:0.39921972,y:0.39881998,z:-0.007052456
x:0.39723888,y:0.39605325,z:-0.00586902
x:0.39634225,y:0.39353433,z:-0.0055731605
x:0.38837248,y:0.39495718,z:0.007816185
x:0.3875903,y:0.3962875,z:0.0070593366
x:0.38735133,y:0.39801866,z:0.00680476
x:0.38785058,y:0.3996796,z:0.009605101
x:0.36693308,y:0.38937753,z:0.009756471
x:0.33682728,y:0.37162423,z:0.13463655
x:0.3744084,y:0.37561795,z:-0.028760262
x:0.3857159,y:0.3954315,z:0.015233305
x:0.38463634,y:0.3962914,z:0.014861762
x:0.37062654,y:0.37779686,z:-0.016003914
x:0.36235857,y:0.37854162,z:-0.0027108951
x:0.3686552,y:0.37731484,z:-0.01652683
x:0.3425496,y:0.36251944,z:0.011160082
x:0.33627367,y:0.368731,z:0.019554224
x:0.35323387,y:0.37453812,z:-0.0035743914
x:0.27498823,y:0.3236162,z:0.040099233
x:0.28208184,y:0.33051634,z:0.025031058
x:0.2947828,y:0.33617675,z:0.013389346
x:0.39047182,y:0.4025424,z:0.018343266
x:0.31777295,y:0.32991546,z:-0.015178261
x:0.301561,y:0.32053494,z:-0.010286266
x:0.29006982,y:0.3098189,z:-0.0048197517
x:0.31696308,y:0.35416204,z:0.034567356
x:0.31049767,y:0.3621601,z:0.055071082
x:0.33617252,y:0.34443024,z:0.014215
x:0.30286396,y:0.3496943,z:0.04177806
x:0.34551898,y:0.35440138,z:-0.0023324708
x:0.3516068,y:0.3739587,z:-0.02243025
x:0.31096214,y:0.3672966,z:0.069685146
x:0.31602514,y:0.3653791,z:0.045851283
x:0.32355922,y:0.365743,z:0.033328876
x:0.33279717,y:0.36146608,z:0.022512816
x:0.33829147,y:0.35672328,z:0.015260827
x:0.34142655,y:0.35292518,z:0.0083597405
x:0.3438651,y:0.3473833,z:-0.018191896
x:0.32075006,y:0.3768656,z:0.06880445
x:0.29877844,y:0.34987968,z:0.04857594
x:0.36766598,y:0.3762084,z:-0.03756723
x:0.34875715,y:0.3635359,z:6.695533E-4
x:0.31105405,y:0.3538929,z:0.12549932
x:0.342988,y:0.3495722,z:0.0038220873
x:0.35485664,y:0.37407905,z:0.005129372
x:0.30873102,y:0.35170817,z:0.04326424
x:0.34981978,y:0.370444,z:-0.019444138
x:0.35080108,y:0.38146466,z:0.13067341
x:0.3346892,y:0.34290907,z:0.016595634
x:0.34936425,y:0.36745372,z:-0.030686785
x:0.3780237,y:0.4044004,z:0.06902462
x:0.3893552,y:0.40632403,z:0.08476708
x:0.32591397,y:0.37554336,z:0.103041545
x:0.36663035,y:0.39944446,z:0.08350108
x:0.29552627,y:0.3492055,z:0.08300569
x:0.4093332,y:0.4156442,z:0.030081308
x:0.371654,y:0.37625852,z:-0.02693006
x:0.348136,y:0.36807844,z:0.0071075
x:0.30244878,y:0.35639665,z:0.07034567
x:0.31916213,y:0.35021284,z:0.028264869
x:0.3237831,y:0.34855902,z:0.023365991
x:0.3834625,y:0.39814842,z:0.018329505
x:0.33348468,y:0.38469988,z:0.0717768
x:0.42765847,y:0.41822323,z:0.025457647
x:0.4087385,y:0.41470343,z:0.053227123
x:0.40050212,y:0.41121107,z:0.067428365
x:0.31830022,y:0.31465575,z:-0.022210076
x:0.4417299,y:0.41604462,z:0.015192023
x:0.32786113,y:0.34657356,z:0.019540465
x:0.3312493,y:0.34443673,z:0.017779069
x:0.3335096,y:0.3433814,z:0.017558897
x:0.29523095,y:0.3492197,z:0.05972226
x:0.33031237,y:0.34407794,z:0.01652683
x:0.3264319,y:0.34621546,z:0.017503852
x:0.32181266,y:0.3482847,z:0.021109207
x:0.31724143,y:0.3500631,z:0.026379626
x:0.31429154,y:0.35103622,z:0.031154657
x:0.29605252,y:0.34552157,z:0.10887616
x:0.31581795,y:0.3510896,z:0.032916047
x:0.38372806,y:0.37915042,z:-0.020008333
x:0.36809972,y:0.38578972,z:7.88241E-4
x:0.35865664,y:0.3762618,z:-0.014944327
x:0.37551787,y:0.38195828,z:-0.01422876
x:0.34397313,y:0.33785665,z:-0.020545008
