x:0.5823384,y:0.3436842,z:-0.023846587
x:0.59503883,y:0.32707047,z:-0.04718681
x:0.58661175,y:0.33160126,z:-0.024495367
x:0.5902551,y:0.30809066,z:-0.039084982
x:0.5978204,y:0.32172412,z:-0.05044653
x:0.5984781,y:0.3144519,z:-0.047250103
x:0.5978273,y:0.2961809,z:-0.02500173
x:0.5236939,y:0.28410792,z:-0.009225322
x:0.60039276,y:0.28382248,z:-0.019890618
x:0.6034038,y:0.27682954,z:-0.022058489
x:0.61160314,y:0.2466913,z:-0.012801519
x:0.58101916,y:0.3465114,z:-0.022659797
x:0.57878065,y:0.34937507,z:-0.019732378
x:0.57643867,y:0.35113484,z:-0.015507402
x:0.576216,y:0.35241836,z:-0.014463026
x:0.57561386,y:0.35540345,z:-0.015578609
x:0.57398784,y:0.35870367,z:-0.017263852
x:0.5716187,y:0.3619157,z:-0.01578432
x:0.5658722,y:0.36516356,z:-0.006942727
x:0.5919855,y:0.3296919,z:-0.042597882
x:0.5809616,y:0.32838356,z:-0.032660488
x:0.48423597,y:0.25530013,z:0.020681811
x:0.54826236,y:0.29000744,z:-0.01076815
x:0.5395067,y:0.28955054,z:-0.012920197
x:0.5304316,y:0.28891018,z:-0.013030965
x:0.5168145,y:0.2855475,z:-0.009122467
x:0.55588394,y:0.29003868,z:-0.007437224
x:0.5421379,y:0.27632666,z:-0.018118342
x:0.5518119,y:0.27812973,z:-0.014621265
x:0.5315959,y:0.27580327,z:-0.01781769
x:0.52318454,y:0.2768427,z:-0.015586522
x:0.5064657,y:0.28795806,z:-0.0062583443
x:0.5250543,y:0.37050784,z:-0.0054078107
x:0.5195416,y:0.2831057,z:-0.0074411794
x:0.47102052,y:0.28018546,z:0.024574487
x:0.49571496,y:0.28333452,z:-5.157596E-4
x:0.5380588,y:0.31514108,z:-0.018577235
x:0.5704746,y:0.3408207,z:-0.026283465
x:0.5669226,y:0.3475311,z:-0.021599596
x:0.5545337,y:0.34089378,z:-0.024542838
x:0.5428826,y:0.34125763,z:-0.020112151
x:0.5551362,y:0.3458412,z:-0.020919168
x:0.5451293,y:0.34458083,z:-0.016441012
x:0.5239432,y:0.3489801,z:-0.008054355
x:0.5876331,y:0.3261188,z:-0.04819954
x:0.5891238,y:0.3207648,z:-0.051522557
x:0.51266617,y:0.27108234,z:-0.018039223
x:0.5620083,y:0.3037195,z:-0.016100798
x:0.56113404,y:0.3212273,z:-0.032628838
x:0.56039983,y:0.31801084,z:-0.030239435
x:0.5061416,y:0.31055266,z:-0.016164094
x:0.590094,y:0.31403908,z:-0.04718681
x:0.54207855,y:0.26889655,z:-0.026536647
x:0.52611834,y:0.26867622,z:-0.02386241
x:0.5041436,y:0.2475834,z:0.0060328543
x:0.5809937,y:0.2789731,z:-0.022612326
x:0.5590074,y:0.2810214,z:-0.009367737
x:0.5189736,y:0.3425683,z:-0.009154114
x:0.451696,y:0.33429274,z:0.052725166
x:0.56600124,y:0.32515258,z:-0.026837299
x:0.5727082,y:0.32762238,z:-0.025049202
x:0.52804285,y:0.34218913,z:-0.0077813934
x:0.53044176,y:0.34269217,z:-0.008600279
x:0.5224898,y:0.26489794,z:-0.021014113
x:0.5580682,y:0.32319227,z:-0.027470257
x:0.56008375,y:0.2719431,z:-0.026109401
x:0.56115633,y:0.26770386,z:-0.028577928
x:0.5572388,y:0.2415857,z:-0.016615074
x:0.5148553,y:0.2562777,z:-0.009913661
x:0.5624052,y:0.2547162,z:-0.023466814
x:0.5067876,y:0.26812866,z:-0.012223947
x:0.4962141,y:0.26199788,z:0.003139062
x:0.56849635,y:0.34437022,z:-0.025017554
x:0.5548577,y:0.34347937,z:-0.023118688
x:0.5440679,y:0.3429266,z:-0.01895701
x:0.5672456,y:0.32631913,z:-0.024194712
x:0.52937925,y:0.34242052,z:-0.008086002
x:0.5345669,y:0.34514666,z:-0.011527697
x:0.531752,y:0.34299323,z:-0.008624014
x:0.5739103,y:0.3244174,z:-0.03899004
x:0.54590434,y:0.34561887,z:-0.01443929
x:0.5552067,y:0.34737784,z:-0.016789136
x:0.5657216,y:0.3493535,z:-0.017691098
x:0.55316645,y:0.36351013,z:-0.009605095
x:0.5586788,y:0.35950673,z:-0.018593058
x:0.5612957,y:0.35632408,z:-0.019969735
x:0.5636649,y:0.35311204,z:-0.018039223
x:0.5652773,y:0.35053796,z:-0.016725842
x:0.54564303,y:0.34631562,z:-0.013600625
x:0.54379076,y:0.34711465,z:-0.014811152
x:0.54113626,y:0.34832788,z:-0.016132446
x:0.53874886,y:0.34986392,z:-0.014961478
x:0.5381017,y:0.33537766,z:-0.01892536
x:0.44992375,y:0.30366242,z:0.061238416
x:0.58928555,y:0.3306814,z:-0.030919861
x:0.5385248,y:0.34459752,z:-0.010594088
x:0.5368816,y:0.34483916,z:-0.011314074
x:0.574773,y:0.3300507,z:-0.025080848
x:0.5583786,y:0.32650396,z:-0.019194366
x:0.57380253,y:0.3288439,z:-0.02528656
x:0.5505061,y:0.30541098,z:-0.015776409
x:0.53319484,y:0.30706802,z:-0.017295502
x:0.5565647,y:0.31995726,z:-0.025334032
x:0.5281923,y:0.2427961,z:-0.007385796
x:0.5365683,y:0.2535784,z:-0.01822911
x:0.540967,y:0.26461643,z:-0.02598281
x:0.531065,y:0.35448292,z:-0.010056076
x:0.5820423,y:0.27203837,z:-0.026963891
x:0.58508545,y:0.25737146,z:-0.023403518
x:0.58389056,y:0.24296574,z:-0.01814999
x:0.5218202,y:0.28737876,z:-0.01137737
x:0.493359,y:0.29047796,z:-0.0035801528
x:0.5612044,y:0.28965124,z:-0.0052021006
x:0.511096,y:0.27802798,z:-0.0111321
x:0.5708446,y:0.30120218,z:-0.017896809
x:0.569767,y:0.32028693,z:-0.039907828
x:0.48140967,y:0.29284415,z:0.0029986254
x:0.4999864,y:0.2945394,z:-0.009794981
x:0.513232,y:0.29785797,z:-0.014225667
x:0.5332661,y:0.29928952,z:-0.013695568
x:0.5478252,y:0.29876137,z:-0.011923294
x:0.5589422,y:0.2977519,z:-0.011614728
x:0.58846486,y:0.29630694,z:-0.024258008
x:0.47840106,y:0.3050044,z:0.0012471196
x:0.5032539,y:0.27651507,z:-0.009391473
x:0.5874287,y:0.32907832,z:-0.04351567
x:0.56232333,y:0.30943334,z:-0.019162718
x:0.45911416,y:0.27760804,z:0.052440338
x:0.56813645,y:0.29600486,z:-0.011187484
x:0.55336356,y:0.31986845,z:-0.016179917
x:0.51396775,y:0.28244418,z:-0.0069229472
x:0.56911796,y:0.31649837,z:-0.0367747
x:0.44890162,y:0.31846002,z:0.05905472
x:0.5608668,y:0.28779182,z:-0.0034278482
x:0.5800008,y:0.3147334,z:-0.0438005
x:0.47968423,y:0.3524605,z:0.014921919
x:0.47235438,y:0.35872254,z:0.029511537
x:0.460759,y:0.30443892,z:0.030476794
x:0.467552,y:0.3427243,z:0.021567948
x:0.48294342,y:0.26995647,z:0.01606915
x:0.51983404,y:0.37614697,z:-0.0010236072
x:0.5858958,y:0.33006078,z:-0.031173045
x:0.55159616,y:0.31216288,z:-0.017564507
x:0.48509735,y:0.28352994,z:0.0058785714
x:0.5338508,y:0.28531334,z:-0.0119074695
x:0.54136103,y:0.2859863,z:-0.012010325
x:0.5324214,y:0.34569257,z:-0.010689031
x:0.47428447,y:0.3166693,z:0.0056016534
x:0.53339463,y:0.3851794,z:0.004774856
x:0.502551,y:0.37496912,z:0.014146549
x:0.4884735,y:0.3683497,z:0.020729283
x:0.6083191,y:0.26096573,z:-0.018418996
x:0.55229354,y:0.38756785,z:0.007856556
x:0.5481281,y:0.2865711,z:-0.010143108
x:0.55442584,y:0.28702742,z:-0.007144482
x:0.5586111,y:0.28759688,z:-0.004312007
x:0.49514472,y:0.27467936,z:-0.002506107
x:0.5547076,y:0.28524145,z:-0.0087664295
x:0.54788256,y:0.2837765,z:-0.012382187
x:0.54107004,y:0.28296798,z:-0.014296875
x:0.5330575,y:0.28259927,z:-0.014304788
x:0.52694845,y:0.2826748,z:-0.012595809
x:0.47001874,y:0.26474744,z:0.03804061
x:0.5281269,y:0.2847068,z:-0.010720679
x:0.58392894,y:0.33564937,z:-0.022058489
x:0.55077094,y:0.33367914,z:-0.021488829
x:0.56720805,y:0.32434973,z:-0.030144492
x:0.57116413,y:0.33449832,z:-0.024859317
x:0.5980021,y:0.28950632,z:-0.018877888
x:0.49276868,y:0.3617275,z:0.01064156
x:0.50529397,y:0.369036,z:0.0054078107
x:0.53726375,y:0.38141763,z:-0.0050675976
x:0.4601545,y:0.34795946,z:0.04139527
x:0.5591463,y:0.28685987,z:-0.0057559363
x:0.5804459,y:0.30423382,z:-0.027818382
x:0.556482,y:0.38398954,z:-0.001695133
x:0.51743764,y:0.38081127,z:0.0071682176
x:0.4582777,y:0.31760785,z:0.03099898
x:0.5548408,y:0.3483533,z:-0.015895087
x:0.5527727,y:0.35007277,z:-0.017422091
x:0.5502217,y:0.35238993,z:-0.018909536
x:0.54776156,y:0.3551545,z:-0.017754393
x:0.5408538,y:0.35942894,z:-0.0116622
x:0.53703266,y:0.3434016,z:-0.012572073
x:0.53543603,y:0.34248435,z:-0.013568978
x:0.5339894,y:0.34151214,z:-0.014352259
x:0.5268007,y:0.33825743,z:-0.014914006
x:0.49019206,y:0.3216865,z:-0.007983148
x:0.5799354,y:0.29835123,z:-0.020317862
x:0.5725451,y:0.2859757,z:-0.006642074
x:0.56485873,y:0.28542736,z:-0.0059141754
x:0.53840774,y:0.34421977,z:-0.011195395
x:0.4798966,y:0.33516523,z:0.0058627473
x:0.5842338,y:0.2875812,z:-0.016092885
x:0.5321131,y:0.3647958,z:-0.0076389783
x:0.59822214,y:0.30823565,z:-0.039464757
x:0.5892424,y:0.30251232,z:-0.03218577
x:0.59805715,y:0.3024668,z:-0.031885117
x:0.5708689,y:0.31183022,z:-0.028562104
x:0.5600591,y:0.37859204,z:-0.0068003125
x:0.5630963,y:0.37152943,z:-0.0068200924
x:0.54729396,y:0.36950848,z:-0.0088376375
x:0.51302737,y:0.3511778,z:-0.0049845222
x:0.5426751,y:0.3231848,z:-0.015966296
x:0.5210799,y:0.35868326,z:-0.0058390116
x:0.5187306,y:0.31976086,z:-0.018529763
x:0.53030366,y:0.32753855,z:-0.016567603
x:0.50440705,y:0.3275945,z:-0.013220851
x:0.5417079,y:0.37612304,z:-0.009486415
x:0.5623394,y:0.3138745,z:-0.023530109
x:0.5013798,y:0.3553264,z:0.0012767893
x:0.5124767,y:0.36333868,z:-5.657037E-4
x:0.5084372,y:0.34306446,z:-0.0076152426
x:0.47166216,y:0.3267649,z:0.010467497
x:0.49289405,y:0.34311196,z:-0.001567553
x:0.4592947,y:0.33024585,z:0.02924253
x:0.5176573,y:0.3333152,z:-0.014534233
x:0.57148576,y:0.3067364,z:-0.023102865
x:0.5719228,y:0.32316267,z:-0.041205384
x:0.5635251,y:0.323476,z:-0.03234401
x:0.5793249,y:0.32032964,z:-0.04661715
x:0.56787443,y:0.28083655,z:-0.01186791
x:0.5549953,y:0.27585125,z:-0.01781769
x:0.5422446,y:0.27328277,z:-0.021188175
x:0.5297662,y:0.2727479,z:-0.020934993
x:0.51889014,y:0.2741498,z:-0.017643625
x:0.5060394,y:0.282886,z:-0.004853975
x:0.4645176,y:0.2920038,z:0.027312016
x:0.51148397,y:0.29044577,z:-0.009193675
x:0.5223375,y:0.29289827,z:-0.011741319
x:0.5358716,y:0.29406783,z:-0.012041973
x:0.54808295,y:0.2942799,z:-0.010135195
x:0.5576739,y:0.29388985,z:-0.007923808
x:0.5648136,y:0.29313615,z:-0.0068319603
x:0.45362434,y:0.29034713,z:0.059497792
x:0.5617899,y:0.3246528,z:-0.027786732
x:0.58081996,y:0.30944523,z:-0.034527704
x:0.5803126,y:0.32459503,z:-0.045952547
x:0.5820184,y:0.3276357,z:-0.040730666
x:0.5782126,y:0.32536465,z:-0.0416801
x:0.5625513,y:0.32641697,z:-0.02360923
x:0.5843389,y:0.32834774,z:-0.042661183
x:0.5829037,y:0.32941458,z:-0.031900942
x:0.56497365,y:0.2885703,z:-0.0032340055
x:0.5714067,y:0.2910804,z:-0.006630206
x:0.57604086,y:0.29286754,z:-0.012129004
x:0.5228473,y:0.28291583,z:-0.010491232
x:0.5165653,y:0.27896816,z:-0.011543521
x:0.6041018,y:0.30980673,z:-0.033546627
x:0.6429683,y:0.2986272,z:0.031030629
x:0.5964969,y:0.33008173,z:-0.028372217
x:0.6679659,y:0.28096214,z:0.0819677
x:0.62130815,y:0.30049586,z:0.015183013
x:0.62918323,y:0.30157602,z:0.018308228
x:0.6361457,y:0.30232954,z:0.023023745
x:0.6449093,y:0.3010408,z:0.033514977
x:0.61490697,y:0.29893565,z:0.0130388765
x:0.63654745,y:0.28884107,z:0.014407643
x:0.6274202,y:0.28834003,z:0.011029244
x:0.64421344,y:0.29047862,z:0.01977985
x:0.6484624,y:0.2929478,z:0.025017554
x:0.64979583,y:0.3052595,z:0.039749585
x:0.5886896,y:0.37573126,z:0.013553153
x:0.6452376,y:0.298096,z:0.034685947
x:0.6621708,y:0.30469045,z:0.08734782
x:0.6562264,y:0.30260223,z:0.051111132
x:0.6228535,y:0.32535002,z:0.007824908
x:0.5926918,y:0.34367573,z:-0.019273486
x:0.5871318,y:0.35022062,z:-0.015127629
x:0.60026574,y:0.34624845,z:-0.010103547
x:0.60396695,y:0.3487982,z:-3.2241154E-4
x:0.5933773,y:0.35081628,z:-0.008299625
x:0.59763414,y:0.35153982,z:3.6889422E-4
x:0.60266274,y:0.35744917,z:0.01716891
x:0.60101044,y:0.3277064,z:-0.04465499
x:0.6045807,y:0.32267198,z:-0.047250103
x:0.65880543,y:0.2895177,z:0.0303502
x:0.61182106,y:0.30992234,z:0.0010374531
x:0.6124661,y:0.3271738,z:-0.016425187
x:0.6130421,y:0.3242584,z:-0.013553153
x:0.6436502,y:0.32716316,z:0.027533552
x:0.6049577,y:0.31580308,z:-0.041743394
x:0.64590174,y:0.28252816,z:0.006998111
x:0.6544536,y:0.2852533,z:0.018070871
x:0.66827345,y:0.271174,z:0.06085864
x:0.6127416,y:0.2833231,z:-0.0115830805
x:0.619035,y:0.28930983,z:0.011432753
x:0.6108228,y:0.35259563,z:0.021314766
x:0.62584436,y:0.35255897,z:0.1102608
x:0.60484916,y:0.3295447,z:-0.015001038
x:0.5986219,y:0.33062506,z:-0.019099424
x:0.60580236,y:0.3528731,z:0.018688003
x:0.6034944,y:0.3528175,z:0.014834887
x:0.6579375,y:0.28217357,z:0.023672525
x:0.6101434,y:0.32922694,z:-0.011575168
x:0.6323415,y:0.28142828,z:-0.0032201598
x:0.63497883,y:0.2771564,z:-0.0049845222
x:0.65179044,y:0.25579083,z:0.014716208
x:0.66554356,y:0.2770723,z:0.03943311
x:0.6453665,y:0.26670882,z:0.003673118
x:0.6618843,y:0.2875179,z:0.0395597
x:0.66719335,y:0.28509143,z:0.05921296
x:0.59031576,y:0.34725085,z:-0.018039223
x:0.5969908,y:0.3487708,z:-0.009541799
x:0.60108405,y:0.35027543,z:-7.8723807E-4
x:0.60225374,y:0.33025554,z:-0.014447203
x:0.6046353,y:0.35288012,z:0.016441012
x:0.60155016,y:0.3545517,z:0.009328177
x:0.6024773,y:0.35276958,z:0.01415446
x:0.60512406,y:0.32812184,z:-0.02797662
x:0.59449095,y:0.3523312,z:0.0015744761
x:0.59002507,y:0.35216504,z:-0.0049133147
x:0.5839489,y:0.3518078,z:-0.011037156
x:0.5764859,y:0.365841,z:-0.0032260937
x:0.5822323,y:0.3625931,z:-0.011519785
x:0.58403444,y:0.35916823,z:-0.012627456
x:0.5844934,y:0.35587507,z:-0.010799798
