x:0.5297067,y:0.31539342,z:-0.029579699
x:0.52382255,y:0.300815,z:-0.049947016
x:0.52605397,y:0.3064177,z:-0.028799737
x:0.5077968,y:0.2875991,z:-0.035024717
x:0.52094626,y:0.29576632,z:-0.052154455
x:0.51728714,y:0.28989106,z:-0.047386386
x:0.50826204,y:0.27665713,z:-0.019690366
x:0.44749385,y:0.2890419,z:0.014959087
x:0.5019961,y:0.26673484,z:-0.01084589
x:0.4982977,y:0.2604098,z:-0.01096362
x:0.48230723,y:0.2350013,z:0.0047864662
x:0.5307285,y:0.31736866,z:-0.028902752
x:0.5317809,y:0.31919685,z:-0.02662173
x:0.5322413,y:0.32030043,z:-0.023649044
x:0.5382906,y:0.32794246,z:-0.02122086
x:0.5394136,y:0.3296858,z:-0.023810921
x:0.5408573,y:0.33192727,z:-0.026489282
x:0.5423203,y:0.3345874,z:-0.02610666
x:0.5432572,y:0.3387635,z:-0.019351894
x:0.5252246,y:0.3037693,z:-0.045826457
x:0.51737535,y:0.30558032,z:-0.03408288
x:0.40570247,y:0.27878797,z:0.061337408
x:0.472463,y:0.28698185,z:0.005886507
x:0.46436188,y:0.28898507,z:0.0061587584
x:0.45643237,y:0.29067156,z:0.008373557
x:0.44434002,y:0.2917273,z:0.015761124
x:0.47925675,y:0.28489292,z:0.0072587994
x:0.45551324,y:0.27796912,z:0.004113197
x:0.46503085,y:0.27680418,z:0.0048526893
x:0.44679767,y:0.2803793,z:0.006574493
x:0.44146055,y:0.2833688,z:0.009955555
x:0.43883926,y:0.296018,z:0.019528488
x:0.5161576,y:0.35442924,z:-0.010522132
x:0.44426465,y:0.2892774,z:0.018042143
x:0.41427597,y:0.30123538,z:0.058982804
x:0.42859575,y:0.29556996,z:0.02899105
x:0.47687608,y:0.30763584,z:-0.00800565
x:0.51640636,y:0.31690666,z:-0.02878502
x:0.519958,y:0.3212542,z:-0.02542971
x:0.5047199,y:0.32111973,z:-0.023590177
x:0.49762136,y:0.32467952,z:-0.015952434
x:0.51019657,y:0.3235958,z:-0.021309156
x:0.5030708,y:0.3257524,z:-0.014186483
x:0.49424773,y:0.3363551,z:-0.0030462674
x:0.5170305,y:0.3021288,z:-0.049328934
x:0.51338893,y:0.29744738,z:-0.05130091
x:0.42803112,y:0.2816683,z:0.01320785
x:0.48889628,y:0.2928598,z:-0.0058202837
x:0.49584076,y:0.3053908,z:-0.027769597
x:0.49358207,y:0.303245,z:-0.024546735
x:0.44965225,y:0.3129024,z:0.0031290464
x:0.5102319,y:0.29196286,z:-0.04488462
x:0.44593945,y:0.27224278,z:-8.333087E-4
x:0.4346556,y:0.27630335,z:0.005474452
x:0.40992552,y:0.2673619,z:0.04615022
x:0.4847816,y:0.26897538,z:-0.008336766
x:0.47368062,y:0.27701354,z:0.00757152
x:0.48377562,y:0.3321501,z:-8.16293E-4
