x:0.42320853,y:0.3866427,z:-0.017735766
x:0.40027308,y:0.37463015,z:-0.042127848
x:0.41143772,y:0.37624234,z:-0.019911315
x:0.38475004,y:0.35948792,z:-0.031840816
x:0.39517385,y:0.3704046,z:-0.045960274
x:0.39144832,y:0.36363316,z:-0.04434662
x:0.38446826,y:0.3456269,z:-0.027705831
x:0.34678912,y:0.3493846,z:0.031235697
x:0.37483862,y:0.33311874,z:-0.025746398
x:0.3681632,y:0.3272339,z:-0.02940593
x:0.34828684,y:0.30209908,z:-0.027417678
x:0.4253998,y:0.3885655,z:-0.016194152
x:0.4282627,y:0.39037514,z:-0.013074905
x:0.4308266,y:0.39140064,z:-0.008550916
x:0.43154138,y:0.39192554,z:-0.006998496
x:0.43336385,y:0.39445573,z:-0.007102951
x:0.43600646,y:0.39733726,z:-0.0076144217
x:0.43947682,y:0.3999903,z:-0.004945412
x:0.44552827,y:0.4023641,z:0.005078682
x:0.40458456,y:0.37603986,z:-0.037459783
x:0.40086722,y:0.37648833,z:-0.023397956
x:0.3199843,y:0.33565974,z:0.07791635
x:0.3657255,y:0.34798458,z:0.014177087
x:0.3606459,y:0.35010913,z:0.018384108
x:0.35546666,y:0.35197228,z:0.023786962
x:0.34645298,y:0.35142738,z:0.03452063
x:0.36925873,y:0.3458536,z:0.010899357
x:0.34690627,y:0.34046897,z:0.013089313
x:0.35388294,y:0.3391207,z:0.008169115
x:0.3416226,y:0.34243318,z:0.019493494
x:0.3396338,y:0.34471557,z:0.025198909
x:0.34500563,y:0.35565472,z:0.041465096
x:0.43087983,y:0.41088587,z:0.029161
x:0.344369,y:0.34918606,z:0.034837596
x:0.3382674,y:0.35455388,z:0.08817457
x:0.3376694,y:0.35298562,z:0.052443698
x:0.37771398,y:0.37320256,z:0.012613862
x:0.4152096,y:0.38733432,z:-0.01234732
x:0.4223725,y:0.3914235,z:-0.007837739
x:0.41141862,y:0.38946423,z:-0.0022890088
x:0.4101579,y:0.3912567,z:0.007974612
x:0.41844633,y:0.39207405,z:-4.894085E-4
x:0.4160665,y:0.39273107,z:0.008349209
x:0.41134936,y:0.39865553,z:0.028195689
x:0.39510524,y:0.37562352,z:-0.03904462
x:0.3894322,y:0.3719175,z:-0.042156663
x:0.328678,y:0.3429013,z:0.030688206
x:0.37976697,y:0.3581914,z:0.0017181074
x:0.38629755,y:0.37509397,z:-0.011036228
x:0.38473663,y:0.3722749,z:-0.008810253
x:0.3617487,y:0.3760212,z:0.033973143
x:0.38637254,y:0.36546776,z:-0.03815135
x:0.3352989,y:0.33724567,z:0.0052515734
x:0.32980254,y:0.33970195,z:0.017692544
x:0.31338063,y:0.3282384,z:0.055267584
x:0.36260113,y:0.3346916,z:-0.016107706
x:0.36099765,y:0.3390343,z:0.0075567905
x:0.40242362,y:0.3953419,z:0.03163911
x:0.39405715,y:0.38869613,z:0.12090865
x:0.39370364,y:0.37637156,z:-0.010063714
x:0.39983252,y:0.37677398,z:-0.014299552
x:0.41141412,y:0.39372656,z:0.027936352
x:0.41296428,y:0.39344305,z:0.023542034
x:0.32501626,y:0.33715943,z:0.022360608
x:0.38947657,y:0.37638298,z:-0.0062384945
x:0.34542757,y:0.3353161,z:-0.0063537555
x:0.34090662,y:0.33219478,z:-0.00882466
x:0.31742272,y:0.3148448,z:0.0052875923
x:0.3170189,y:0.3338062,z:0.035932574
x:0.3265798,y:0.32408893,z:-0.0031588683
x:0.32460457,y:0.34102863,z:0.039073434
x:0.3212167,y:0.3399417,z:0.05659309
x:0.4185803,y:0.38972598,z:-0.010877745
x:0.414955,y:0.3910157,z:-0.0016802874
x:0.41287985,y:0.39202192,z:0.0073983073
x:0.39622438,y:0.376759,z:-0.009717932
x:0.41213843,y:0.39352658,z:0.0253718
x:0.41490546,y:0.39478493,z:0.01880193
x:0.41379017,y:0.39335948,z:0.02283606
x:0.3922703,y:0.37561172,z:-0.022504685
x:0.41884497,y:0.39311954,z:0.009617079
x:0.42142603,y:0.39284033,z:0.0029463558
x:0.42545375,y:0.39230618,z:-0.003472234
x:0.43674466,y:0.40392235,z:0.00937215
x:0.43111286,y:0.40099937,z:-2.2140444E-4
x:0.42815793,y:0.39834848,z:-0.0024006679
x:0.42644465,y:0.3953548,z:-0.0018198611
x:0.4259635,y:0.3927432,z:-0.0018873968
x:0.4190481,y:0.39335236,z:0.010820114
x:0.418207,y:0.39459568,z:0.010416701
