x:0.53881645,y:0.37314597,z:-0.012016481
x:0.53340876,y:0.36105168,z:-0.04462452
x:0.534939,y:0.36366215,z:-0.018486895
x:0.52308214,y:0.3435917,z:-0.041353762
x:0.5322801,y:0.3563572,z:-0.0499715
x:0.5309907,y:0.34903353,z:-0.049943056
x:0.52822477,y:0.32982773,z:-0.036916904
x:0.46604887,y:0.32870695,z:3.8862476E-4
x:0.52579236,y:0.3159439,z:-0.03845274
x:0.52427346,y:0.30921346,z:-0.044567633
x:0.5194946,y:0.2807004,z:-0.05130824
x:0.53927106,y:0.37492058,z:-0.009783833
x:0.53961253,y:0.37670207,z:-0.0061611133
x:0.5399451,y:0.37784043,z:-8.6435117E-4
x:0.54068357,y:0.38049895,z:0.0030734462
x:0.5411714,y:0.38304392,z:0.0037720373
x:0.5416193,y:0.3859775,z:0.003846696
x:0.54218024,y:0.3889042,z:0.0076578404
x:0.54104674,y:0.3937359,z:0.019311694
x:0.53408957,y:0.36281258,z:-0.038936246
x:0.5259767,y:0.3622748,z:-0.025938535
x:0.4336467,y:0.30502304,z:0.0293515
x:0.49172467,y:0.3304323,z:-0.007892482
x:0.48357743,y:0.3315057,z:-0.0064668576
x:0.47525164,y:0.33194628,z:-0.0036689376
x:0.4626289,y:0.330266,z:0.0031747685
x:0.4984936,y:0.32873452,z:-0.008084461
x:0.47794244,y:0.31852412,z:-0.015756523
x:0.48729503,y:0.3186649,z:-0.016837295
x:0.46927398,y:0.31956476,z:-0.011817392
x:0.46359622,y:0.32158256,z:-0.0073520956
x:0.456726,y:0.33319858,z:0.009293219
x:0.51150495,y:0.3990032,z:0.03697379
x:0.46257797,y:0.32820943,z:0.0027712567
x:0.43381268,y:0.32737947,z:0.047411777
x:0.44732916,y:0.32984227,z:0.01631113
x:0.49029768,y:0.35343242,z:-0.0024619566
x:0.5278393,y:0.37258878,z:-0.010373992
x:0.52928627,y:0.37655598,z:-0.004003124
x:0.5180719,y:0.37356734,z:-0.0033116427
x:0.5112975,y:0.37404257,z:0.005464299
x:0.5209838,y:0.37622276,z:6.257103E-4
x:0.5145155,y:0.37590706,z:0.008247999
x:0.50069815,y:0.38202292,z:0.02747437
x:0.526335,y:0.36115888,z:-0.04354375
x:0.5240996,y:0.35666025,z:-0.048492543
x:0.45174542,y:0.316766,z:-0.008212447
x:0.50579095,y:0.3399418,z:-0.012435992
x:0.5077474,y:0.35790944,z:-0.021131944
x:0.5066974,y:0.3548193,z:-0.01965299
x:0.4645342,y:0.3527422,z:0.009293219
x:0.5233602,y:0.34981814,z:-0.046558537
x:0.47089222,y:0.31129238,z:-0.027303722
x:0.45946753,y:0.313176,z:-0.018927736
x:0.439445,y:0.29736608,z:0.0066695027
x:0.5076716,y:0.3145327,z:-0.03532419
x:0.49546552,y:0.32010028,z:-0.014170915
x:0.49344045,y:0.37699214,z:0.026251389
x:0.45742422,y:0.3699724,z:0.102275185
x:0.51452947,y:0.36045885,z:-0.016879957
x:0.521092,y:0.36186305,z:-0.016808853
x:0.5019981,y:0.37447783,z:0.024758218
x:0.50424474,y:0.3748565,z:0.021928301
x:0.45500147,y:0.30987465,z:-0.01676619
x:0.5079913,y:0.3591819,z:-0.01507393
x:0.4864703,y:0.3113774,z:-0.033020437
x:0.4848093,y:0.30748758,z:-0.037371967
x:0.4694101,y:0.28624812,z:-0.035068218
x:0.44631332,y:0.30454448,z:-0.0071210098
x:0.47686931,y:0.2977031,z:-0.037286643
x:0.44667664,y:0.31449884,z:-0.0023286375
x:0.43944445,y:0.31049636,z:0.012187129
x:0.52836704,y:0.37474516,z:-0.008056019
x:0.5193582,y:0.37490535,z:-0.0014540653
x:0.51273686,y:0.3749851,z:0.006278434
x:0.5164856,y:0.3611126,z:-0.014775296
x:0.503178,y:0.37466374,z:0.023179721
x:0.5082878,y:0.3774433,z:0.019553447
x:0.5053237,y:0.3751129,z:0.021658108
x:0.5177609,y:0.3600054,z:-0.03037539
x:0.5161323,y:0.37658137,z:0.010295778
x:0.52243537,y:0.37722892,z:0.0051194476
x:0.53041065,y:0.37764633,z:0.001038999
x:0.5290239,y:0.3936927,z:0.020506231
x:0.53076285,y:0.3884381,z:0.008951923
x:0.5305412,y:0.3854908,z:0.0057344926
x:0.53079635,y:0.3826433,z:0.0056776097
x:0.5312622,y:0.38029796,z:0.005009237
x:0.5166268,y:0.3779674,z:0.013289233
x:0.515214,y:0.37895417,z:0.0134883225
x:0.5137613,y:0.38032955,z:0.013779847
x:0.51280975,y:0.381932,z:0.016481778
x:0.501242,y:0.37053314,z:0.0056918305
x:0.44121504,y:0.345403,z:0.098293394
x:0.53452647,y:0.36330098,z:-0.026052302
x:0.5115713,y:0.37666488,z:0.018458452
x:0.50991124,y:0.37695867,z:0.018742867
x:0.52416027,y:0.3635435,z:-0.01530146
x:0.5110441,y:0.36137825,z:-0.00703213
