x:0.62103856,y:0.35397187,z:-0.015414049
x:0.63476366,y:0.33617637,z:-0.037613966
x:0.6215678,y:0.3405723,z:-0.017716946
x:0.6231884,y:0.3182029,z:-0.036969155
x:0.63693565,y:0.3309516,z:-0.041083664
x:0.6345152,y:0.32380366,z:-0.039640516
x:0.6239496,y:0.30515176,z:-0.025224388
x:0.5437835,y:0.30062565,z:-0.033530165
x:0.62275696,y:0.2917998,z:-0.02384265
x:0.62524414,y:0.28481683,z:-0.027204877
x:0.6251742,y:0.25548136,z:-0.025224388
x:0.6199607,y:0.35637704,z:-0.013909491
x:0.61765504,y:0.35876685,z:-0.011007843
x:0.6147681,y:0.36032015,z:-0.0066668834
x:0.61436975,y:0.36107534,z:-0.006025911
x:0.61474085,y:0.36412054,z:-0.0059453095
x:0.61410785,y:0.36770603,z:-0.0065632532
x:0.61164385,y:0.37099224,z:-0.0044868086
x:0.6025765,y:0.37350488,z:0.003934114
x:0.63073343,y:0.33868283,z:-0.03343805
x:0.61772305,y:0.33838204,z:-0.027281638
x:0.48656815,y:0.27178532,z:-0.023581654
x:0.57406646,y:0.30528852,z:-0.02652936
x:0.56447244,y:0.30558327,z:-0.030935569
x:0.5540407,y:0.3053147,z:-0.033560872
x:0.5373329,y:0.30220354,z:-0.034205683
x:0.58123744,y:0.30413428,z:-0.021186642
x:0.5628132,y:0.29160354,z:-0.03856583
x:0.5729722,y:0.29255974,z:-0.03211772
x:0.5519913,y:0.2918829,z:-0.04065379
x:0.54382163,y:0.2934393,z:-0.04007039
x:0.5276325,y:0.305192,z:-0.032885354
x:0.56278414,y:0.38254392,z:-0.0028498336
x:0.5388991,y:0.29987356,z:-0.033284523
x:0.4797044,y:0.29782084,z:-0.017087488
x:0.5134214,y:0.30107546,z:-0.0319949
x:0.56920147,y:0.32893038,z:-0.027573342
x:0.6123449,y:0.3532413,z:-0.02058789
x:0.6091715,y:0.35893726,z:-0.0153372865
x:0.59909993,y:0.35577083,z:-0.022276679
x:0.58845806,y:0.35771096,z:-0.021140585
x:0.5990782,y:0.35943305,z:-0.017670887
x:0.59008986,y:0.35994267,z:-0.01605886
x:0.5618016,y:0.3638736,z:-0.012143937
x:0.6278901,y:0.33602136,z:-0.04031603
x:0.62882596,y:0.33098847,z:-0.04415419
x:0.52829945,y:0.28830442,z:-0.047562476
x:0.5884249,y:0.31500432,z:-0.02407294
x:0.5960545,y:0.3333431,z:-0.033745103
x:0.5936068,y:0.3299955,z:-0.03245548
x:0.5348582,y:0.32753375,z:-0.03494261
x:0.6266375,y:0.32418895,z:-0.042311873
x:0.5599235,y:0.2838969,z:-0.047900233
x:0.542801,y:0.285065,z:-0.049773254
x:0.50939626,y:0.263018,z:-0.034696963
x:0.60157144,y:0.2900839,z:-0.032179132
x:0.5808772,y:0.29459342,z:-0.024963392
x:0.5567208,y:0.3587655,z:-0.01647338
x:0.46435747,y:0.35201386,z:0.022322737
x:0.60108626,y:0.33658475,z:-0.026544712
x:0.6080198,y:0.33832988,z:-0.021570459
x:0.57310927,y:0.3606288,z:-0.013786671
x:0.5755651,y:0.3606595,z:-0.01297298
x:0.5355836,y:0.28117406,z:-0.049711846
x:0.59204334,y:0.33536607,z:-0.028847609
x:0.57952636,y:0.2852475,z:-0.04200482
x:0.5784826,y:0.28056997,z:-0.04525958
x:0.56994224,y:0.25418645,z:-0.04415419
x:0.5267576,y:0.27135468,z:-0.044584066
x:0.58000916,y:0.26680282,z:-0.045689456
x:0.5188295,y:0.28545645,z:-0.04507535
x:0.505478,y:0.278241,z:-0.03589447
x:0.61099154,y:0.35640314,z:-0.019037273
x:0.59939194,y:0.35770938,z:-0.020311542
x:0.58951956,y:0.35882986,z:-0.019052625
x:0.6020304,y:0.337564,z:-0.023075016
x:0.57458276,y:0.36064723,z:-0.013141859
x:0.579197,y:0.36201787,z:-0.01357941
x:0.57679576,y:0.36060578,z:-0.012673603
x:0.611327,y:0.33546886,z:-0.03647787
x:0.5898197,y:0.36056122,z:-0.0135870855
x:0.5981777,y:0.36045837,z:-0.013272356
x:0.6070241,y:0.36043072,z:-0.0113686295
x:0.5912797,y:0.37336367,z:-0.0012157372
x:0.60145223,y:0.37086487,z:-0.009986891
x:0.6041672,y:0.3674436,z:-0.012021117
x:0.60577714,y:0.36400852,z:-0.011207426
x:0.60650563,y:0.36111525,z:-0.010861992
x:0.5893177,y:0.36083138,z:-0.013195594
x:0.58754677,y:0.3621222,z:-0.01361779
x:0.58539385,y:0.3637538,z:-0.014469862
x:0.5827443,y:0.36551738,z:-0.013901815
x:0.57636994,y:0.34961292,z:-0.022614438
x:0.455302,y:0.32156405,z:0.02041901
x:0.6262693,y:0.3397327,z:-0.023443481
x:0.5825696,y:0.36060882,z:-0.01297298
x:0.5811889,y:0.36135173,z:-0.013226299
x:0.6103938,y:0.34043267,z:-0.020925649
x:0.592289,y:0.33847883,z:-0.019682083
x:0.6094524,y:0.33938435,z:-0.021432284
x:0.57762754,y:0.31777173,z:-0.02594596
x:0.5618831,y:0.3213757,z:-0.030582458
x:0.5893447,y:0.3321536,z:-0.028202798
x:0.5371537,y:0.2569728,z:-0.042189054
x:0.55124474,y:0.26723802,z:-0.047378242
x:0.55605143,y:0.27928764,z:-0.049496908
x:0.56975305,y:0.3678428,z:-0.010593321
x:0.6003817,y:0.2828822,z:-0.03764467
x:0.6036683,y:0.26810047,z:-0.03893429
