x:0.50950605,y:0.38006276,z:-0.013006063
x:0.50184786,y:0.36582893,z:-0.044935234
x:0.5048241,y:0.3686268,z:-0.018823061
x:0.48994255,y:0.3483882,z:-0.040733274
x:0.49995884,y:0.36111277,z:-0.050194826
x:0.49802372,y:0.35373172,z:-0.050023317
x:0.49412486,y:0.33428514,z:-0.03644556
x:0.43272308,y:0.3346708,z:0.004895139
x:0.4903782,y:0.3199678,z:-0.037560366
x:0.48801947,y:0.31314477,z:-0.043448824
x:0.48055443,y:0.2850284,z:-0.049451627
x:0.5103923,y:0.38200283,z:-0.010826476
x:0.5113739,y:0.38386944,z:-0.0071497615
x:0.51217884,y:0.3851006,z:-0.0017088323
x:0.5129415,y:0.38659588,z:0.002631584
x:0.51375365,y:0.38951892,z:0.0034712611
x:0.51493305,y:0.39293045,z:0.0036624216
x:0.51619005,y:0.39620495,z:0.007710737
x:0.5165363,y:0.3999501,z:0.019694896
x:0.5030377,y:0.36761212,z:-0.039275452
x:0.49543,y:0.3673045,z:-0.025826324
x:0.40169036,y:0.31149065,z:0.03675999
x:0.4590871,y:0.3352173,z:-0.005005905
x:0.4511088,y:0.33669984,z:-0.0030585688
x:0.44295397,y:0.33754697,z:2.5413634E-4
x:0.43029082,y:0.3361215,z:0.007839369
x:0.46551204,y:0.3333505,z:-0.00568122
x:0.44257525,y:0.3241053,z:-0.011834088
x:0.45237172,y:0.3239601,z:-0.013613489
x:0.43390504,y:0.3253883,z:-0.007396305
x:0.42878985,y:0.32759562,z:-0.0026565955
x:0.4259347,y:0.3389781,z:0.014185185
x:0.4887041,y:0.40474042,z:0.038589418
x:0.42933047,y:0.33412284,z:0.00751779
x:0.4049328,y:0.33398935,z:0.054253865
x:0.41710877,y:0.33532748,z:0.021953091
x:0.4611541,y:0.35931656,z:-5.9179376E-5
x:0.4992718,y:0.37946528,z:-0.0106906975
x:0.50227284,y:0.3840186,z:-0.0044949525
x:0.49142766,y:0.38080585,z:-0.0030621416
x:0.4863724,y:0.38177106,z:0.0059670676
x:0.4953959,y:0.38384202,z:5.2256504E-4
x:0.4902841,y:0.38377064,z:0.0083324555
