x:0.53417575,y:0.34908175,z:-0.015819402
x:0.5380943,y:0.33828613,z:-0.04940359
x:0.53529006,y:0.34130254,z:-0.02260561
x:0.5318077,y:0.31836948,z:-0.044095267
x:0.53915536,y:0.33281803,z:-0.05438014
x:0.5398056,y:0.32488397,z:-0.05314354
x:0.54041266,y:0.3049737,z:-0.035288278
x:0.47183543,y:0.29594368,z:-0.0039737015
x:0.5421246,y:0.29061902,z:-0.03365959
x:0.54355234,y:0.28322667,z:-0.03869646
x:0.5478762,y:0.25220644,z:-0.04068708
x:0.5340714,y:0.3508465,z:-0.013655357
x:0.53348565,y:0.3525918,z:-0.010315035
x:0.53261673,y:0.3537133,z:-0.005576
x:0.5329339,y:0.35501882,z:-0.0043356325
x:0.5330183,y:0.35719943,z:-0.005002943
x:0.5328102,y:0.3597764,z:-0.006620322
x:0.5322238,y:0.3624742,z:-0.0050971955
x:0.52802473,y:0.3688361,z:0.004026483
x:0.5370871,y:0.34049067,z:-0.043673012
x:0.5263953,y:0.3389701,z:-0.031035587
x:0.4352414,y:0.26946166,z:0.027536921
x:0.49800467,y:0.30176353,z:-0.010149149
x:0.4884551,y:0.3017179,z:-0.010096368
x:0.47921532,y:0.3011405,z:-0.008279173
x:0.46710685,y:0.29745355,z:-0.0019774253
x:0.5062738,y:0.30141723,z:-0.008663724
x:0.48544014,y:0.2864919,z:-0.018368
x:0.4966478,y:0.28776115,z:-0.017568737
x:0.47503924,y:0.28695616,z:-0.015593195
x:0.46822178,y:0.28872183,z:-0.01177784
x:0.45782185,y:0.30007204,z:0.0035910346
x:0.49117935,y:0.3760562,z:0.017960828
x:0.46841556,y:0.2943087,z:-0.0015297242
x:0.42744094,y:0.29408205,z:0.04141094
x:0.44693464,y:0.29534587,z:0.0105714025
x:0.485327,y:0.32526836,z:-0.010277334
x:0.52051026,y:0.34716892,z:-0.016211495
x:0.52009475,y:0.35137042,z:-0.009749518
x:0.50663733,y:0.34688058,z:-0.01079007
x:0.49676132,y:0.3465496,z:-0.0026711265
x:0.5085347,y:0.3500189,z:-0.0061528278
x:0.4993814,y:0.3487646,z:0.0010207586
x:0.48204932,y:0.35377946,z:0.015653517
x:0.5300665,y:0.33768964,z:-0.049192462
x:0.5300446,y:0.33217776,z:-0.053927727
x:0.45577058,y:0.2834562,z:-0.013187862
x:0.508483,y:0.313481,z:-0.015314207
x:0.5056594,y:0.3318049,z:-0.02818538
x:0.5053782,y:0.32832366,z:-0.02624
x:0.45464358,y:0.3216474,z:-5.9190806E-4
x:0.530978,y:0.3248675,z:-0.050941795
x:0.47947067,y:0.28019544,z:-0.029105287
x:0.46579918,y:0.28069767,z:-0.022439726
x:0.44767636,y:0.26111925,z:0.0062734718
x:0.5211706,y:0.2880035,z:-0.03278492
x:0.50594604,y:0.29072222,z:-0.0135573335
x:0.47435197,y:0.34775338,z:0.014891954
x:0.42821398,y:0.34391627,z:0.09024147
x:0.51160496,y:0.33544695,z:-0.0229223
x:0.51920193,y:0.33752286,z:-0.021851586
x:0.48247617,y:0.34570032,z:0.015547954
x:0.4848137,y:0.34633905,z:0.013579954
x:0.46150407,y:0.27691817,z:-0.01998161
x:0.5040512,y:0.33303264,z:-0.02195715
x:0.49747685,y:0.28221563,z:-0.03281508
x:0.49680504,y:0.2780042,z:-0.036916967
x:0.490712,y:0.251836,z:-0.031276874
x:0.45542392,y:0.26912042,z:-0.0093348045
x:0.4960708,y:0.2648094,z:-0.03516763
x:0.4505467,y:0.28031957,z:-0.0070237243
x:0.4429431,y:0.2754539,z:0.008693886
x:0.5201047,y:0.34939775,z:-0.013806161
x:0.50764185,y:0.348486,z:-0.008528001
x:0.49806702,y:0.34769094,z:-0.0013628966
x:0.5133235,y:0.33619675,z:-0.020268138
x:0.48376527,y:0.34602454,z:0.0145526435
x:0.4901496,y:0.34907198,z:0.009900322
x:0.48609415,y:0.34673098,z:0.013338667
x:0.5178623,y:0.33569977,z:-0.036886804
x:0.5002317,y:0.34968343,z:0.0029934712
x:0.50947946,y:0.35114565,z:-0.001784207
x:0.5204205,y:0.35260823,z:-0.005183908
x:0.5144789,y:0.36788058,z:0.0041471263
x:0.51836884,y:0.361098,z:-0.0050142533
x:0.51919585,y:0.35840994,z:-0.006480828
x:0.51998836,y:0.35599262,z:-0.004693793
x:0.52072895,y:0.35398144,z:-0.0039133793
x:0.50060934,y:0.35051513,z:0.004120736
x:0.49919057,y:0.35120624,z:0.0031951724
x:0.49736762,y:0.35222116,z:0.0024204138
x:0.49586245,y:0.35358912,z:0.0045392187
x:0.48851216,y:0.34295055,z:-0.002524092
x:0.42097908,y:0.31579688,z:0.09090502
x:0.53616697,y:0.34106582,z:-0.030221242
x:0.4935708,y:0.348802,z:0.009719356
x:0.49198917,y:0.34887418,z:0.009387586
x:0.5223206,y:0.33962193,z:-0.020916598
x:0.5057857,y:0.33555204,z:-0.013150161
x:0.5208686,y:0.33867878,z:-0.021761104
x:0.49747077,y:0.31541738,z:-0.011566713
x:0.48014072,y:0.31757477,z:-0.00885977
x:0.50277275,y:0.32978326,z:-0.020041931
x:0.46538305,y:0.25506496,z:-0.014107771
x:0.47248438,y:0.26528525,z:-0.023495356
x:0.47699386,y:0.2759111,z:-0.029844232
x:0.49053782,y:0.35929322,z:0.011687357
x:0.5196239,y:0.28117132,z:-0.03942032
x:0.5195272,y:0.2658251,z:-0.040596597
x:0.5171824,y:0.2510344,z:-0.03996322
x:0.47130853,y:0.29959637,z:-0.0050331037
x:0.4465683,y:0.3029512,z:0.00951577
x:0.51179254,y:0.30082378,z:-0.0076457933
x:0.45861104,y:0.2901025,z:-0.0045015174
x:0.51618636,y:0.31093466,z:-0.019438712
x:0.5127079,y:0.33154538,z:-0.037912276
x:0.43467855,y:0.3060768,z:0.020765794
x:0.45265082,y:0.30741522,z:0.003142391
x:0.46507776,y:0.31050268,z:-0.0037456092
x:0.4842454,y:0.31100494,z:-0.0069332416
x:0.49831712,y:0.30973646,z:-0.008754207
x:0.5086585,y:0.30831727,z:-0.011536552
x:0.53100866,y:0.30568233,z:-0.031940416
x:0.4331321,y:0.3172404,z:0.022892138
x:0.4508073,y:0.28869864,z:-0.0015683679
x:0.532059,y:0.34008342,z:-0.04358253
x:0.50870234,y:0.31934103,z:-0.017206805
x:0.42238027,y:0.29108807,z:0.07202428
x:0.51663643,y:0.3064624,z:-0.013677978
x:0.5009079,y:0.32923165,z:-0.010254713
x:0.4637827,y:0.2941215,z:1.0992242E-4
x:0.51252174,y:0.3273196,z:-0.035499405
x:0.4232215,y:0.32949483,z:0.092895634
x:0.5117852,y:0.29898646,z:-0.0064091957
x:0.52180606,y:0.32565358,z:-0.045241382
x:0.44925305,y:0.36007458,z:0.046900228
x:0.44908583,y:0.36564684,z:0.06611274
x:0.42377168,y:0.31713438,z:0.056280278
x:0.43682113,y:0.35181612,z:0.054530945
x:0.4347371,y:0.2838311,z:0.02717499
x:0.48928457,y:0.3814226,z:0.02522961
x:0.53211015,y:0.34062976,z:-0.02987439
x:0.49868673,y:0.32199803,z:-0.012765609
x:0.43841657,y:0.29527387,z:0.01933315
x:0.4809366,y:0.29808033,z:-0.008407356
x:0.48896435,y:0.29867682,z:-0.010028507
x:0.48840442,y:0.34947774,z:0.011611954
x:0.43198127,y:0.32814783,z:0.031095907
x:0.50537,y:0.38901225,z:0.030643495
x:0.47759557,y:0.38013393,z:0.045995403
x:0.46480963,y:0.3741744,z:0.05498336
x:0.54594445,y:0.26733464,z:-0.040807724
x:0.5234367,y:0.3905586,z:0.029542621
x:0.49682063,y:0.29872206,z:-0.009938023
x:0.5045652,y:0.2986948,z:-0.008354575
x:0.50949025,y:0.2989618,z:-0.0065373797
x:0.44381198,y:0.28664705,z:0.0066316323
x:0.5030813,y:0.29421243,z:-0.011423449
x:0.4947969,y:0.29183662,z:-0.013881564
x:0.48628777,y:0.2912207,z:-0.014145471
x:0.47836238,y:0.29171693,z:-0.01213223
x:0.4733848,y:0.29280853,z:-0.009055817
x:0.42725384,y:0.27897027,z:0.051183082
x:0.47562528,y:0.2970493,z:-0.0060548047
x:0.5343081,y:0.3442565,z:-0.018262437
x:0.5002457,y:0.34199584,z:-0.009628873
x:0.5121295,y:0.33512798,z:-0.027144829
x:0.5202809,y:0.34328154,z:-0.018202117
x:0.54103696,y:0.2972427,z:-0.031065749
x:0.46346438,y:0.3681328,z:0.04162207
x:0.4759661,y:0.37489727,z:0.034292966
x:0.50563,y:0.38602912,z:0.017885426
x:0.43730813,y:0.35605407,z:0.079443865
x:0.5091046,y:0.2972453,z:-0.008603402
x:0.52361906,y:0.31429663,z:-0.031668965
x:0.524539,y:0.38760954,z:0.017433012
x:0.49084625,y:0.38529575,z:0.03637407
x:0.42482042,y:0.3292873,z:0.060352
x:0.50992554,y:0.35238832,z:-5.4242526E-4
x:0.5085407,y:0.35376117,z:-0.0015551725
x:0.5072157,y:0.35561267,z:-0.0026051495
x:0.50618255,y:0.35802025,z:-7.2763226E-4
x:0.50114113,y:0.3643481,z:0.006955862
x:0.49155173,y:0.3475638,z:0.0075854715
x:0.49008244,y:0.34675604,z:0.007283862
x:0.4888366,y:0.34609336,z:0.0065675406
x:0.47885817,y:0.34466967,z:0.0057758163
x:0.4434103,y:0.33241966,z:0.013987127
x:0.52382123,y:0.30797735,z:-0.025033563
