x:0.5980043,y:0.3636828,z:-0.0099977115
x:0.5972334,y:0.35253036,z:-0.042236246
x:0.59685206,y:0.35482258,z:-0.016698381
x:0.5934958,y:0.33312863,z:-0.04001927
x:0.5981623,y:0.34763348,z:-0.047579728
x:0.5995573,y:0.339935,z:-0.047693416
x:0.60343164,y:0.31939244,z:-0.035670586
x:0.54335034,y:0.30852208,z:-0.0029328752
x:0.60612625,y:0.30456853,z:-0.037375953
x:0.6074206,y:0.29747495,z:-0.043685805
x:0.6135453,y:0.2668382,z:-0.050990462
x:0.59773946,y:0.36527467,z:-0.0076883608
x:0.59737206,y:0.36679685,z:-0.004089327
x:0.59697616,y:0.3678037,z:0.001380281
x:0.59708935,y:0.36780965,z:0.0021103912
x:0.5968424,y:0.36998048,z:0.0030216963
x:0.59643984,y:0.37240008,z:0.002735692
x:0.5959241,y:0.3748137,z:0.0056525795
x:0.59177274,y:0.37986207,z:0.016215194
x:0.5969474,y:0.3542495,z:-0.036608536
x:0.58879334,y:0.35247144,z:-0.024372531
x:0.51515985,y:0.27961162,z:0.023420367
x:0.5691325,y:0.31553155,z:-0.010040346
x:0.5600026,y:0.31550056,z:-0.009017126
x:0.5512475,y:0.31459007,z:-0.00662606
x:0.5405419,y:0.30927345,z:-3.7216075E-4
x:0.5760938,y:0.3148703,z:-0.009628216
x:0.55445117,y:0.29876527,z:-0.018147942
x:0.56514853,y:0.3003561,z:-0.018801667
x:0.5451551,y:0.2990467,z:-0.014680364
x:0.5397435,y:0.30068874,z:-0.010665647
x:0.533284,y:0.31171757,z:0.0055495473
x:0.5604754,y:0.38335305,z:0.032231428
x:0.54065055,y:0.30587494,z:-7.607534E-4
x:0.5072431,y:0.30283177,z:0.041213028
x:0.52461934,y:0.30580184,z:0.011838086
x:0.5564684,y:0.3381164,z:-0.0043984246
x:0.5876995,y:0.36179152,z:-0.009152134
x:0.58751667,y:0.36563575,z:-0.0026823997
x:0.5774694,y:0.36150995,z:-0.003254408
x:0.5705432,y:0.3612738,z:0.00406801
x:0.5792884,y:0.36430338,z:8.873236E-4
x:0.572737,y:0.36318776,z:0.0072087264
x:0.55632466,y:0.36643457,z:0.023235619
x:0.590392,y:0.35178483,z:-0.041497253
x:0.5900545,y:0.34694976,z:-0.046499662
x:0.52800494,y:0.29506084,z:-0.012008622
x:0.5765853,y:0.32632923,z:-0.013387128
x:0.572707,y:0.34552273,z:-0.020862319
x:0.57292885,y:0.34213018,z:-0.019611716
x:0.53034395,y:0.33385083,z:0.005833775
x:0.5917149,y:0.33971488,z:-0.044851143
x:0.5459477,y:0.2935967,z:-0.029474419
x:0.5349305,y:0.29324156,z:-0.021871326
x:0.5246467,y:0.27269238,z:0.0015001897
x:0.5842013,y:0.30251518,z:-0.035187397
x:0.57421213,y:0.30353087,z:-0.01576043
x:0.5505326,y:0.36144084,z:0.022255033
x:0.51294106,y:0.34854278,z:0.09555737
x:0.57806355,y:0.34901625,z:-0.016371518
x:0.58398217,y:0.35119048,z:-0.015632527
x:0.56059253,y:0.36068577,z:0.021103911
x:0.56234014,y:0.36116314,z:0.018545862
x:0.5311478,y:0.28886744,z:-0.020094903
x:0.57216614,y:0.34671465,z:-0.014907746
x:0.56171966,y:0.29625753,z:-0.034135755
x:0.5604892,y:0.29198563,z:-0.038569707
x:0.5608599,y:0.2657348,z:-0.037660178
x:0.5295626,y:0.2812369,z:-0.0116178095
x:0.5641535,y:0.27888277,z:-0.03953608
x:0.5239783,y:0.2911235,z:-0.006597637
x:0.51981694,y:0.28627983,z:0.0067610675
x:0.5873499,y:0.36389273,z:-0.006782385
x:0.57836837,y:0.36297035,z:-0.0013261001
x:0.57164013,y:0.36223078,z:0.0051054414
x:0.5795318,y:0.34980005,z:-0.014069274
x:0.56146634,y:0.36092445,z:0.019725407
x:0.5658816,y:0.36321226,z:0.015831487
x:0.5633165,y:0.36147147,z:0.018304268
x:0.5816646,y:0.34933427,z:-0.02938915
x:0.5736286,y:0.36400545,z:0.009493208
x:0.58002454,y:0.36536983,z:0.0055353357
x:0.58791316,y:0.36668432,z:0.00248344
x:0.58076423,y:0.37876874,z:0.016840495
x:0.58552396,y:0.37349546,z:0.0062814336
x:0.58615285,y:0.3710878,z:0.0036736438
x:0.5871214,y:0.368698,z:0.004014717
x:0.58813953,y:0.36669624,z:0.0032615135
x:0.573855,y:0.36401737,z:0.010168248
x:0.57234836,y:0.3648373,z:0.010317468
x:0.5707073,y:0.3657786,z:0.01028194
x:0.56947666,y:0.36699843,z:0.012648135
