x:0.43859306,y:0.36291492,z:-0.017078962
x:0.42657712,y:0.34743658,z:-0.04050347
x:0.43548238,y:0.35106727,z:-0.019239148
x:0.42367005,y:0.33084166,z:-0.03021559
x:0.42494604,y:0.34273052,z:-0.04414878
x:0.42652273,y:0.33600673,z:-0.042528644
x:0.43339363,y:0.31858423,z:-0.02636776
x:0.39624715,y:0.31455395,z:0.032240763
x:0.43400425,y:0.30586258,z:-0.02418057
x:0.43214464,y:0.29945916,z:-0.027474852
x:0.4322479,y:0.2734937,z:-0.025004141
x:0.43916258,y:0.36484784,z:-0.015553333
x:0.44037536,y:0.36670554,z:-0.012529073
x:0.44197243,y:0.36788574,z:-0.0081141945
x:0.44198105,y:0.36800718,z:-0.0070543545
x:0.44160512,y:0.37032616,z:-0.0071421117
x:0.44170398,y:0.3732425,z:-0.007844172
x:0.4427569,y:0.37589422,z:-0.0055894786
x:0.44769052,y:0.3799181,z:0.0035103005
x:0.4294346,y:0.34962216,z:-0.036021084
x:0.42583436,y:0.34915575,z:-0.022330912
x:0.38351083,y:0.29577798,z:0.078414716
x:0.4153233,y:0.316801,z:0.0151753
x:0.4090075,y:0.31767246,z:0.019441666
x:0.4028817,y:0.3181748,z:0.024882631
x:0.3952713,y:0.31603515,z:0.035454035
x:0.41987783,y:0.3154827,z:0.011820263
x:0.4021907,y:0.30615124,z:0.0145272445
x:0.4097172,y:0.30634707,z:0.009558819
x:0.39597422,y:0.30689883,z:0.020872787
x:0.39274487,y:0.30861303,z:0.026489269
x:0.39202452,y:0.31902662,z:0.042204615
x:0.4296537,y:0.3847009,z:0.02755586
x:0.3942075,y:0.31399173,z:0.035778064
x:0.38693967,y:0.31591818,z:0.08791953
x:0.38816583,y:0.3149178,z:0.053059544
x:0.40831113,y:0.34061107,z:0.013386397
x:0.4311681,y:0.36186555,z:-0.0116920015
x:0.43440512,y:0.36635315,z:-0.0072973752
x:0.42625535,y:0.3627055,z:-0.0018057796
x:0.4236348,y:0.3638588,z:0.008080442
x:0.43049833,y:0.36613685,z:-1.0795651E-4
x:0.42779166,y:0.36607602,z:0.008336964
x:0.42004225,y:0.3695942,z:0.027096821
x:0.42137524,y:0.34724936,z:-0.037398204
