x:0.3919743,y:0.37931544,z:-0.024790043
x:0.36406535,y:0.36578014,z:-0.044781025
x:0.3767029,y:0.36804244,z:-0.023659054
x:0.34854704,y:0.350722,z:-0.029696088
x:0.3585028,y:0.3613249,z:-0.04765435
x:0.35476968,y:0.3544663,z:-0.04429195
x:0.3480357,y:0.3365463,z:-0.022283528
x:0.31396833,y:0.3452872,z:0.04096012
x:0.33892533,y:0.3250074,z:-0.016827272
x:0.33192706,y:0.31923217,z:-0.01841677
x:0.30916852,y:0.29356375,z:-0.008039188
x:0.3945439,y:0.38141435,z:-0.023766039
x:0.3978264,y:0.38350978,z:-0.020862151
x:0.40052843,y:0.38467622,z:-0.016598018
x:0.40073705,y:0.38460442,z:-0.015696285
x:0.40299988,y:0.38721204,z:-0.016536884
x:0.4059585,y:0.39006394,z:-0.01786656
x:0.40951955,y:0.39254728,z:-0.016063092
x:0.41495928,y:0.39583537,z:-0.006984617
x:0.36903992,y:0.36745453,z:-0.04053218
x:0.3666006,y:0.36837465,z:-0.026058583
x:0.28674653,y:0.33212012,z:0.09671479
x:0.33188194,y:0.3429118,z:0.021962572
x:0.32687634,y:0.3453601,z:0.026272554
x:0.32190505,y:0.34731284,z:0.032003913
x:0.31398198,y:0.34754008,z:0.04374174
x:0.33532244,y:0.34027648,z:0.01853904
x:0.31311858,y:0.33501747,z:0.02347565
x:0.31992736,y:0.33323866,z:0.018432055
x:0.30811295,y:0.33746576,z:0.029879492
x:0.30638236,y:0.34015766,z:0.035641417
x:0.31288466,y:0.35186845,z:0.050130296
x:0.4025655,y:0.40671206,z:0.015742136
x:0.31199768,y:0.34532037,z:0.04496443
x:0.30709967,y:0.35135987,z:0.10001605
x:0.30614185,y:0.34975445,z:0.062724
x:0.34533936,y:0.3671451,z:0.0138163995
x:0.38276535,y:0.380469,z:-0.01875301
x:0.39082617,y:0.3851126,z:-0.015237777
x:0.37781805,y:0.38330036,z:-0.008566473
x:0.37615675,y:0.3857265,z:0.0013803025
x:0.3859352,y:0.3861508,z:-0.007630351
x:0.38267863,y:0.38711026,z:0.0010784509
x:0.38193184,y:0.3944625,z:0.018936414
x:0.35928482,y:0.36718348,z:-0.041449197
x:0.35320696,y:0.3633087,z:-0.0434972
x:0.29602897,y:0.33847994,z:0.043038692
x:0.34546962,y:0.3510554,z:0.005765748
x:0.3523882,y:0.36802498,z:-0.011493288
x:0.35064685,y:0.3652379,z:-0.008535906
x:0.33071375,y:0.37129152,z:0.036497302
x:0.349961,y:0.3567662,z:-0.037689425
x:0.30155456,y:0.33097476,z:0.017087094
x:0.29670054,y:0.33441904,z:0.029864205
x:0.27974015,y:0.3237676,z:0.075501114
x:0.32707945,y:0.32650405,z:-0.0063274214
x:0.32688227,y:0.3327802,z:0.017515035
x:0.37301463,y:0.39140362,z:0.024270399
x:0.3665834,y:0.3877311,z:0.118417546
x:0.36017334,y:0.36905462,z:-0.0112946
x:0.3661086,y:0.36910835,z:-0.016903691
x:0.37669322,y:0.38925076,z:0.020220239
x:0.3784491,y:0.38888836,z:0.015650434
x:0.29232535,y:0.33217558,z:0.03606936
x:0.35612223,y:0.36948127,z:-0.0071794833
