x:0.52616835,y:0.338319,z:-0.018893452
x:0.52787906,y:0.32437152,z:-0.050290823
x:0.5243138,y:0.32839128,z:-0.024610404
x:0.5172823,y:0.30560946,z:-0.043473285
x:0.52820086,y:0.31866464,z:-0.05469318
x:0.52699816,y:0.31108335,z:-0.052614294
x:0.5227471,y:0.2927355,z:-0.032375675
x:0.4466319,y:0.29031116,z:-0.0051246197
x:0.5213724,y:0.27957946,z:-0.028997473
x:0.5215074,y:0.27221933,z:-0.03283425
x:0.5192677,y:0.24181929,z:-0.030434357
x:0.5258589,y:0.34017318,z:-0.01704385
x:0.52481586,y:0.34201926,z:-0.014032516
x:0.5237945,y:0.34324637,z:-0.009828875
x:0.52353793,y:0.34358752,z:-0.008002203
x:0.52394766,y:0.34586245,z:-0.00937794
x:0.5238563,y:0.34847587,z:-0.01147976
x:0.5231464,y:0.35128883,z:-0.01053203
x:0.52007467,y:0.35868526,z:-0.0024247363
x:0.5268072,y:0.32704285,z:-0.044910163
x:0.51545584,y:0.3263669,z:-0.03298711
x:0.40336472,y:0.2666813,z:0.026826868
x:0.47613567,y:0.29304552,z:-0.009920591
x:0.46645275,y:0.2936264,z:-0.01053203
x:0.45654213,y:0.2937232,z:-0.009270938
x:0.44131684,y:0.29190356,z:-0.0036896497
x:0.483999,y:0.29203168,z:-0.0077155908
x:0.4633711,y:0.28031388,z:-0.017854007
x:0.4741087,y:0.28105187,z:-0.015958548
x:0.4527125,y:0.28081518,z:-0.015820973
x:0.4450624,y:0.28272578,z:-0.012412203
x:0.43309492,y:0.29442704,z:0.001055687
x:0.4825217,y:0.3692779,z:0.0080709895
x:0.44236708,y:0.2898512,z:-0.0027954208
x:0.40046862,y:0.29179573,z:0.037481185
x:0.42178825,y:0.29072437,z:0.007864629
x:0.46932968,y:0.31629348,z:-0.013382862
x:0.51165736,y:0.3370577,z:-0.020085758
x:0.5106453,y:0.34151852,z:-0.01420066
x:0.49511808,y:0.33783796,z:-0.015561112
x:0.48274297,y:0.33845788,z:-0.007818771
x:0.49721065,y:0.3409571,z:-0.01109761
x:0.48597437,y:0.34048882,z:-0.004108103
x:0.46854278,y:0.3458,z:0.008758858
x:0.5195651,y:0.32427955,z:-0.050474253
x:0.51890635,y:0.31863067,z:-0.05469318
x:0.4318141,y:0.27683443,z:-0.014154803
x:0.4910556,y:0.30359936,z:-0.015515255
x:0.49266493,y:0.32054198,z:-0.03083179
x:0.49143302,y:0.31729478,z:-0.028615326
x:0.43654025,y:0.31482998,z:-0.0055411626
x:0.51829576,y:0.3116063,z:-0.051085696
x:0.45779216,y:0.27196178,z:-0.027698169
x:0.4429465,y:0.27327675,z:-0.02227165
x:0.41648272,y:0.2570568,z:0.0077385195
x:0.5006488,y:0.27759582,z:-0.029303195
x:0.4828444,y:0.2830749,z:-0.011517975
x:0.45933282,y:0.33985013,z:0.0080709895
