x:0.45037806,y:0.38836417,z:-0.013990082
x:0.43093577,y:0.37466425,z:-0.040839665
x:0.44049817,y:0.3765008,z:-0.017825738
x:0.41738546,y:0.35929945,z:-0.033404183
x:0.42674533,y:0.37053844,z:-0.04522327
x:0.4238032,y:0.36376825,z:-0.04452966
x:0.41873547,y:0.3458125,z:-0.030879447
x:0.3778851,y:0.34762707,z:0.024123702
x:0.41132212,y:0.3333803,z:-0.030879447
x:0.40593153,y:0.3275736,z:-0.035651475
x:0.3903096,y:0.30220726,z:-0.038065232
x:0.45203337,y:0.39001876,z:-0.012158955
x:0.45428598,y:0.39168444,z:-0.00885738
x:0.45629385,y:0.39260328,z:-0.0040055886
x:0.45657814,y:0.39267814,z:-0.002313184
x:0.45788088,y:0.39506847,z:-0.0018779448
x:0.46000764,y:0.39782205,z:-0.0020045284
x:0.46278927,y:0.40030947,z:0.0011175766
x:0.4682839,y:0.40224427,z:0.011728919
x:0.43447834,y:0.37613356,z:-0.035873428
x:0.43005973,y:0.37623692,z:-0.022139981
x:0.35353735,y:0.3314408,z:0.06431138
x:0.39803502,y:0.34684226,z:0.008898996
x:0.3925407,y:0.3487581,z:0.012706907
x:0.38671535,y:0.35034305,z:0.017631525
x:0.3773311,y:0.34933332,z:0.02750851
x:0.4017752,y:0.34495175,z:0.0058852676
x:0.37953597,y:0.33919102,z:0.0060066488
x:0.38697162,y:0.33827394,z:0.0014999283
x:0.3737484,y:0.34083465,z:0.012054914
x:0.37124062,y:0.34280607,z:0.017562166
x:0.37558267,y:0.35294265,z:0.03448621
x:0.45115337,y:0.409186,z:0.03556824
x:0.3751648,y:0.34725168,z:0.02736979
x:0.3669126,y:0.3506588,z:0.07862745
x:0.36850291,y:0.34973732,z:0.04425222
x:0.4062068,y:0.37126964,z:0.010882717
x:0.44265988,y:0.3884757,z:-0.00921112
x:0.44827342,y:0.39224523,z:-0.004095758
x:0.43857962,y:0.38983795,z:3.7649932E-4
x:0.43670866,y:0.39114854,z:0.010376382
x:0.44424343,y:0.3924022,z:0.0027484233
x:0.44158798,y:0.39267755,z:0.011291945
x:0.43460053,y:0.39649093,z:0.031517565
x:0.42549175,y:0.3753748,z:-0.038065232
x:0.42061767,y:0.37165383,z:-0.04178297
x:0.36037195,y:0.34004056,z:0.021279907
x:0.41096243,y:0.3570226,z:-0.0012840426
x:0.41549218,y:0.3739593,z:-0.011416795
x:0.4143423,y:0.3710731,z:-0.009571796
x:0.3890794,y:0.3728994,z:0.030435538
x:0.41839522,y:0.36526817,z:-0.038786583
x:0.36804387,y:0.33545703,z:-0.003358799
x:0.36196664,y:0.33729246,z:0.008427342
x:0.3490219,y:0.32442674,z:0.04111711
x:0.39716327,y:0.33467096,z:-0.02226483
x:0.39424363,y:0.3383861,z:0.001394153
x:0.42633158,y:0.39299673,z:0.03382035
x:0.41393867,y:0.38529673,z:0.11918967
x:0.42251423,y:0.37551656,z:-0.009786815
x:0.42848554,y:0.3763584,z:-0.01314388
x:0.43609712,y:0.39313206,z:0.030352304
x:0.43760478,y:0.39309055,z:0.0262184
x:0.3575361,y:0.3344438,z:0.012242189
x:0.41818196,y:0.37520397,z:-0.0063187727
x:0.37908763,y:0.33436936,z:-0.013948465
x:0.37502316,y:0.33108097,z:-0.017132128
x:0.35658798,y:0.3125285,z:-0.007851647
x:0.35197562,y:0.3302983,z:0.024206934
x:0.36446798,y:0.32211038,z:-0.013768128
x:0.356689,y:0.33780316,z:0.028826367
x:0.3543797,y:0.3360494,z:0.044945825
x:0.4452148,y:0.39061093,z:-0.0074354825
x:0.44138277,y:0.39125872,z:0.0013273931
x:0.43895403,y:0.39188623,z:0.010126683
x:0.4248549,y:0.37603566,z:-0.009190312
x:0.43679878,y:0.39312193,z:0.027924675
x:0.43952635,y:0.3944253,z:0.022098364
x:0.43841076,y:0.39305913,z:0.025552535
x:0.42174774,y:0.374876,z:-0.022361934
x:0.44389087,y:0.39313793,z:0.012824819
x:0.44677305,y:0.39321476,z:0.0065199193
x:0.4508786,y:0.39317518,z:5.7049294E-4
x:0.45909414,y:0.40318668,z:0.015564573
x:0.45470053,y:0.40076205,z:0.005271424
x:0.45230752,y:0.39832824,z:0.0026721265
x:0.45098674,y:0.39554328,z:0.0028125823
x:0.45098296,y:0.39315394,z:0.0022715675
x:0.4437865,y:0.39315918,z:0.014114931
x:0.44282588,y:0.39441714,z:0.014087187
x:0.44214955,y:0.39574996,z:0.0144548
x:0.44232598,y:0.3973074,z:0.017492805
x:0.42413792,y:0.3864724,z:0.012901117
x:0.39098042,y:0.36494353,z:0.12285192
x:0.4372274,y:0.3763703,z:-0.024512121
x:0.44150165,y:0.39309347,z:0.020946976
x:0.44037187,y:0.39372194,z:0.021085696
x:0.43240768,y:0.37768403,z:-0.012117339
x:0.42314583,y:0.37704772,z:-9.736529E-4
x:0.4304844,y:0.3770799,z:-0.013116135
x:0.40694353,y:0.3604969,z:0.0063083684
x:0.39864466,y:0.3655733,z:0.014538033
x:0.4160264,y:0.37258902,z:-0.0038911432
x:0.34919322,y:0.31818426,z:0.01613333
x:0.35465592,y:0.32556966,z:0.0050598737
x:0.3634343,y:0.3321469,z:-0.0027726998
x:0.44147697,y:0.3994721,z:0.02680103
x:0.39055654,y:0.32990867,z:-0.027591743
x:0.37850344,y:0.3188863,z:-0.02777208
x:0.36985508,y:0.3074692,z:-0.026204526
x:0.38124424,y:0.35046157,z:0.023291372
x:0.37261987,y:0.35686573,z:0.0433644
x:0.40367496,y:0.34350252,z:0.0049905125
x:0.36791778,y:0.3446116,z:0.027730465
x:0.41243026,y:0.35380238,z:-0.007442418
x:0.41558024,y:0.3728127,z:-0.021876412
x:0.3712493,y:0.36106202,z:0.057874687
x:0.37731403,y:0.3604906,z:0.035956662
x:0.38502872,y:0.3618404,z:0.0251225
x:0.39594904,y:0.3588193,z:0.01560619
x:0.40293646,y:0.35500592,z:0.008739466
x:0.40711555,y:0.35196373,z:0.0019629118
x:0.41387624,y:0.34779817,z:-0.023901746
x:0.3780957,y:0.37068847,z:0.060094234
x:0.3638464,y:0.34424585,z:0.03334869
x:0.4309503,y:0.37652025,z:-0.033764858
x:0.4137281,y:0.36223534,z:-0.0026513182
x:0.37199837,y:0.34709996,z:0.10670472
x:0.40972942,y:0.3492404,z:-0.0029131554
x:0.41726956,y:0.37213665,z:0.004362797
x:0.37308863,y:0.34714347,z:0.030185837
x:0.4144699,y:0.36925453,z:-0.019864947
x:0.40136746,y:0.37484464,z:0.123406805
x:0.40223736,y:0.34200275,z:0.006443622
x:0.41548982,y:0.36698866,z:-0.030796215
x:0.42532098,y:0.3993106,z:0.07368896
x:0.43380213,y:0.40130097,z:0.09044654
x:0.38089675,y:0.36898926,z:0.09277706
x:0.4146914,y:0.39370793,z:0.08495316
x:0.36001956,y:0.34270164,z:0.06397844
x:0.45456836,y:0.4124739,z:0.04366959
x:0.43425888,y:0.3767094,z:-0.022930695
x:0.41148132,y:0.36607897,z:0.004196331
x:0.3662163,y:0.35040227,z:0.055516418
x:0.384817,y:0.34721094,z:0.016993407
x:0.39016747,y:0.34598833,z:0.012727715
x:0.43899384,y:0.3950649,z:0.02476182
x:0.38779533,y:0.37860507,z:0.06636445
x:0.47067785,y:0.41623002,z:0.042559814
x:0.45210704,y:0.41085073,z:0.064977236
x:0.44434178,y:0.40685555,z:0.07635242
x:0.3972768,y:0.31486315,z:-0.038065232
x:0.48464605,y:0.41537654,z:0.03409779
x:0.39494038,y:0.3444186,z:0.009342905
x:0.39876515,y:0.34284282,z:0.0077614784
x:0.4011561,y:0.34215662,z:0.0074632266
x:0.36068708,y:0.3430968,z:0.04317019
x:0.3969552,y:0.3424148,z:0.0053685294
x:0.39196458,y:0.3438297,z:0.006003181
x:0.3865044,y:0.34534022,z:0.009148695
x:0.3813105,y:0.34653097,z:0.014073314
x:0.3781945,y:0.3470993,z:0.018602578
x:0.36060753,y:0.33866477,z:0.08728368
x:0.38078165,y:0.34763458,z:0.021085696
