x:0.45039243,y:0.35031423,z:-0.019836674
x:0.43750983,y:0.33442345,z:-0.040737055
x:0.44752872,y:0.33893174,z:-0.020354152
x:0.43542826,y:0.3176431,z:-0.028475689
x:0.43578848,y:0.32935575,z:-0.043928172
x:0.43770644,y:0.32250074,z:-0.041657016
x:0.44553614,y:0.30517986,z:-0.023487773
x:0.41233042,y:0.30275482,z:0.03745969
x:0.44615045,y:0.29149655,z:-0.019793551
x:0.4440313,y:0.28456187,z:-0.022222824
x:0.44349194,y:0.25802264,z:-0.016846798
x:0.4509167,y:0.35230714,z:-0.018542977
x:0.45235398,y:0.35420933,z:-0.015596225
x:0.45406622,y:0.35532653,z:-0.011276718
x:0.45395136,y:0.35532978,z:-0.01080955
x:0.45360902,y:0.35793018,z:-0.011082663
x:0.45388728,y:0.36103112,z:-0.011995438
x:0.45507276,y:0.36397675,z:-0.010033333
x:0.46049824,y:0.36926314,z:-0.0012757281
x:0.44078523,y:0.33692113,z:-0.03651098
x:0.4381895,y:0.3368653,z:-0.022697179
x:0.40099373,y:0.28484476,z:0.08751135
x:0.4296406,y:0.30511308,z:0.01887359
x:0.42333025,y:0.30600467,z:0.023559643
x:0.41756514,y:0.30655697,z:0.0294244
x:0.4111836,y:0.30473042,z:0.04062206
x:0.4345722,y:0.30361295,z:0.015394984
x:0.41795033,y:0.29352784,z:0.019649806
x:0.4253755,y:0.29351133,z:0.014374401
x:0.4119445,y:0.29460514,z:0.0263914
x:0.40884522,y:0.29663613,z:0.03216991
x:0.4074195,y:0.3083347,z:0.047176786
x:0.4442631,y:0.37503502,z:0.022625308
x:0.41085425,y:0.30234337,z:0.04128328
x:0.40586683,y:0.3057881,z:0.09435357
x:0.40416622,y:0.30480012,z:0.058935042
x:0.42193758,y:0.32961947,z:0.014877506
x:0.44286293,y:0.3491679,z:-0.013842548
x:0.4464503,y:0.35385883,z:-0.009932711
x:0.4380114,y:0.3502772,z:-0.003667269
x:0.43554905,y:0.35170722,z:0.006051623
x:0.4426371,y:0.35370803,z:-0.0024885682
x:0.43994972,y:0.35391387,z:0.005843194
x:0.4349245,y:0.36014467,z:0.023746511
x:0.4324965,y:0.3343715,z:-0.037373446
x:0.43000022,y:0.3296496,z:-0.039788343
x:0.40107223,y:0.29277653,z:0.039328363
x:0.4336412,y:0.31633374,z:0.005092132
x:0.427166,y:0.33270937,z:-0.008976813
