x:0.5196585,y:0.30770716,z:-0.0353236
x:0.51099944,y:0.2889057,z:-0.05165877
x:0.5150938,y:0.29715425,z:-0.03177526
x:0.49868748,y:0.27504566,z:-0.03238263
x:0.5087993,y:0.28321087,z:-0.053065315
x:0.50688124,y:0.27725533,z:-0.04695961
x:0.50299454,y:0.26431486,z:-0.014904642
x:0.44445625,y:0.2768421,z:0.026516674
x:0.49910632,y:0.25289208,z:-0.0035403518
x:0.49636537,y:0.24564272,z:-0.0020359019
x:0.48690125,y:0.2198081,z:0.019260151
x:0.5206863,y:0.31008333,z:-0.035035897
x:0.52171415,y:0.31245947,z:-0.032958034
x:0.522349,y:0.3139271,z:-0.030416654
x:0.52739376,y:0.32315594,z:-0.027235933
x:0.527901,y:0.3249371,z:-0.030560507
x:0.52886504,y:0.32747003,z:-0.033629343
x:0.53001046,y:0.33042228,z:-0.03369328
x:0.5306928,y:0.33595476,z:-0.027651506
x:0.5129106,y:0.2927155,z:-0.047918618
x:0.50656086,y:0.29476893,z:-0.03554737
x:0.40747333,y:0.26435992,z:0.08228321
x:0.4684053,y:0.2762292,z:0.014377185
x:0.45998034,y:0.27804852,z:0.015527999
x:0.45208922,y:0.27927655,z:0.018636795
x:0.44095084,y:0.27969062,z:0.027411753
x:0.47571874,y:0.27396986,z:0.015160377
x:0.45266166,y:0.26417127,z:0.015344188
x:0.4624098,y:0.26328126,z:0.01521632
x:0.44392112,y:0.2664779,z:0.018620811
x:0.4385185,y:0.26980817,z:0.02237694
x:0.43457618,y:0.2839682,z:0.031215832
x:0.49993217,y:0.3521567,z:-0.0176618
x:0.44151127,y:0.27672696,z:0.030208869
x:0.41069984,y:0.28916064,z:0.07493078
x:0.425036,y:0.2829051,z:0.04258012
x:0.46754813,y:0.29736942,z:-0.0040318454
x:0.50559545,y:0.30896568,z:-0.03305394
x:0.509226,y:0.3143167,z:-0.030512556
x:0.49298337,y:0.31357875,z:-0.026612576
x:0.48546198,y:0.3177912,z:-0.018077372
x:0.4991188,y:0.31681037,z:-0.025174059
x:0.4916778,y:0.3193833,z:-0.017198278
x:0.48230368,y:0.3311777,z:-0.005630198
x:0.5041023,y:0.28999773,z:-0.05041205
x:0.5009351,y:0.28480536,z:-0.051466964
x:0.42543045,y:0.26708394,z:0.028610518
x:0.481989,y:0.28177252,z:-5.529302E-4
x:0.48476416,y:0.29427296,z:-0.02640479
x:0.48308155,y:0.2922085,z:-0.02260071
x:0.4397362,y:0.30228624,z:0.01037331
x:0.49944687,y:0.27923515,z:-0.0435711
x:0.4435187,y:0.25672475,z:0.012914692
x:0.43236732,y:0.26106387,z:0.020586785
x:0.41245505,y:0.25153813,z:0.06757836
x:0.48165843,y:0.25453982,z:8.4862544E-4
x:0.47130182,y:0.2640629,z:0.016942542
x:0.4724071,y:0.32594404,z:-0.0017042438
x:0.43961507,y:0.34353435,z:0.07652914
x:0.49308214,y:0.29646564,z:-0.024438815
x:0.50126225,y:0.29712266,z:-0.02712405
x:0.479677,y:0.324801,z:-0.00183411
x:0.4825346,y:0.3244099,z:-0.0042995694
x:0.4273184,y:0.25912705,z:0.027028149
x:0.48572153,y:0.29739898,z:-0.02237694
x:0.45913136,y:0.25418082,z:0.006253556
x:0.4564445,y:0.2504032,z:0.006273535
x:0.44064796,y:0.23061694,z:0.034012947
x:0.41999072,y:0.25435603,z:0.044689946
x:0.44951734,y:0.23895219,z:0.019963428
x:0.42041188,y:0.26658642,z:0.037976865
x:0.41374445,y:0.26516718,z:0.059011187
x:0.5071136,y:0.3118669,z:-0.03265435
x:0.49609643,y:0.3152994,z:-0.026260938
x:0.48846075,y:0.3186392,z:-0.01839704
x:0.4958324,y:0.2973476,z:-0.023128167
x:0.4811679,y:0.32459694,z:-0.0030988066
x:0.4869439,y:0.32669336,z:-0.009757944
x:0.48390126,y:0.32422283,z:-0.0046232357
x:0.49575803,y:0.29291633,z:-0.03618671
x:0.4940318,y:0.3196533,z:-0.016734755
x:0.50140566,y:0.31753373,z:-0.022856446
x:0.51094884,y:0.3155614,z:-0.028003143
x:0.51727784,y:0.33749467,z:-0.025909299
x:0.5157291,y:0.3317847,z:-0.031423617
x:0.5150505,y:0.32869452,z:-0.031087963
x:0.51501656,y:0.32618234,z:-0.027763389
x:0.51559395,y:0.32447478,z:-0.024694553
x:0.497377,y:0.32556155,z:-0.014161407
x:0.4956612,y:0.3264626,z:-0.016702788
x:0.49381447,y:0.32797375,z:-0.01874868
x:0.49264613,y:0.32983625,z:-0.017406063
x:0.47933322,y:0.31396648,z:-0.013170428
x:0.42002493,y:0.31771615,z:0.10197492
x:0.5140022,y:0.29493487,z:-0.037113756
x:0.49111435,y:0.32538235,z:-0.008035719
x:0.48893842,y:0.3258282,z:-0.00964606
x:0.5044358,y:0.29898307,z:-0.02880232
x:0.49012086,y:0.30057213,z:-0.017469998
x:0.5029884,y:0.2980708,z:-0.028115027
x:0.47312784,y:0.28653848,z:0.0017811644
x:0.4591089,y:0.29215837,z:0.0040618144
x:0.4828603,y:0.29534778,z:-0.018237207
x:0.42294073,y:0.24018376,z:0.050156314
x:0.43142527,y:0.24549967,z:0.03190312
x:0.43953744,y:0.25360543,z:0.016926557
x:0.49188104,y:0.33445644,z:-0.012571045
x:0.4765653,y:0.24824159,z:1.8268674E-4
x:0.46872792,y:0.23499052,z:0.012115515
x:0.46107885,y:0.22430454,z:0.02324005
x:0.44516513,y:0.28000215,z:0.023176117
x:0.42679632,y:0.2891043,z:0.035611305
x:0.48033234,y:0.27185795,z:0.01657492
x:0.43084264,y:0.27396774,z:0.031119931
x:0.48728397,y:0.27697653,z:-0.0031887142
x:0.48893097,y:0.29051962,z:-0.03487606
x:0.41847432,y:0.29557303,z:0.044689946
x:0.4323305,y:0.29064164,z:0.025573645
x:0.44300878,y:0.28977236,z:0.015783735
x:0.45948765,y:0.28603652,z:0.010708964
x:0.4716901,y:0.28199768,z:0.008527213
x:0.48048082,y:0.27798164,z:0.006405399
x:0.49551997,y:0.26711443,z:-0.010964701
x:0.4216086,y:0.3064698,z:0.037785064
x:0.42450622,y:0.27483496,z:0.036570314
x:0.5087803,y:0.29320675,z:-0.04705551
x:0.48374233,y:0.28582597,z:-0.0071166665
x:0.40952152,y:0.29191273,z:0.1060667
x:0.48660532,y:0.27388635,z:0.0058180047
x:0.48238024,y:0.2966719,z:-0.00896676
x:0.43700495,y:0.2775658,z:0.032046974
x:0.48743972,y:0.28798482,z:-0.030144937
x:0.42843822,y:0.33077735,z:0.091873325
x:0.48007026,y:0.2703393,z:0.019867526
x:0.49329546,y:0.282964,z:-0.03839244
x:0.45940927,y:0.34837574,z:0.023447838
x:0.46495432,y:0.35723996,z:0.036442447
x:0.41741186,y:0.31289208,z:0.06981605
x:0.4454412,y:0.34392136,z:0.03759326
x:0.41170913,y:0.2765864,z:0.070071794
x:0.5017161,y:0.3590189,z:-0.015527999
x:0.51095986,y:0.2952032,z:-0.03628261
x:0.47716805,y:0.29131526,z:-0.0049349144
x:0.41917333,y:0.2857802,z:0.052106302
x:0.45221978,y:0.2759276,z:0.020091295
x:0.4590532,y:0.27499235,z:0.017358113
x:0.48525828,y:0.32766432,z:-0.008407336
x:0.42650253,y:0.31808802,z:0.03564327
x:0.5220594,y:0.3646734,z:-0.01830114
x:0.49366748,y:0.36322945,z:0.006261547
x:0.4809136,y:0.36112574,z:0.01993146
x:0.49144936,y:0.2318438,z:0.008351394
x:0.54130715,y:0.36292738,z:-0.022808496
x:0.46601415,y:0.27374354,z:0.016606888
x:0.47285417,y:0.27221522,z:0.01770975
x:0.4775183,y:0.2711327,z:0.019691708
x:0.4191923,y:0.2757843,z:0.04660797
x:0.47195393,y:0.2695255,z:0.017917536
x:0.4646302,y:0.26993564,z:0.01689459
x:0.45792106,y:0.27085388,z:0.017741717
x:0.45114148,y:0.272522,z:0.020251133
x:0.44650096,y:0.2742675,z:0.0231921
x:0.40674108,y:0.2771183,z:0.09679625
x:0.4477168,y:0.27646986,z:0.023479804
x:0.5171528,y:0.30161,z:-0.030768294
x:0.48782498,y:0.308955,z:-0.01919622
x:0.49225926,y:0.29517177,z:-0.027092082
x:0.5046613,y:0.30376378,z:-0.029249858
x:0.50140893,y:0.2591281,z:-0.0055902395
x:0.4745543,y:0.35296512,z:0.011020643
x:0.48772973,y:0.35619554,z:-0.0019230184
x:0.51894933,y:0.35991734,z:-0.027347818
x:0.45223203,y:0.352319,z:0.056709558
x:0.4774711,y:0.26980674,z:0.019228185
x:0.49247864,y:0.27559933,z:-0.016814671
x:0.5389426,y:0.3580693,z:-0.031343702
x:0.5068645,y:0.3645323,z:-0.007899859
x:0.42418972,y:0.3252148,z:0.06297511
x:0.50566113,y:0.32524204,z:-0.019787608
x:0.5041569,y:0.3266323,z:-0.022664644
x:0.50323373,y:0.3287573,z:-0.024966273
x:0.5032038,y:0.33142626,z:-0.024454799
x:0.50326824,y:0.3367472,z:-0.019915478
x:0.48619115,y:0.3219108,z:-0.009933763
x:0.48337042,y:0.32177868,z:-0.009430283
x:0.4809862,y:0.32143876,z:-0.009134587
x:0.4733466,y:0.3195974,z:-0.006237572
x:0.43696588,y:0.3170261,z:0.0156159075
x:0.49156144,y:0.27165353,z:-0.006289519
x:0.4851905,y:0.26453084,z:0.014073498
x:0.4803284,y:0.26667678,z:0.017997455
x:0.4885182,y:0.32181436,z:-0.009725977
x:0.44321185,y:0.33253062,z:0.024023244
x:0.49225876,y:0.26200897,z:0.001321638
x:0.50113344,y:0.34458986,z:-0.018285157
x:0.5055342,y:0.2729242,z:-0.035930973
x:0.49720952,y:0.27132466,z:-0.02228104
x:0.50427777,y:0.26880276,z:-0.024790453
x:0.4887825,y:0.2843959,z:-0.019867526
x:0.5361647,y:0.35134315,z:-0.033661313
x:0.53321546,y:0.34330803,z:-0.030880177
x:0.5166944,y:0.34527305,z:-0.027571587
x:0.47715983,y:0.33632317,z:-0.0019539865
x:0.47694772,y:0.30267113,z:-0.0070846993
x:0.48863804,y:0.34156245,z:-0.009765936
x:0.4542969,y:0.30643743,z:-0.0017871583
