x:0.43272075,y:0.36196688,z:-0.015564987
x:0.41437128,y:0.34770215,z:-0.035848282
x:0.42606834,y:0.35128,z:-0.017286899
x:0.41211662,y:0.3317053,z:-0.025367677
x:0.41217485,y:0.34314007,z:-0.03899382
x:0.41375566,y:0.33659503,z:-0.037448168
x:0.42094752,y:0.3196161,z:-0.022872938
x:0.392664,y:0.31424233,z:0.03736682
x:0.4205233,y:0.30654436,z:-0.020635812
x:0.41788036,y:0.3001344,z:-0.023333924
x:0.41622284,y:0.27448133,z:-0.020920536
x:0.43341008,y:0.36401927,z:-0.01422271
x:0.43484172,y:0.3659203,z:-0.011551715
x:0.43673897,y:0.3671914,z:-0.0076604686
x:0.43664587,y:0.36731738,z:-0.006552073
x:0.4364217,y:0.36989492,z:-0.006657151
x:0.43678382,y:0.37281644,z:-0.007307952
x:0.4381198,y:0.37569976,z:-0.0053860554
x:0.44279242,y:0.37918615,z:0.0023506794
x:0.41816705,y:0.3498162,z:-0.031943474
x:0.41665348,y:0.34944746,z:-0.019049484
x:0.38427824,y:0.2979049,z:0.083356746
x:0.4097348,y:0.31687552,z:0.019035926
x:0.40369672,y:0.31772393,z:0.0240254
x:0.3980537,y:0.31825104,z:0.02993684
x:0.3923493,y:0.31608948,z:0.04070217
x:0.41387308,y:0.31561232,z:0.014981979
x:0.39631206,y:0.306393,z:0.019930776
x:0.4034447,y:0.30648023,z:0.014114244
x:0.39076844,y:0.3072832,z:0.026764186
x:0.38843688,y:0.30908713,z:0.032431576
x:0.38954073,y:0.31974697,z:0.04729153
x:0.42962384,y:0.3843508,z:0.02746922
x:0.39129007,y:0.3136846,z:0.040946223
x:0.39058265,y:0.31762663,z:0.09165446
x:0.38765877,y:0.31596765,z:0.05824668
x:0.40351614,y:0.34170598,z:0.017232664
x:0.4261078,y:0.36124763,z:-0.009395937
x:0.42984927,y:0.36599377,z:-0.005602989
x:0.42192298,y:0.36257383,z:9.355263E-4
x:0.42027965,y:0.36422846,z:0.0109619275
x:0.42671132,y:0.36611682,z:0.0020693433
x:0.42479384,y:0.36643666,z:0.010528061
x:0.41988415,y:0.3698096,z:0.029069107
x:0.4101677,y:0.34756118,z:-0.03232311
x:0.40735978,y:0.34332892,z:-0.034655146
x:0.38073456,y:0.30571955,z:0.039264984
x:0.41300508,y:0.32922402,z:0.006060583
x:0.40722248,y:0.34529144,z:-0.0054911324
x:0.4078027,y:0.34251645,z:-0.0034268734
x:0.39058208,y:0.34086773,z:0.039861552
x:0.4091557,y:0.33720356,z:-0.03083169
x:0.38588846,y:0.30080807,z:0.014154919
x:0.38133118,y:0.30263814,z:0.02696756
x:0.38083893,y:0.29033354,z:0.06274805
x:0.40946415,y:0.30284974,z:-0.009816246
x:0.41004884,y:0.30756676,z:0.012324542
x:0.41446424,y:0.3655574,z:0.03365183
x:0.42125648,y:0.35807407,z:0.116384886
x:0.4125469,y:0.347896,z:-0.0058131437
x:0.4169781,y:0.34943473,z:-0.010914474
x:0.42120543,y:0.36731133,z:0.029475857
x:0.4226511,y:0.3671323,z:0.02493381
x:0.37956238,y:0.2997718,z:0.03167231
x:0.40976766,y:0.34696528,z:-0.0015659896
x:0.3944756,y:0.30034897,z:0.0015948011
x:0.39202115,y:0.29677558,z:-1.2827471E-4
x:0.38695332,y:0.2795741,z:0.01472437
x:0.3789097,y:0.29582193,z:0.044606976
x:0.3878433,y:0.2893861,z:0.006135154
x:0.37960488,y:0.30362323,z:0.047345765
x:0.38097766,y:0.3019792,z:0.06356155
x:0.42752934,y:0.3639441,z:-0.008107894
x:0.42412716,y:0.36456683,z:0.0012719429
x:0.42238575,y:0.36543024,z:0.010039959
x:0.414492,y:0.34867597,z:-0.005992791
x:0.42194778,y:0.3671599,z:0.026791304
x:0.422841,y:0.36822575,z:0.020039244
x:0.42340854,y:0.36710262,z:0.024147425
x:0.4101539,y:0.3470113,z:-0.016486956
x:0.42704844,y:0.36708218,z:0.011382237
x:0.42901123,y:0.36712754,z:0.004789488
x:0.43216422,y:0.3671262,z:-0.0018405463
x:0.4354522,y:0.3787401,z:0.007592677
x:0.4312124,y:0.37523672,z:2.5824422E-4
x:0.43030927,y:0.37233645,z:-0.0012770273
x:0.43071964,y:0.36950696,z:-5.999571E-4
x:0.4320862,y:0.36737388,z:-6.766465E-4
x:0.42695534,y:0.36720815,z:0.012209295
x:0.4253448,y:0.3682499,z:0.011748312
x:0.4239808,y:0.3695266,z:0.011748312
x:0.42331135,y:0.37114304,z:0.014493878
x:0.41174206,y:0.35850838,z:0.0147514865
x:0.41064554,y:0.335188,z:0.1267977
x:0.4219126,y:0.3506479,z:-0.022656005
x:0.4254795,y:0.36714372,z:0.019252859
x:0.424025,y:0.36769003,z:0.019090159
x:0.41958493,y:0.35116732,z:-0.010650085
x:0.41383263,y:0.34949693,z:0.0014795552
x:0.41828907,y:0.35036188,z:-0.011151744
x:0.4088164,y:0.33183473,z:0.013876973
x:0.40022776,y:0.3353519,z:0.02313055
x:0.4093816,y:0.34428933,z:0.0012838064
x:0.3812093,y:0.2841112,z:0.03891247
x:0.38091686,y:0.2914008,z:0.02574731
x:0.38349944,y:0.29732385,z:0.016080206
x:0.42385343,y:0.37332356,z:0.022845823
x:0.40496406,y:0.29724655,z:-0.012839759
x:0.39930293,y:0.28841677,z:-0.009829805
x:0.39816397,y:0.27659628,z:-0.0057453513
x:0.39426917,y:0.3175432,z:0.036146566
x:0.38650066,y:0.32329118,z:0.056077342
x:0.41622597,y:0.31441915,z:0.013680377
x:0.3864224,y:0.31081748,z:0.043169793
x:0.4148297,y:0.32640025,z:1.4691746E-4
x:0.40604365,y:0.34411445,z:-0.015090445
x:0.38606247,y:0.3276508,z:0.07023226
x:0.38620216,y:0.3274618,z:0.0480508
x:0.3902219,y:0.3296283,z:0.035983868
x:0.4002648,y:0.32819468,z:0.024947366
x:0.4080318,y:0.32550478,z:0.016907264
x:0.4127917,y:0.32311633,z:0.009721338
x:0.41663185,y:0.32076395,z:-0.015185354
x:0.38676625,y:0.3377147,z:0.07039496
x:0.38411367,y:0.31017408,z:0.049650684
x:0.4154393,y:0.3497397,z:-0.029258922
x:0.41223216,y:0.33439183,z:0.003776001
x:0.3995537,y:0.31543997,z:0.11768649
x:0.41579768,y:0.32061318,z:0.004836942
x:0.41159225,y:0.34414148,z:0.008250257
x:0.39023197,y:0.31348145,z:0.043983296
x:0.40735996,y:0.340699,z:-0.012887213
x:0.41576672,y:0.3462407,z:0.123977564
x:0.41667148,y:0.31275034,z:0.015524312
x:0.4074671,y:0.338493,z:-0.02294073
x:0.41779032,y:0.3722158,z:0.07012379
x:0.4271761,y:0.37600663,z:0.08362792
x:0.39539242,y:0.33713174,z:0.10011487
x:0.41256312,y:0.3655708,z:0.083519444
x:0.3857318,y:0.30919322,z:0.07983157
x:0.43230096,y:0.38840476,z:0.03397723
x:0.41955602,y:0.35049567,z:-0.020730719
x:0.4097105,y:0.33773226,z:0.010277231
x:0.38754046,y:0.31676736,z:0.06958146
x:0.3976237,y:0.31478173,z:0.029394507
x:0.40293324,y:0.31463468,z:0.024405032
x:0.4220118,y:0.3689922,z:0.022710238
x:0.39240345,y:0.34679005,z:0.0732151
x:0.44404435,y:0.39454955,z:0.028336955
x:0.43443742,y:0.38722008,z:0.05464016
x:0.4315767,y:0.38256174,z:0.06773753
x:0.41569716,y:0.28734568,z:-0.02313055
x:0.4554157,y:0.3959384,z:0.017246224
x:0.40830573,y:0.31411815,z:0.020052802
x:0.41275978,y:0.31320953,z:0.017652974
x:0.4154347,y:0.31285998,z:0.016825914
x:0.38366836,y:0.30921298,z:0.059602514
x:0.41201246,y:0.31244376,z:0.016256463
x:0.40686393,y:0.31301266,z:0.018073283
x:0.40082714,y:0.3134329,z:0.02220858
x:0.3955868,y:0.31369957,z:0.027767505
x:0.39305153,y:0.31386018,z:0.032350227
x:0.39031687,y:0.30583304,z:0.10255537
x:0.3945487,y:0.31453538,z:0.034004346
x:0.42866242,y:0.35466442,z:-0.015009095
x:0.41411394,y:0.35615242,z:0.005972454
x:0.4109566,y:0.34734678,z:-0.009246795
x:0.4209334,y:0.3550287,z:-0.008670566
x:0.42280012,y:0.3126323,z:-0.019212184
x:0.42386186,y:0.3782161,z:0.058300912
x:0.42829782,y:0.3833019,z:0.04650515
x:0.4389816,y:0.39230168,z:0.020256177
x:0.42464146,y:0.36827746,z:0.10157917
x:0.41495663,y:0.31251177,z:0.015822597
x:0.4131146,y:0.32879162,z:-0.01275163
x:0.45056936,y:0.39368203,z:0.009592534
x:0.43790212,y:0.39148778,z:0.041190274
x:0.40101948,y:0.34700257,z:0.099247135
x:0.42891812,y:0.3672535,z:0.0058233123
x:0.4272748,y:0.3689081,z:0.005711456
x:0.42623284,y:0.37102845,z:0.0057182345
x:0.4262641,y:0.37347364,z:0.007911298
x:0.4287513,y:0.37643415,z:0.015537871
x:0.42363378,y:0.36672682,z:0.018615616
x:0.42173395,y:0.36631203,z:0.020120593
x:0.42014366,y:0.3657628,z:0.021178147
x:0.4116009,y:0.36175543,z:0.025150742
x:0.39392307,y:0.35027775,z:0.052579287
x:0.41580504,y:0.32330394,z:-0.0072333803
x:0.41735995,y:0.3099711,z:0.0043386724
x:0.41587526,y:0.31027398,z:0.011402574
x:0.42557263,y:0.36701775,z:0.018791875
x:0.40424818,y:0.3603313,z:0.06621899
x:0.41823807,y:0.31091523,z:-0.00863667
x:0.42965186,y:0.3801908,z:0.021598455
x:0.41636935,y:0.3309269,z:-0.032350227
x:0.4142031,y:0.3266083,z:-0.021693362
x:0.41864204,y:0.32557794,z:-0.027428545
x:0.41092855,y:0.33615547,z:-0.008670566
x:0.44710466,y:0.38941434,z:0.004653904
x:0.4449108,y:0.38399592,z:0.0034912757
x:0.4361187,y:0.38323984,z:0.011334782
x:0.41806343,y:0.37134886,z:0.036716018
x:0.40879875,y:0.3479207,z:0.01439897
x:0.42416146,y:0.3762472,z:0.029882608
x:0.3973632,y:0.34732944,z:0.027442105
x:0.4057473,y:0.35268858,z:0.02128661
x:0.39888,y:0.35430345,z:0.038641304
x:0.4363196,y:0.38836947,z:0.015022654
x:0.41120014,y:0.3383466,z:-5.575872E-4
x:0.41862687,y:0.37414014,z:0.047671165
x:0.42493248,y:0.3793973,z:0.038288783
x:0.4111325,y:0.36587155,z:0.040756404
