x:0.5717456,y:0.35040593,z:-0.016005017
x:0.5715946,y:0.33812457,z:-0.04538912
x:0.57044435,y:0.34174633,z:-0.021007504
x:0.56527627,y:0.3192564,z:-0.039198358
x:0.57220435,y:0.33271575,z:-0.04981947
x:0.5725186,y:0.32512575,z:-0.048352465
x:0.5731306,y:0.30605036,z:-0.030748414
x:0.5095494,y:0.30018085,z:0.0017017252
x:0.5739869,y:0.29113635,z:-0.028518565
x:0.5746506,y:0.28364828,z:-0.03274354
x:0.57681966,y:0.25431922,z:-0.03306628
x:0.57157516,y:0.3524512,z:-0.014149258
x:0.57105446,y:0.3544276,z:-0.011017202
x:0.5704369,y:0.35561094,z:-0.0066748704
x:0.57086176,y:0.357331,z:-0.0056883097
x:0.5710417,y:0.3594452,z:-0.006300784
x:0.5708627,y:0.36182055,z:-0.007657763
x:0.57055956,y:0.36445892,z:-0.0060770656
x:0.5660876,y:0.36943993,z:0.0025910966
x:0.57118267,y:0.34043196,z:-0.040166583
x:0.56251943,y:0.33956861,z:-0.028107805
x:0.47622085,y:0.275083,z:0.034709327
x:0.5340589,y:0.30553168,z:-0.00586435
x:0.525251,y:0.30572352,z:-0.005152853
x:0.51669484,y:0.30525717,z:-0.0028221498
x:0.50563926,y:0.30160126,z:0.0037738688
x:0.5413585,y:0.3046673,z:-0.0048191096
x:0.52169424,y:0.2889907,z:-0.011970756
x:0.53211594,y:0.28993452,z:-0.0119634215
x:0.51204604,y:0.28990188,z:-0.008838701
x:0.5057667,y:0.2921611,z:-0.005064833
x:0.49787766,y:0.30444255,z:0.009132102
x:0.53433955,y:0.3761778,z:0.01654781
x:0.5063686,y:0.29837215,z:0.0042543127
x:0.470664,y:0.2992676,z:0.046239976
x:0.4880212,y:0.29980615,z:0.0165038
x:0.5253679,y:0.3283701,z:-0.006711545
x:0.5592219,y:0.34904876,z:-0.015506237
x:0.5588674,y:0.3536674,z:-0.009858269
x:0.54583055,y:0.34946704,z:-0.009909615
x:0.5361978,y:0.34978414,z:-0.002400386
x:0.5478555,y:0.3528508,z:-0.0061394135
x:0.5389576,y:0.3519855,z:4.974062E-4
x:0.52544814,y:0.35695836,z:0.0143986475
x:0.56444496,y:0.33773577,z:-0.044772975
x:0.5638778,y:0.33244935,z:-0.04890993
x:0.4940481,y:0.28691524,z:-0.004734757
x:0.54552495,y:0.31599128,z:-0.01156733
x:0.5443604,y:0.3337417,z:-0.024058873
x:0.5438575,y:0.33050248,z:-0.022181107
x:0.49738,y:0.32589567,z:0.003953577
x:0.5645304,y:0.32539034,z:-0.045770537
x:0.51507294,y:0.28180596,z:-0.020552732
x:0.5027673,y:0.28335556,z:-0.013489106
x:0.48671558,y:0.2664212,z:0.014963445
x:0.5540043,y:0.2877373,z:-0.02656745
x:0.5409625,y:0.29278004,z:-0.008926721
x:0.5185442,y:0.35161993,z:0.014494004
x:0.4792613,y:0.34793046,z:0.08784422
x:0.55014217,y:0.33709025,z:-0.019877909
x:0.5567848,y:0.33892736,z:-0.019423138
x:0.52281666,y:0.34980637,z:0.014266618
x:0.52514994,y:0.35035372,z:0.011985427
x:0.4983427,y:0.27972102,z:-0.010804487
x:0.5433805,y:0.33531818,z:-0.018484255
x:0.5317184,y:0.28263578,z:-0.025115116
x:0.5306536,y:0.27843463,z:-0.028533235
x:0.5246693,y:0.25573993,z:-0.021476945
x:0.49380627,y:0.27360976,z:-3.076125E-4
x:0.53010774,y:0.2678006,z:-0.026039328
x:0.48907572,y:0.28403547,z:0.0014468331
x:0.48306865,y:0.28032196,z:0.016577149
x:0.5588048,y:0.35155416,z:-0.01349644
x:0.54672486,y:0.35119095,z:-0.00816388
x:0.5375785,y:0.35085183,z:-0.0015036796
x:0.55188185,y:0.3378968,z:-0.017530704
x:0.52410066,y:0.350081,z:0.013093014
x:0.5302516,y:0.35277236,z:0.008376595
x:0.5263166,y:0.35062736,z:0.011750706
x:0.55473244,y:0.33659974,z:-0.032626178
x:0.5399915,y:0.35285228,z:0.0021564965
x:0.5487652,y:0.35398063,z:-0.0022976955
x:0.55906785,y:0.3549895,z:-0.0057029794
x:0.55424917,y:0.36881462,z:0.0031870669
x:0.55767524,y:0.3634289,z:-0.005416914
x:0.5582131,y:0.36079243,z:-0.006854578
x:0.5588615,y:0.35842094,z:-0.0053582336
x:0.5593788,y:0.35657656,z:-0.0046687415
x:0.5402022,y:0.35377833,z:0.003097213
x:0.5390116,y:0.35442877,z:0.0021986729
x:0.53734136,y:0.35547143,z:0.0014119917
x:0.5360129,y:0.35691303,z:0.003397949
x:0.5303089,y:0.34603858,z:-0.0015284353
x:0.4689877,y:0.3209091,z:0.09066087
x:0.57081175,y:0.34115514,z:-0.027887754
x:0.53354937,y:0.35233727,z:0.00832525
x:0.5320204,y:0.35245678,z:0.007921824
x:0.55919945,y:0.3408618,z:-0.018836336
x:0.54519135,y:0.3379079,z:-0.010958523
x:0.55805,y:0.33992806,z:-0.019423138
x:0.5357217,y:0.31835365,z:-0.007716443
x:0.51980615,y:0.321062,z:-0.004426686
x:0.5419338,y:0.33226928,z:-0.01653314
x:0.5022628,y:0.2598145,z:-0.0045697186
x:0.5088862,y:0.26917797,z:-0.014149258
x:0.51236445,y:0.27762434,z:-0.020831464
x:0.53306985,y:0.3617745,z:0.010401061
x:0.5520769,y:0.2805911,z:-0.032186076
x:0.55146164,y:0.26810783,z:-0.0324208
x:0.5486553,y:0.25412112,z:-0.030895112
x:0.50962955,y:0.30387875,z:7.069128E-4
x:0.4882282,y:0.30766448,z:0.014948774
x:0.54631615,y:0.3035856,z:-0.004004922
