x:0.5197147,y:0.34176207,z:-0.022590177
x:0.5179541,y:0.3240714,z:-0.04629899
x:0.5192495,y:0.32967392,z:-0.023506835
x:0.5148926,y:0.30589923,z:-0.035734117
x:0.51851684,y:0.31855544,z:-0.04981025
x:0.5200689,y:0.3114019,z:-0.04713796
x:0.5250998,y:0.29332608,z:-0.026210198
x:0.4713484,y:0.28780553,z:0.015443354
x:0.52792466,y:0.2783746,z:-0.021999788
x:0.52895486,y:0.27053028,z:-0.024594396
x:0.5345182,y:0.2420614,z:-0.019343033
x:0.519747,y:0.3432368,z:-0.021378323
x:0.5197999,y:0.3445722,z:-0.018379766
x:0.52019274,y:0.34529203,z:-0.014013988
x:0.5188725,y:0.35764778,z:-0.00915881
x:0.5186886,y:0.3597438,z:-0.009617139
x:0.51842266,y:0.36239728,z:-0.010331822
x:0.518425,y:0.36492294,z:-0.007313842
x:0.5156209,y:0.36872092,z:0.0028820343
x:0.518287,y:0.32689306,z:-0.041638013
x:0.51221746,y:0.32661033,z:-0.028866952
x:0.4472206,y:0.26489878,z:0.056988146
x:0.49338073,y:0.29360235,z:0.0040200884
x:0.48512334,y:0.29377893,z:0.0058495197
x:0.4772782,y:0.29327315,z:0.009236493
x:0.46796447,y:0.2896122,z:0.017540792
x:0.50040895,y:0.2924565,z:0.0037559667
x:0.48242387,y:0.2765356,z:0.0011788375
x:0.49228206,y:0.27734563,z:-3.1558666E-4
x:0.47343433,y:0.27744976,z:0.0052552456
x:0.46786255,y:0.27971575,z:0.009593833
x:0.4607216,y:0.2930631,z:0.022792153
x:0.48725808,y:0.37076706,z:0.017478645
x:0.46892118,y:0.28607893,z:0.01858174
x:0.43950626,y:0.2889179,z:0.06419712
x:0.45285213,y:0.2884873,z:0.032222852
x:0.481615,y:0.31760812,z:-6.384561E-4
x:0.5089066,y:0.3406272,z:-0.019871278
x:0.5100245,y:0.34404665,z:-0.01568417
x:0.49902946,y:0.3416403,z:-0.012817672
x:0.49272394,y:0.34296012,z:-0.0045211427
x:0.5020354,y:0.3440954,z:-0.010673625
x:0.49611098,y:0.344521,z:-0.0032374335
x:0.4819984,y:0.35312387,z:0.013866391
x:0.51165736,y:0.32363778,z:-0.04483855
x:0.51081645,y:0.31833705,z:-0.047852643
x:0.4572265,y:0.27487075,z:0.013128404
x:0.5006264,y:0.30453312,z:-0.0056591965
x:0.4963687,y:0.32159266,z:-0.02117635
x:0.4961802,y:0.3186374,z:-0.018752644
x:0.45784175,y:0.31558868,z:0.013376989
x:0.5128024,y:0.31162465,z:-0.043315966
x:0.47515053,y:0.2691814,z:-0.005282435
x:0.46440703,y:0.270996,z:0.0034161038
x:0.45558825,y:0.2555021,z:0.0377228
x:0.5106731,y:0.27441403,z:-0.017214524
x:0.5003564,y:0.28010696,z:0.0012837093
x:0.47747144,y:0.34659913,z:0.015101549
x:0.44901848,y:0.3403629,z:0.093965195
x:0.50234824,y:0.32502812,z:-0.018504059
x:0.50804776,y:0.3269773,z:-0.020104326
x:0.48536748,y:0.3463356,z:0.012934197
x:0.48756635,y:0.34664848,z:0.009834651
x:0.46087885,y:0.26742917,z:0.007601268
x:0.49638128,y:0.3240486,z:-0.01618911
x:0.49017963,y:0.2696009,z:-0.012413722
x:0.4889576,y:0.26519442,z:-0.014635452
x:0.48715216,y:0.24357307,z:-0.0015119028
x:0.45872152,y:0.26175144,z:0.020648105
x:0.48946953,y:0.25494072,z:-0.008599493
x:0.45350814,y:0.27217197,z:0.020756861
x:0.45009395,y:0.26910156,z:0.037878167
x:0.5091251,y:0.34253153,z:-0.018706035
x:0.5004551,y:0.34296948,z:-0.012071917
x:0.4942214,y:0.34380156,z:-0.0046260147
x:0.5041865,y:0.3260959,z:-0.016919328
