x:0.4006483,y:0.3623548,z:-0.020542514
x:0.374439,y:0.34708974,z:-0.0368456
x:0.39154986,y:0.35063034,z:-0.019950239
x:0.37100053,y:0.3298201,z:-0.02127506
x:0.37082386,y:0.3418583,z:-0.038996484
x:0.37202978,y:0.33453178,z:-0.03603512
x:0.37883517,y:0.31608117,z:-0.017549977
x:0.35832918,y:0.31986332,z:0.053990334
x:0.37624276,y:0.30292666,z:-0.012297452
x:0.37132493,y:0.29628184,z:-0.013240413
x:0.36330622,y:0.26803103,z:-0.005817521
x:0.4030588,y:0.36477378,z:-0.01974762
x:0.40664244,y:0.3669551,z:-0.01753439
x:0.41020462,y:0.3681716,z:-0.014222338
x:0.41146725,y:0.36910856,z:-0.013240413
x:0.41210172,y:0.37196195,z:-0.014058684
x:0.4136936,y:0.37506866,z:-0.015289988
x:0.41708738,y:0.37788484,z:-0.014152201
x:0.41960385,y:0.3814006,z:-0.00758265
x:0.38033855,y:0.34947273,z:-0.033478998
x:0.3810096,y:0.34948584,z:-0.019778792
x:0.3521986,y:0.30004537,z:0.10922756
x:0.37097913,y:0.32192224,z:0.030938458
x:0.36579162,y:0.3228242,z:0.03725084
x:0.36160818,y:0.32322457,z:0.04438928
x:0.3594045,y:0.32195646,z:0.057325765
x:0.3748031,y:0.3200292,z:0.025561245
x:0.3596304,y:0.30968463,z:0.036003947
x:0.36563465,y:0.3094372,z:0.028460264
x:0.3553722,y:0.31110653,z:0.04389053
x:0.35403794,y:0.31357607,z:0.05003146
x:0.35761076,y:0.3256746,z:0.063965455
x:0.41103068,y:0.3898471,z:0.020371065
x:0.3580498,y:0.3193235,z:0.058260933
x:0.363914,y:0.32134092,z:0.1137787
x:0.3573024,y:0.32260603,z:0.07724483
x:0.37070966,y:0.344267,z:0.023831185
x:0.39448443,y:0.36256,z:-0.012274073
x:0.40268666,y:0.3676075,z:-0.009749121
x:0.39241323,y:0.3643961,z:-2.559534E-4
x:0.3937818,y:0.36642984,z:0.011011597
x:0.40102792,y:0.36801815,z:-3.0466003E-4
x:0.40082863,y:0.36843127,z:0.0092581585
x:0.3982755,y:0.37468886,z:0.028460264
x:0.37079293,y:0.34760484,z:-0.03232562
x:0.36676025,y:0.3427562,z:-0.03351017
x:0.34953162,y:0.30964345,z:0.06016244
x:0.37551004,y:0.3292046,z:0.013068966
x:0.3716185,y:0.34661752,z:-0.0020476272
x:0.37192252,y:0.34357396,z:6.0347526E-4
x:0.36075217,y:0.3456882,z:0.051184833
x:0.36810243,y:0.3358494,z:-0.02799268
x:0.35123265,y:0.30236572,z:0.032200936
x:0.3482983,y:0.30523401,z:0.046914235
x:0.34415942,y:0.29142377,z:0.08884091
x:0.36939368,y:0.30278617,z:0.0016823274
x:0.37165344,y:0.31045416,z:0.025124831
x:0.39213124,y:0.37026808,z:0.035442848
x:0.40845317,y:0.36502266,z:0.123192735
x:0.3779873,y:0.34890544,z:-0.003954979
x:0.38289857,y:0.3498486,z:-0.011440216
x:0.4009743,y:0.36907268,z:0.03048646
x:0.40249935,y:0.3687637,z:0.025249522
x:0.34828097,y:0.3025165,z:0.053335715
x:0.37572056,y:0.34847012,z:0.0013121569
x:0.35742426,y:0.3009621,z:0.016848601
x:0.35541677,y:0.29689592,z:0.01641219
x:0.34170988,y:0.27745757,z:0.037219666
x:0.34135276,y:0.29728544,z:0.06907771
x:0.34390718,y:0.28782195,z:0.026605515
x:0.34973282,y:0.30788806,z:0.06995053
x:0.3469653,y:0.30449772,z:0.08859153
x:0.39818096,y:0.36553848,z:-0.0115337325
x:0.39644969,y:0.36656022,z:-5.4259197E-4
x:0.39696622,y:0.3675738,z:0.009359468
x:0.3806154,y:0.34949118,z:-0.005003146
x:0.4017791,y:0.3689842,z:0.027369235
x:0.40220416,y:0.37016538,z:0.019139761
x:0.40316093,y:0.36855507,z:0.02425201
x:0.37334347,y:0.347759,z:-0.014424958
x:0.40413475,y:0.36873052,z:0.009608846
x:0.40490672,y:0.36879775,z:0.0017729218
x:0.4067345,y:0.36865106,z:-0.0064682416
x:0.41278785,y:0.38203615,z:-3.6773513E-4
x:0.4101093,y:0.37795684,z:-0.006257829
x:0.40746164,y:0.37506405,z:-0.0070098597
x:0.4069609,y:0.372109,z:-0.005638281
x:0.40777892,y:0.36955768,z:-0.005201869
x:0.40482473,y:0.36918712,z:0.01053622
x:0.40357214,y:0.3703355,z:0.009608846
x:0.40266457,y:0.37171218,z:0.009320502
x:0.40283167,y:0.3733184,z:0.012094832
x:0.38377768,y:0.36167288,z:0.016739499
x:0.3929684,y:0.3404279,z:0.1416467
x:0.38576823,y:0.3500872,z:-0.024844281
x:0.40427792,y:0.36885062,z:0.018672178
x:0.4030651,y:0.36954364,z:0.018189007
x:0.3860596,y:0.35137004,z:-0.01180649
x:0.38146055,y:0.35081092,z:0.0027977093
x:0.38447088,y:0.35064825,z:-0.011993523
x:0.37275195,y:0.33296904,z:0.021617955
x:0.36641842,y:0.3379798,z:0.032294452
x:0.3747928,y:0.34567615,z:0.004979767
x:0.34073353,y:0.28369385,z:0.06365374
x:0.3408088,y:0.29146898,z:0.048753396
x:0.34985176,y:0.29865715,z:0.035816915
x:0.40211517,y:0.3777874,z:0.020277549
x:0.36512578,y:0.29612148,z:4.9534655E-4
x:0.35211384,y:0.28511545,z:0.0074189957
x:0.3487509,y:0.2726203,z:0.013248206
x:0.35980374,y:0.3229938,z:0.05180828
x:0.35639668,y:0.3295735,z:0.07325479
x:0.37731075,y:0.31825376,z:0.024018219
x:0.35430157,y:0.31605732,z:0.062219806
x:0.37596163,y:0.32546017,z:0.0069202394
x:0.36849022,y:0.34494036,z:-0.011993523
x:0.35823953,y:0.33255482,z:0.08827981
x:0.3543235,y:0.33275187,z:0.06356022
x:0.3549151,y:0.3336757,z:0.04915864
x:0.36175886,y:0.33184174,z:0.035661053
x:0.36839575,y:0.3288569,z:0.026044413
x:0.37258297,y:0.32577202,z:0.01781494
x:0.37509573,y:0.31810617,z:-0.008587955
x:0.3604911,y:0.34372827,z:0.085848376
x:0.3533183,y:0.31566018,z:0.07013756
x:0.37782332,y:0.34968418,z:-0.03000329
x:0.37531006,y:0.33468717,z:0.009476364
