x:0.62297547,y:0.3316816,z:-0.023115486
x:0.6338295,y:0.3162647,z:-0.045526948
x:0.6263821,y:0.32069305,z:-0.02465554
x:0.6272693,y:0.2990056,z:-0.036873307
x:0.6356733,y:0.3110857,z:-0.048343047
x:0.6355882,y:0.3044445,z:-0.04502826
x:0.63310343,y:0.28825516,z:-0.02298348
x:0.56398946,y:0.28067166,z:-0.0070769177
x:0.6344899,y:0.27686742,z:-0.017087273
x:0.6366313,y:0.27034414,z:-0.018524658
x:0.6412978,y:0.24299756,z:-0.00920366
x:0.6222753,y:0.33355588,z:-0.022044782
x:0.6205953,y:0.33513305,z:-0.019639364
x:0.6189461,y:0.33584225,z:-0.016192574
x:0.61708087,y:0.34262714,z:-0.013970495
x:0.6171697,y:0.3446458,z:-0.0156058865
x:0.6162881,y:0.34710526,z:-0.01773263
x:0.6146323,y:0.34975678,z:-0.017131275
x:0.61059475,y:0.35163867,z:-0.010399035
x:0.6312288,y:0.31889054,z:-0.041332133
x:0.62032276,y:0.31795472,z:-0.032033138
x:0.522821,y:0.2547919,z:0.022088783
x:0.58683944,y:0.285727,z:-0.008910316
x:0.578627,y:0.2853234,z:-0.010831717
x:0.570264,y:0.28463706,z:-0.010839051
x:0.5578013,y:0.28180662,z:-0.006999915
x:0.5938812,y:0.28568074,z:-0.005742204
x:0.5807432,y:0.27273428,z:-0.015033866
x:0.58969367,y:0.27421522,z:-0.011748416
x:0.57104284,y:0.27251974,z:-0.014674521
x:0.5632915,y:0.27370235,z:-0.012599114
x:0.54818976,y:0.28361073,z:-0.00431582
x:0.57230985,y:0.358335,z:-0.008418965
x:0.56024075,y:0.27970093,z:-0.0052361856
x:0.5125359,y:0.27817044,z:0.025036888
x:0.53757787,y:0.27942085,z:0.0014043831
x:0.5778257,y:0.3063493,z:-0.017893968
x:0.6095626,y:0.32922697,z:-0.025462238
x:0.60713667,y:0.3332099,z:-0.02122342
x:0.5932882,y:0.32870254,z:-0.023379495
x:0.580944,y:0.32856366,z:-0.018157978
x:0.5942709,y:0.33167988,z:-0.01991804
x:0.5831538,y:0.33065638,z:-0.014821193
x:0.56556255,y:0.33630064,z:-0.006515898
x:0.6265471,y:0.31555036,z:-0.046406977
x:0.62742585,y:0.31041068,z:-0.049252417
x:0.5527763,y:0.26804802,z:-0.014586518
x:0.6004369,y:0.29603857,z:-0.014608518
x:0.6000978,y:0.31134793,z:-0.031622455
x:0.59923065,y:0.30838194,z:-0.029217036
x:0.54695296,y:0.30258396,z:-0.014828526
x:0.6276621,y:0.30427,z:-0.044910926
x:0.58024144,y:0.26551625,z:-0.022411462
x:0.56545436,y:0.2655732,z:-0.019844703
x:0.5408865,y:0.2468492,z:0.008814979
x:0.6166542,y:0.2740794,z:-0.019463358
x:0.596507,y:0.27682653,z:-0.006988914
x:0.5591845,y:0.32998013,z:-0.00741793
x:0.4965132,y:0.32966146,z:0.048460387
x:0.60495013,y:0.31490585,z:-0.026474273
x:0.6118845,y:0.317127,z:-0.024919549
x:0.56459844,y:0.32903725,z:-0.005353523
x:0.56717646,y:0.3295581,z:-0.0059548775
x:0.5614212,y:0.26206216,z:-0.016940601
x:0.59694993,y:0.3130491,z:-0.026884954
x:0.5970972,y:0.26800713,z:-0.022294125
x:0.59782416,y:0.26412553,z:-0.024391532
x:0.58995306,y:0.23956901,z:-0.012298436
x:0.55218947,y:0.25418878,z:-0.005973212
x:0.5962515,y:0.25114107,z:-0.018656662
x:0.5467169,y:0.2653097,z:-0.009034987
x:0.5352186,y:0.26032937,z:0.005899876
x:0.60829926,y:0.33138096,z:-0.024215525
x:0.5938649,y:0.3303001,z:-0.021883443
x:0.58216447,y:0.32962134,z:-0.017072605
x:0.60617065,y:0.31596354,z:-0.023966184
x:0.56594527,y:0.32930335,z:-0.005544197
x:0.57183796,y:0.33296332,z:-0.0089616515
x:0.5682719,y:0.32986656,z:-0.005987879
x:0.61296225,y:0.3144188,z:-0.03769467
x:0.5840329,y:0.3312786,z:-0.0132738035
x:0.594607,y:0.33251682,z:-0.016397914
x:0.6063921,y:0.33407483,z:-0.017952638
x:0.59757304,y:0.35022736,z:-0.0125331115
x:0.6005057,y:0.3472991,z:-0.01939002
x:0.60223675,y:0.34478897,z:-0.020006042
x:0.6038119,y:0.34239754,z:-0.017629959
x:0.60470295,y:0.34067598,z:-0.01585523
x:0.58297396,y:0.33546263,z:-0.0115430765
x:0.58167696,y:0.33580437,z:-0.01306113
x:0.5795049,y:0.3366633,z:-0.014498514
x:0.5777146,y:0.33782765,z:-0.013435144
x:0.57705253,y:0.32382703,z:-0.017043272
x:0.49337983,y:0.30134878,z:0.05775938
x:0.6287651,y:0.31992182,z:-0.030566419
x:0.5755221,y:0.3329897,z:-0.007986283
x:0.5738837,y:0.33289596,z:-0.008814979
x:0.61418974,y:0.3192961,z:-0.025139557
x:0.5973547,y:0.31596977,z:-0.01934602
x:0.6130848,y:0.31824973,z:-0.025227562
x:0.58943826,y:0.29770663,z:-0.01446918
x:0.5731573,y:0.2991245,z:-0.016016569
x:0.5953288,y:0.31021017,z:-0.024699543
x:0.56300604,y:0.24158213,z:-0.003465123
x:0.5721512,y:0.25088748,z:-0.013691818
x:0.5788474,y:0.2615606,z:-0.021648768
