x:0.5802648,y:0.3400401,z:-0.016818356
x:0.58042014,y:0.32447153,z:-0.043904442
x:0.57728404,y:0.32899076,z:-0.020352649
x:0.5600283,y:0.30871737,z:-0.03954751
x:0.5780195,y:0.31933144,z:-0.04810903
x:0.5722232,y:0.3125098,z:-0.04655516
x:0.5558817,y:0.29505357,z:-0.029477825
x:0.48547134,y:0.3040851,z:-0.011654024
x:0.54653406,y:0.28106302,z:-0.027390763
x:0.5430517,y:0.27380526,z:-0.031443015
x:0.5247683,y:0.24547578,z:-0.0304528
x:0.5812576,y:0.34203008,z:-0.015028359
x:0.5815941,y:0.34401736,z:-0.011783513
x:0.58148617,y:0.34536636,z:-0.0069467123
x:0.58098304,y:0.34577167,z:-0.0064135212
x:0.58258295,y:0.34806964,z:-0.006463032
x:0.5839955,y:0.3508506,z:-0.0074265837
x:0.5850431,y:0.35385925,z:-0.0053357147
x:0.5880008,y:0.3579195,z:0.00412461
x:0.58018446,y:0.326953,z:-0.03890768
x:0.57004976,y:0.32837567,z:-0.028716123
x:0.42470014,y:0.28691876,z:0.013230745
x:0.5130845,y:0.30389217,z:-0.013901041
x:0.50443536,y:0.30594465,z:-0.015241635
x:0.49556878,y:0.30730885,z:-0.014799849
x:0.48208758,y:0.30674466,z:-0.010656196
x:0.519952,y:0.30134863,z:-0.011227472
x:0.49224985,y:0.29088593,z:-0.02256158
x:0.50290275,y:0.28964362,z:-0.02009367
x:0.48309287,y:0.2937129,z:-0.021358093
x:0.4777752,y:0.29716662,z:-0.018676905
x:0.47539386,y:0.31160584,z:-0.0067753294
x:0.56014264,y:0.37186024,z:0.009650751
x:0.48115826,y:0.3033419,z:-0.009879261
x:0.4367941,y:0.3117158,z:0.023536557
x:0.46183327,y:0.31017566,z:-0.0015643433
x:0.52392656,y:0.32660908,z:-0.015218784
x:0.56964123,y:0.3407606,z:-0.018509332
x:0.57195777,y:0.34540388,z:-0.012857512
x:0.5594828,y:0.34402907,z:-0.015751975
x:0.5520724,y:0.34654492,z:-0.01089994
x:0.5630912,y:0.34676808,z:-0.011684492
x:0.55567527,y:0.34795994,z:-0.0071447543
x:0.54223305,y:0.35666358,z:0.0031591544
x:0.5735915,y:0.3257549,z:-0.04454427
x:0.569987,y:0.32095364,z:-0.048687924
x:0.46259093,y:0.29528427,z:-0.02111435
x:0.5337333,y:0.31023964,z:-0.01690976
x:0.5485646,y:0.3272187,z:-0.02854855
x:0.5452522,y:0.32434088,z:-0.026857575
x:0.49352247,y:0.33087707,z:-0.011433131
x:0.56506914,y:0.31445384,z:-0.045884863
x:0.4833848,y:0.28510842,z:-0.031473484
x:0.47070038,y:0.28944868,z:-0.027710678
x:0.4340332,y:0.2756968,z:-0.0037228132
x:0.52638763,y:0.28314504,z:-0.029203612
x:0.5129399,y:0.29052472,z:-0.015279721
x:0.53304344,y:0.35323986,z:0.0015005508
x:0.4704398,y:0.35797492,z:0.06410474
x:0.55603135,y:0.3291078,z:-0.023003368
x:0.56322587,y:0.32928988,z:-0.020901073
x:0.5420917,y:0.35006872,z:0.0021080072
x:0.5443121,y:0.34987408,z:9.0832834E-4
x:0.4635098,y:0.28720427,z:-0.025882596
x:0.547929,y:0.32912567,z:-0.023033835
x:0.50149804,y:0.28273803,z:-0.032174245
x:0.49806184,y:0.2789304,z:-0.035586666
x:0.473633,y:0.2568137,z:-0.030559441
x:0.45102763,y:0.2811192,z:-0.01713827
x:0.4893173,y:0.26731014,z:-0.03415467
x:0.4547052,y:0.29429737,z:-0.01604142
x:0.44101763,y:0.29042882,z:-0.002738315
x:0.5708761,y:0.34328625,z:-0.016666016
x:0.5614326,y:0.34551373,z:-0.014007679
x:0.5539183,y:0.34731627,z:-0.0096126655
x:0.55788195,y:0.32950997,z:-0.020230776
x:0.5433154,y:0.3499464,z:0.0015662474
x:0.54858077,y:0.35055345,z:-0.0015338752
x:0.5453089,y:0.34980178,z:8.726236E-4
x:0.5614633,y:0.3273222,z:-0.035129648
x:0.55680054,y:0.34844828,z:-0.004901545
x:0.56416726,y:0.34756175,z:-0.0072323503
x:0.57253075,y:0.34660286,z:-0.008355859
x:0.5767265,y:0.35996133,z:0.0021898902
x:0.5746616,y:0.3551154,z:-0.007358031
x:0.57372755,y:0.35208178,z:-0.009323219
x:0.5729712,y:0.34930348,z:-0.008218752
x:0.5722546,y:0.3469582,z:-0.007914073
x:0.55646014,y:0.34852326,z:-0.00448261
x:0.555834,y:0.34969193,z:-0.0050310344
x:0.5551341,y:0.35131854,z:-0.0058079697
x:0.55463654,y:0.35304785,z:-0.0043074186
x:0.5421773,y:0.34342384,z:-0.010701898
x:0.4412483,y:0.3339993,z:0.06544534
x:0.57897115,y:0.3280301,z:-0.027086085
x:0.550998,y:0.3491375,z:-0.0013920084
x:0.54990286,y:0.3498205,z:-0.0016424176
x:0.56678426,y:0.3306411,z:-0.020200308
x:0.550866,y:0.33127636,z:-0.014586572
x:0.5651408,y:0.3299724,z:-0.020840136
x:0.5258008,y:0.31463745,z:-0.015234019
x:0.51286566,y:0.3208735,z:-0.015028359
x:0.5437976,y:0.3265755,z:-0.021556135
x:0.4499148,y:0.26560915,z:-0.019118693
x:0.46663153,y:0.27326456,z:-0.027101317
x:0.47808605,y:0.2818215,z:-0.032265652
x:0.55247813,y:0.35897136,z:0.0016052846
x:0.5206064,y:0.27690908,z:-0.034946837
x:0.5111627,y:0.26334462,z:-0.03567807
x:0.4976583,y:0.2505274,z:-0.034032796
x:0.4875061,y:0.30775973,z:-0.012857512
x:0.46694872,y:0.31714728,z:-0.0029858677
x:0.52454996,y:0.29930505,z:-0.009643134
x:0.4695713,y:0.3015506,z:-0.013611595
x:0.5386312,y:0.30599496,z:-0.019575713
x:0.5544108,y:0.32490018,z:-0.036378834
x:0.45727912,y:0.3211179,z:0.005095779
x:0.47606373,y:0.31933588,z:-0.008355859
x:0.4896727,y:0.31876758,z:-0.012918447
x:0.5071979,y:0.31461254,z:-0.013207894
x:0.51884115,y:0.31028077,z:-0.012712788
x:0.5272672,y:0.30621597,z:-0.013543042
x:0.5483579,y:0.2975944,z:-0.028030593
x:0.46603313,y:0.33199984,z:0.0061773947
x:0.46111897,y:0.3023818,z:-0.0118673
x:0.5760103,y:0.32772526,z:-0.039517045
x:0.53923285,y:0.31550696,z:-0.01861597
x:0.42446,y:0.31082532,z:0.050363664
x:0.533384,y:0.30221814,z:-0.014243807
x:0.5412613,y:0.32669246,z:-0.012872744
x:0.47677696,y:0.30438066,z:-0.009010922
x:0.5506095,y:0.32132018,z:-0.03415467
x:0.4539258,y:0.34600475,z:0.06666406
x:0.52339447,y:0.29764542,z:-0.0086224545
x:0.5574271,y:0.31738883,z:-0.04186308
x:0.50976974,y:0.36793762,z:0.028426677
x:0.5088691,y:0.37284786,z:0.044757545
x:0.45108026,y:0.33411574,z:0.035251517
x:0.49135447,y:0.36301228,z:0.034063265
x:0.43714392,y:0.3003745,z:0.012278618
x:0.560668,y:0.37675083,z:0.015828146
x:0.5756159,y:0.32847473,z:-0.027177488
x:0.532697,y:0.32040694,z:-0.015751975
