x:0.5093081,y:0.29385266,z:-0.043362424
x:0.50913805,y:0.27106977,z:-0.053265374
x:0.5101295,y:0.28136122,z:-0.03503868
x:0.49772114,y:0.2576367,z:-0.029593702
x:0.5080961,y:0.26517633,z:-0.05349567
x:0.5068658,y:0.25966722,z:-0.04536933
x:0.5033872,y:0.2481918,z:-0.007057086
x:0.43406987,y:0.2591919,z:0.030202353
x:0.50084496,y:0.23609865,z:0.00835253
x:0.4993998,y:0.2281822,z:0.012123712
x:0.4937582,y:0.20120047,z:0.042046417
x:0.5098945,y:0.29679525,z:-0.043724325
x:0.5105395,y:0.30003208,z:-0.041849013
x:0.5110233,y:0.30245972,z:-0.039480202
x:0.5123403,y:0.30773988,z:-0.038328696
x:0.5128974,y:0.31053534,z:-0.042210914
x:0.51360106,y:0.31406644,z:-0.045994435
x:0.5144513,y:0.3183332,z:-0.04688274
x:0.51681,y:0.32086608,z:-0.04175031
x:0.50977075,y:0.2755737,z:-0.050041154
x:0.502305,y:0.27798113,z:-0.038262896
x:0.3894726,y:0.2447224,z:0.09297588
x:0.46081257,y:0.2604853,z:0.01794704
x:0.45101976,y:0.26184762,z:0.018506344
x:0.4417196,y:0.26235953,z:0.02131931
x:0.4291769,y:0.26188406,z:0.030185904
x:0.46938318,y:0.25830612,z:0.020019751
x:0.44497377,y:0.2447984,z:0.021171259
x:0.4560474,y:0.24454713,z:0.021944411
x:0.43428132,y:0.24696237,z:0.023770371
x:0.4274278,y:0.25044855,z:0.026945237
x:0.42031884,y:0.26594356,z:0.03304822
x:0.47977906,y:0.3370559,z:-0.037835196
x:0.43052292,y:0.25867066,z:0.034183275
x:0.38858074,y:0.27114773,z:0.07738119
x:0.4083838,y:0.2638655,z:0.045402233
x:0.45673433,y:0.2805565,z:-0.0077685523
x:0.49573383,y:0.29351673,z:-0.041783214
x:0.49881312,y:0.30099493,z:-0.040533006
x:0.48273587,y:0.29873112,z:-0.03707849
x:0.47425783,y:0.30403295,z:-0.030531356
x:0.48870242,y:0.30342016,z:-0.036519185
x:0.4804385,y:0.30647385,z:-0.030037854
x:0.46699765,y:0.316111,z:-0.022750467
x:0.501626,y:0.27191585,z:-0.05240997
x:0.4993495,y:0.2664727,z:-0.052344166
x:0.41133243,y:0.24610019,z:0.035137378
x:0.47507817,y:0.26561943,z:0.0012018842
x:0.4786582,y:0.27693948,z:-0.0294292
x:0.47695458,y:0.27503568,z:-0.025037028
x:0.42349786,y:0.28488678,z:0.0052640266
x:0.49845412,y:0.26131493,z:-0.04267152
x:0.4342397,y:0.23545645,z:0.022207614
x:0.42057145,y:0.23963302,z:0.028902799
x:0.39946163,y:0.2307218,z:0.08119762
x:0.47871855,y:0.23604122,z:0.011654885
x:0.46619433,y:0.24629101,z:0.023934873
x:0.45765895,y:0.31111315,z:-0.017502889
x:0.4065883,y:0.3309443,z:0.062214214
x:0.4872809,y:0.2796733,z:-0.027685491
x:0.49597344,y:0.28076398,z:-0.030202353
x:0.46578553,y:0.31268644,z:-0.01761804
x:0.46870553,y:0.3120554,z:-0.019888151
x:0.4141946,y:0.2372045,z:0.036354687
x:0.4788534,y:0.28057712,z:-0.025974682
x:0.45284617,y:0.2337991,z:0.01637606
x:0.45041922,y:0.22959451,z:0.017749641
x:0.4385764,y:0.20937258,z:0.05240997
x:0.40925404,y:0.23334464,z:0.055765785
x:0.44764584,y:0.21833533,z:0.03497288
x:0.40468958,y:0.2453272,z:0.045435134
x:0.39852703,y:0.24497087,z:0.06790595
x:0.49706322,y:0.2975298,z:-0.042210914
x:0.4856177,y:0.30123103,z:-0.03740749
x:0.47728276,y:0.30525753,z:-0.031205809
x:0.48989883,y:0.28084907,z:-0.026106283
x:0.46731094,y:0.3123668,z:-0.018720197
x:0.47235507,y:0.3130916,z:-0.025958233
x:0.47036174,y:0.31172752,z:-0.020102004
x:0.49131355,y:0.27532217,z:-0.038690597
x:0.48280838,y:0.3070693,z:-0.0295279
x:0.49082658,y:0.304776,z:-0.034314875
x:0.5004446,y:0.30320123,z:-0.038229994
x:0.5029178,y:0.32159305,z:-0.04119101
x:0.5001081,y:0.3187906,z:-0.045764133
x:0.4999118,y:0.31448263,z:-0.04471133
x:0.5001236,y:0.31089383,z:-0.040631708
x:0.5009183,y:0.3082366,z:-0.03694689
x:0.48255143,y:0.3097671,z:-0.028409297
x:0.48062134,y:0.3113786,z:-0.031518362
x:0.47841617,y:0.3136033,z:-0.034446474
x:0.47679278,y:0.31608933,z:-0.033722673
x:0.46778047,y:0.2981098,z:-0.024115823
x:0.38926077,y:0.3031351,z:0.096923895
x:0.50993544,y:0.27839386,z:-0.0397434
x:0.47652197,y:0.31074318,z:-0.02327687
x:0.47462004,y:0.31183147,z:-0.025366029
x:0.4986365,y:0.28283074,z:-0.032982416
x:0.48253685,y:0.28444177,z:-0.021631861
x:0.4975158,y:0.28185856,z:-0.03155126
x:0.46420088,y:0.27017868,z:0.0018187625
x:0.44758388,y:0.27517432,z:0.0023873185
x:0.47581264,y:0.27860868,z:-0.02135221
x:0.4151584,y:0.2187822,z:0.066162236
x:0.42486858,y:0.2243153,z:0.04494163
x:0.42982283,y:0.23189875,z:0.02742229
x:0.47643435,y:0.3189425,z:-0.030037854
x:0.4741065,y:0.22884588,z:0.01285574
x:0.47052297,y:0.21551484,z:0.028754748
x:0.46373087,y:0.20402485,z:0.043790124
x:0.4339595,y:0.26262534,z:0.02572793
x:0.410038,y:0.27083766,z:0.035926983
x:0.47506198,y:0.25623482,z:0.022224065
x:0.41760355,y:0.25464347,z:0.035499282
x:0.48192936,y:0.26079258,z:-3.074752E-5
x:0.48417342,y:0.2727183,z:-0.03701269
