x:0.5626113,y:0.33633125,z:-0.02620234
x:0.5639279,y:0.3184318,z:-0.053277534
x:0.5617595,y:0.32424518,z:-0.027561974
x:0.5553262,y:0.2982704,z:-0.042366885
x:0.5645538,y:0.3120948,z:-0.05703751
x:0.5643535,y:0.30397812,z:-0.05368039
x:0.5630718,y:0.28444704,z:-0.028619468
x:0.48968923,y:0.28230312,z:0.004364259
x:0.5630613,y:0.26735967,z:-0.022845218
x:0.5636101,y:0.25870815,z:-0.025430202
x:0.56392413,y:0.2278824,z:-0.017692035
x:0.56245345,y:0.33935514,z:-0.024926635
x:0.5618728,y:0.34251165,z:-0.02177094
x:0.56105006,y:0.34452078,z:-0.017389895
x:0.560605,y:0.3495777,z:-0.012958493
x:0.56075746,y:0.35231236,z:-0.0142677715
x:0.56055707,y:0.35563743,z:-0.015652584
x:0.55979997,y:0.35908917,z:-0.013042421
x:0.556722,y:0.3656196,z:-0.0024926635
x:0.5630795,y:0.32157636,z:-0.048040424
x:0.55340946,y:0.32137138,z:-0.0351155
x:0.44599742,y:0.25545833,z:0.046496145
x:0.5167118,y:0.28745136,z:-0.0038187269
x:0.50630856,y:0.28766826,z:-0.0036047103
x:0.4966811,y:0.2871621,z:-0.001363831
x:0.48426202,y:0.28448525,z:0.0058455896
x:0.5259146,y:0.28619576,z:-0.0018317299
x:0.5042999,y:0.2694686,z:-0.008787268
x:0.516016,y:0.27044702,z:-0.007918613
x:0.49325487,y:0.27041453,z:-0.00593791
x:0.48562202,y:0.2729527,z:-0.002173737
x:0.4739368,y:0.2879639,z:0.010633686
x:0.5192687,y:0.3713711,z:0.007650043
x:0.48622388,y:0.28108737,z:0.007415044
x:0.44096047,y:0.2830041,z:0.052001826
x:0.46284395,y:0.28352776,z:0.01962238
x:0.50862837,y:0.31224677,z:-0.010751185
x:0.54879594,y:0.3349559,z:-0.025799485
x:0.5491133,y:0.34224436,z:-0.0209988
x:0.53407896,y:0.3371016,z:-0.020478446
x:0.52431494,y:0.33946875,z:-0.012689923
x:0.5377943,y:0.34226876,z:-0.017339539
x:0.5289762,y:0.34270805,z:-0.010121725
x:0.50962186,y:0.35002637,z:0.0051825577
x:0.55574095,y:0.31821737,z:-0.05290825
x:0.5549964,y:0.31204644,z:-0.056433227
x:0.47077924,y:0.26645464,z:-4.251481E-4
x:0.5305084,y:0.2975398,z:-0.012068856
x:0.5317946,y:0.31608602,z:-0.030616958
x:0.5306457,y:0.31277642,z:-0.027948044
x:0.4760678,y:0.3110185,z:-5.001588E-4
x:0.5552464,y:0.30455604,z:-0.051330402
x:0.4957611,y:0.25935,z:-0.015744904
x:0.4811727,y:0.26153934,z:-0.008829232
x:0.45912668,y:0.2445277,z:0.02746126
x:0.54040563,y:0.265627,z:-0.02150237
x:0.525983,y:0.27331734,z:-0.004406223
