x:0.5176886,y:0.31044134,z:-0.035484757
x:0.50908816,y:0.29090506,z:-0.052627616
x:0.5129663,y:0.29900667,z:-0.03224414
x:0.49637195,y:0.2765476,z:-0.033475574
x:0.50696486,y:0.2851192,z:-0.054150708
x:0.50485057,y:0.2790328,z:-0.048123162
x:0.50037575,y:0.26561955,z:-0.015903328
x:0.44018787,y:0.27745157,z:0.02553606
x:0.49630842,y:0.25383732,z:-0.0045935744
x:0.4936661,y:0.24647248,z:-0.0031940332
x:0.48432562,y:0.22063276,z:0.0178558
x:0.51856846,y:0.31257203,z:-0.035160694
x:0.5194191,y:0.31463167,z:-0.033021886
x:0.51991767,y:0.31583905,z:-0.030413192
x:0.524376,y:0.32663453,z:-0.026297607
x:0.52485675,y:0.32844308,z:-0.029570628
x:0.5255721,y:0.33081985,z:-0.03251959
x:0.52661914,y:0.33367723,z:-0.032195527
x:0.5288801,y:0.34011877,z:-0.025730498
x:0.5109246,y:0.2947073,z:-0.04880369
x:0.50413823,y:0.29664204,z:-0.036230095
x:0.40244302,y:0.2646804,z:0.08101542
x:0.46533954,y:0.27648556,z:0.013570083
x:0.45679447,y:0.27835068,z:0.014647589
x:0.4486078,y:0.2797947,z:0.017709972
x:0.43658102,y:0.28031826,z:0.026443435
x:0.47261053,y:0.2741132,z:0.014380238
x:0.44891953,y:0.2650823,z:0.01428302
x:0.45866215,y:0.26418352,z:0.014234411
x:0.43979287,y:0.26747257,z:0.017515535
x:0.43429208,y:0.27058673,z:0.021290854
x:0.43035448,y:0.28457522,z:0.030251158
x:0.4967401,y:0.35509765,z:-0.015482048
x:0.43691397,y:0.27757996,z:0.029230364
x:0.4055827,y:0.28968352,z:0.07421012
x:0.4201987,y:0.2835069,z:0.041609522
x:0.46401742,y:0.29874066,z:-0.0045692697
x:0.50350636,y:0.31154597,z:-0.033281136
x:0.5067928,y:0.31628153,z:-0.030607628
x:0.49093482,y:0.31558403,z:-0.02673509
x:0.48339593,y:0.31956336,z:-0.017904408
x:0.49666497,y:0.3185032,z:-0.025195796
x:0.48929703,y:0.32096308,z:-0.016980832
x:0.47856557,y:0.33396792,z:-0.004512559
x:0.50194985,y:0.29198754,z:-0.05142859
x:0.4987106,y:0.2867218,z:-0.05256281
x:0.42062974,y:0.2679555,z:0.027285993
x:0.47882256,y:0.2830327,z:-0.0012942214
x:0.48180008,y:0.29604274,z:-0.027204981
x:0.4801039,y:0.293869,z:-0.023397254
x:0.43595582,y:0.3034554,z:0.009657038
x:0.49724796,y:0.28092447,z:-0.044752922
x:0.43932134,y:0.2579527,z:0.011569003
x:0.427751,y:0.26215938,z:0.019200655
x:0.40797734,y:0.25198036,z:0.06607618
x:0.47856724,y:0.25566897,z:-2.96719E-4
x:0.46769944,y:0.26479918,z:0.01606536
x:0.46876708,y:0.32828674,z:-9.1952505E-4
x:0.43518203,y:0.34427786,z:0.07699706
x:0.49016133,y:0.2982438,z:-0.025082376
x:0.49856728,y:0.29894194,z:-0.027691072
x:0.47749707,y:0.32654715,z:-0.001097759
x:0.48024553,y:0.32611316,z:-0.0035829071
x:0.42238748,y:0.260128,z:0.025600875
x:0.48255625,y:0.29916272,z:-0.02305699
x:0.45555952,y:0.25538173,z:0.0049824486
