x:0.50186723,y:0.3059027,z:-0.039545543
x:0.50082266,y:0.28325665,z:-0.049604278
x:0.5010143,y:0.29313082,z:-0.03152363
x:0.4939962,y:0.26908568,z:-0.027967036
x:0.5008764,y:0.2775454,z:-0.050230987
x:0.50130403,y:0.27190834,z:-0.043055132
x:0.50231105,y:0.25978956,z:-0.008178595
x:0.43931413,y:0.26586324,z:0.030881248
x:0.50283,y:0.24724284,z:0.005041117
x:0.5030744,y:0.23945324,z:0.007810402
x:0.50387275,y:0.21400484,z:0.034312498
x:0.5021503,y:0.3088672,z:-0.03973356
x:0.50229037,y:0.31239438,z:-0.0375714
x:0.50245476,y:0.31514615,z:-0.03481387
x:0.50232506,y:0.3152859,z:-0.034876537
x:0.5025049,y:0.31754416,z:-0.038041435
x:0.50278354,y:0.32064965,z:-0.041206334
x:0.5030401,y:0.32446006,z:-0.041551024
x:0.500715,y:0.3306424,z:-0.035471916
x:0.50094056,y:0.2874888,z:-0.04631404
x:0.49474004,y:0.28933117,z:-0.034469176
x:0.40298447,y:0.24907237,z:0.090873286
x:0.46340415,y:0.2692051,z:0.017970975
x:0.45410815,y:0.26981798,z:0.019114723
x:0.44546086,y:0.26973215,z:0.022342293
x:0.43459755,y:0.268355,z:0.031319946
x:0.47173297,y:0.26745436,z:0.019318406
x:0.45176756,y:0.2525183,z:0.020775512
x:0.46191207,y:0.25283054,z:0.020681506
x:0.44181615,y:0.25404137,z:0.023924742
x:0.43507895,y:0.2570067,z:0.027371658
x:0.42552197,y:0.27193177,z:0.034594517
x:0.46458662,y:0.34339976,z:-0.029612156
x:0.43639117,y:0.2651291,z:0.034751195
x:0.3963092,y:0.27403933,z:0.07871506
x:0.41495356,y:0.26914725,z:0.0467214
x:0.4547576,y:0.28907531,z:-0.003995291
x:0.49023652,y:0.30501157,z:-0.03722671
x:0.4918731,y:0.31278458,z:-0.035659928
x:0.47769022,y:0.30932954,z:-0.03205633
x:0.46952137,y:0.31397304,z:-0.026024228
x:0.48229104,y:0.3145229,z:-0.031633303
x:0.47457117,y:0.3168438,z:-0.025695205
x:0.4591638,y:0.32444763,z:-0.018096317
x:0.4937935,y:0.28353944,z:-0.048413523
x:0.4925808,y:0.2782387,z:-0.048695546
x:0.42119318,y:0.25207376,z:0.035534587
x:0.47399837,y:0.27516308,z:0.0022404965
x:0.47462276,y:0.28722754,z:-0.02508416
x:0.4735568,y:0.2852425,z:-0.021088868
x:0.4244125,y:0.2913127,z:0.009800213
x:0.49324796,y:0.2729566,z:-0.0398589
x:0.44330677,y:0.24249154,z:0.021088868
x:0.43040663,y:0.24610084,z:0.028546743
x:0.4137184,y:0.2365918,z:0.07796301
x:0.48346576,y:0.24511144,z:0.009118664
x:0.4709921,y:0.25510666,z:0.02221695
x:0.45204547,y:0.31958187,z:-0.01274576
x:0.4046557,y:0.33166334,z:0.06881301
x:0.48204926,y:0.29026294,z:-0.023627052
x:0.4895222,y:0.29181796,z:-0.02643159
x:0.4611343,y:0.32157603,z:-0.013858176
x:0.46353096,y:0.3211062,z:-0.01651387
x:0.42509955,y:0.24343906,z:0.035565924
x:0.47476062,y:0.29082522,z:-0.021590238
x:0.4603861,y:0.24153282,z:0.01457106
x:0.45864224,y:0.23717876,z:0.015612969
x:0.4516979,y:0.21877563,z:0.047191434
x:0.42064136,y:0.23969272,z:0.053897254
x:0.4573094,y:0.22771637,z:0.031131933
x:0.41521084,y:0.25095662,z:0.04549931
x:0.40960008,y:0.24998423,z:0.06693287
x:0.4907393,y:0.30896544,z:-0.03750873
x:0.47998953,y:0.31196147,z:-0.03249503
x:0.4719836,y:0.3154078,z:-0.02679195
x:0.4845137,y:0.29162723,z:-0.022279622
x:0.4623964,y:0.3213065,z:-0.01521344
x:0.46741372,y:0.32121527,z:-0.022389296
x:0.4646677,y:0.32083544,z:-0.016764553
x:0.4851875,y:0.28613365,z:-0.034469176
x:0.47629693,y:0.31777763,z:-0.025037156
x:0.4839925,y:0.31623214,z:-0.02928313
x:0.49279606,y:0.31533232,z:-0.03305907
x:0.4888049,y:0.33066523,z:-0.03450051
x:0.4916357,y:0.32434687,z:-0.04001558
x:0.49175295,y:0.32061067,z:-0.039451536
x:0.4920987,y:0.31758192,z:-0.035973284
x:0.49279162,y:0.31547332,z:-0.0329964
x:0.47616497,y:0.3179879,z:-0.02486481
x:0.47474882,y:0.3191726,z:-0.027559672
x:0.47318965,y:0.32092002,z:-0.03016053
x:0.47187006,y:0.3230224,z:-0.029267464
x:0.4628321,y:0.30741915,z:-0.019772772
x:0.39392805,y:0.30398503,z:0.10021129
x:0.50098187,y:0.29016882,z:-0.036192633
x:0.47035366,y:0.31941104,z:-0.020039126
x:0.4690739,y:0.32024452,z:-0.021919262
x:0.49133348,y:0.29402193,z:-0.0288601
x:0.47789297,y:0.29487574,z:-0.017532276
x:0.4906147,y:0.29295707,z:-0.027622344
x:0.46334296,y:0.27914727,z:0.0037446057
x:0.44729203,y:0.2832894,z:0.005432812
x:0.47244585,y:0.28868678,z:-0.017312927
x:0.42939886,y:0.2262758,z:0.0618565
x:0.43604875,y:0.23208888,z:0.042146403
x:0.4396643,y:0.23871802,z:0.025883218
x:0.46672446,y:0.3272023,z:-0.024833472
x:0.4804429,y:0.23757146,z:0.009682705
x:0.4789158,y:0.22630899,z:0.023752395
x:0.47550666,y:0.21509832,z:0.03744606
x:0.43851206,y:0.26945162,z:0.026964298
x:0.41504127,y:0.27634075,z:0.038198113
x:0.47755975,y:0.26553774,z:0.021104537
x:0.42518878,y:0.26057535,z:0.036129963
