x:0.5622966,y:0.35267124,z:-0.014126262
x:0.5625714,y:0.34188446,z:-0.04419389
x:0.5621977,y:0.34517142,z:-0.020002041
x:0.55763763,y:0.3228243,z:-0.038569216
x:0.5632172,y:0.33660072,z:-0.04872807
x:0.5640459,y:0.32899475,z:-0.04763757
x:0.56649715,y:0.30953684,z:-0.03139488
x:0.50620234,y:0.30260566,z:0.0031226284
x:0.56837875,y:0.29439515,z:-0.029787831
x:0.5693119,y:0.28692105,z:-0.034264617
x:0.5731801,y:0.2582237,z:-0.03612994
x:0.5622792,y:0.35435122,z:-0.012153321
x:0.5620376,y:0.35596102,z:-0.009025311
x:0.56195635,y:0.3569931,z:-0.0046489676
x:0.56213063,y:0.36061686,z:-0.0033540006
x:0.5619782,y:0.36255205,z:-0.0037485892
x:0.5617954,y:0.36487424,z:-0.004993336
x:0.5615922,y:0.36745447,z:-0.0033683493
x:0.55825514,y:0.37189558,z:0.005043556
x:0.56228405,y:0.34407482,z:-0.038970977
x:0.55410856,y:0.34283704,z:-0.02680331
x:0.47602892,y:0.27648577,z:0.03538381
x:0.52949715,y:0.30809805,z:-0.005104538
x:0.5211054,y:0.30814752,z:-0.003985342
x:0.5129938,y:0.30755764,z:-0.00136402
x:0.50242096,y:0.30393335,z:0.0054596676
x:0.53644377,y:0.30743086,z:-0.004527004
x:0.51884043,y:0.29167446,z:-0.011055647
x:0.5287564,y:0.2926971,z:-0.011557851
x:0.50947034,y:0.29247516,z:-0.0075832703
x:0.50327206,y:0.29458287,z:-0.0036302127
x:0.4946963,y:0.30645546,z:0.011055647
x:0.5274928,y:0.37733394,z:0.020834263
x:0.50319093,y:0.30072093,z:0.0056856587
x:0.46975246,y:0.30001715,z:0.048355006
x:0.48566353,y:0.3015123,z:0.018452384
x:0.5199215,y:0.33048078,z:-0.0046166833
x:0.550008,y:0.35113707,z:-0.013129029
x:0.550167,y:0.35495433,z:-0.0073536914
x:0.5381709,y:0.35116532,z:-0.006973452
x:0.53012824,y:0.35115886,z:9.730189E-4
x:0.5403607,y:0.35399908,z:-0.003185404
x:0.5328479,y:0.35310096,z:0.0037198917
x:0.51967686,y:0.35839584,z:0.018438036
x:0.5556015,y:0.34138766,z:-0.04333297
x:0.5550955,y:0.33613986,z:-0.04755148
x:0.49283126,y:0.28928146,z:-0.00306344
x:0.54027194,y:0.318643,z:-0.010754325
x:0.53713477,y:0.33659726,z:-0.022168688
x:0.5370447,y:0.33336338,z:-0.020418152
x:0.49335265,y:0.32716897,z:0.006994975
x:0.55634224,y:0.32906136,z:-0.044710442
x:0.51330096,y:0.28468546,z:-0.019700719
x:0.50147694,y:0.2860067,z:-0.012146145
x:0.48597294,y:0.26839593,z:0.015209586
x:0.55004996,y:0.29077154,z:-0.027075933
x:0.5367947,y:0.29567653,z:-0.008910522
x:0.5129783,y:0.35299376,z:0.018681964
x:0.47875875,y:0.347617,z:0.09131491
x:0.54272425,y:0.34003276,z:-0.018294549
x:0.5487797,y:0.3419287,z:-0.018151062
x:0.5188899,y:0.3508789,z:0.018136714
x:0.52114284,y:0.35145208,z:0.015668744
x:0.4976279,y:0.28235602,z:-0.009541864
x:0.536335,y:0.33799922,z:-0.016630104
x:0.52908576,y:0.28559574,z:-0.024894934
x:0.5283787,y:0.28144166,z:-0.028424706
x:0.522236,y:0.25876427,z:-0.022484358
x:0.4917164,y:0.2757132,z:6.17441E-4
x:0.5263498,y:0.2707268,z:-0.026487637
x:0.48830578,y:0.28619564,z:0.0030114264
x:0.4816878,y:0.2819589,z:0.017835392
x:0.54984546,y:0.35320124,z:-0.011005427
x:0.5390912,y:0.35261017,z:-0.0051655197
