x:0.5034296,y:0.3077537,z:-0.037433643
x:0.50210774,y:0.28809348,z:-0.054042213
x:0.5011717,y:0.29601762,z:-0.0332815
x:0.48793802,y:0.27300322,z:-0.034955237
x:0.50097185,y:0.28218943,z:-0.055394072
x:0.4983587,y:0.27601108,z:-0.048699144
x:0.49131936,y:0.26230788,z:-0.014532494
x:0.41605848,y:0.26892886,z:0.016914343
x:0.487183,y:0.25090462,z:-0.0018115325
x:0.48535836,y:0.24343994,z:7.9587735E-5
x:0.47675228,y:0.21418887,z:0.024075981
x:0.5039006,y:0.31020173,z:-0.03714396
x:0.5041156,y:0.31266534,z:-0.034987424
x:0.50392216,y:0.31435254,z:-0.0320423
x:0.50444853,y:0.31708854,z:-0.031124966
x:0.5053035,y:0.3195132,z:-0.03447243
x:0.50591296,y:0.32268122,z:-0.03814176
x:0.5064914,y:0.32636106,z:-0.03897863
x:0.50761014,y:0.3328489,z:-0.03344244
x:0.50206,y:0.29188427,z:-0.050147563
x:0.49239784,y:0.29349226,z:-0.03849582
x:0.367833,y:0.25318003,z:0.0695886
x:0.44403252,y:0.27028543,z:0.008328423
x:0.43425956,y:0.2713174,z:0.007749054
x:0.42481518,y:0.27203798,z:0.00948716
x:0.4108974,y:0.2717197,z:0.016801687
x:0.45242855,y:0.26882738,z:0.010935581
x:0.42948267,y:0.25725794,z:0.007893897
x:0.4403733,y:0.25732344,z:0.009889499
x:0.41862693,y:0.25872004,z:0.009519347
x:0.41126212,y:0.26149938,z:0.012392049
x:0.40242407,y:0.27580485,z:0.019634156
x:0.47020537,y:0.34911188,z:-0.029531702
x:0.41229105,y:0.2688668,z:0.020181337
x:0.36907834,y:0.2795101,z:0.060544014
x:0.39041913,y:0.2739861,z:0.029950134
x:0.4442894,y:0.29248717,z:-0.012673687
x:0.4886297,y:0.30756196,z:-0.037594583
x:0.49080342,y:0.3134757,z:-0.034826487
x:0.47393778,y:0.3112972,z:-0.03376431
x:0.4640096,y:0.31488818,z:-0.027326884
x:0.47905168,y:0.31499234,z:-0.03173652
x:0.46968707,y:0.31680074,z:-0.025443936
x:0.45393783,y:0.3271563,z:-0.017960425
x:0.49419934,y:0.28872058,z:-0.053881273
x:0.49183887,y:0.28318244,z:-0.055072196
x:0.39583528,y:0.25737578,z:0.016512003
x:0.46246293,y:0.27790478,z:-0.005415486
x:0.46789703,y:0.29134148,z:-0.03258948
x:0.46589002,y:0.28898698,z:-0.02866265
x:0.41022915,y:0.2955075,z:-0.0030316263
x:0.48982084,y:0.27740493,z:-0.046896663
x:0.42065567,y:0.2483984,z:0.0048843985
x:0.40602943,y:0.25180185,z:0.010179183
x:0.37897366,y:0.24040976,z:0.056584995
x:0.46618,y:0.2501071,z:-5.0694746E-4
x:0.45000494,y:0.25892243,z:0.013261102
x:0.4436136,y:0.32195726,z:-0.014629056
x:0.38665372,y:0.33788088,z:0.05967496
x:0.47607243,y:0.2941218,z:-0.02916155
x:0.48482528,y:0.29519156,z:-0.030304193
x:0.453089,y:0.32072487,z:-0.013623207
x:0.45587733,y:0.32040945,z:-0.015313032
x:0.40010622,y:0.24928509,z:0.016334975
x:0.4670431,y:0.29430723,z:-0.028324686
x:0.44001156,y:0.24736583,z:0.0013136377
x:0.4377932,y:0.2432395,z:0.0012995558
x:0.42075768,y:0.22133067,z:0.029435141
x:0.39139944,y:0.24475244,z:0.03376431
x:0.43207234,y:0.23167777,z:0.015119909
x:0.3894488,y:0.25648978,z:0.025556589
x:0.37954563,y:0.25516224,z:0.04660698
x:0.48963702,y:0.31077862,z:-0.037208337
x:0.4765155,y:0.31325278,z:-0.03318494
x:0.46691927,y:0.31587654,z:-0.027230322
x:0.47845623,y:0.29506937,z:-0.027230322
x:0.45448315,y:0.32056716,z:-0.014403746
x:0.46060672,y:0.32143274,z:-0.020873362
x:0.4573995,y:0.32024395,z:-0.015506155
x:0.48169014,y:0.29101178,z:-0.04119954
x:0.4716176,y:0.31741166,z:-0.02447832
x:0.48079547,y:0.31597885,z:-0.028839678
x:0.49174818,y:0.31502074,z:-0.03199402
x:0.493274,y:0.33372158,z:-0.033925246
x:0.4916882,y:0.3268251,z:-0.039203938
x:0.4916356,y:0.32318613,z:-0.038367074
x:0.4917941,y:0.31997135,z:-0.03434368
x:0.49226072,y:0.31768477,z:-0.03106059
x:0.47182208,y:0.31914747,z:-0.023577081
x:0.47010985,y:0.32034436,z:-0.026377361
x:0.46812442,y:0.32214063,z:-0.029016707
x:0.4666061,y:0.32434553,z:-0.028195936
x:0.45524573,y:0.31039542,z:-0.022885058
x:0.3677315,y:0.30953094,z:0.08632591
x:0.5015657,y:0.29402682,z:-0.038785502
x:0.46482357,y:0.31979203,z:-0.018604169
x:0.46288636,y:0.32049268,z:-0.020406647
x:0.488299,y:0.2970926,z:-0.032203235
x:0.47028187,y:0.29767942,z:-0.02235397
x:0.48669708,y:0.2961703,z:-0.03131809
x:0.45172188,y:0.28198227,z:-0.0049849837
x:0.43499246,y:0.28657,z:-0.00541951
x:0.4640121,y:0.29201505,z:-0.024349572
x:0.3960686,y:0.22964448,z:0.041843284
x:0.40831673,y:0.23676604,z:0.023609268
x:0.4167215,y:0.24477716,z:0.008722715
x:0.46465608,y:0.33036458,z:-0.024349572
