x:0.5974444,y:0.37411088,z:-0.0059136692
x:0.6023062,y:0.36430585,z:-0.03852519
x:0.60076004,y:0.36583304,z:-0.01407551
x:0.5972449,y:0.34594384,z:-0.03896831
x:0.6031714,y:0.3598128,z:-0.043999
x:0.6039654,y:0.3524952,z:-0.044885237
x:0.60547173,y:0.3325659,z:-0.03620534
x:0.5390089,y:0.32357603,z:-0.009442321
x:0.606995,y:0.31845728,z:-0.039515693
x:0.60792154,y:0.31176206,z:-0.046188526
x:0.61121935,y:0.2823494,z:-0.056666963
x:0.59718955,y:0.3753355,z:-0.0035319105
x:0.5967338,y:0.37649357,z:-1.0024117E-4
x:0.59642524,y:0.37730458,z:0.005314157
x:0.5963356,y:0.37718356,z:0.006457792
x:0.5961057,y:0.3790558,z:0.007728498
x:0.5958471,y:0.3811621,z:0.0076633333
x:0.5953948,y:0.38314334,z:0.010563148
x:0.5944506,y:0.38827997,z:0.020409489
x:0.60171777,y:0.36569387,z:-0.03307745
x:0.592848,y:0.36387962,z:-0.0219995
x:0.50773394,y:0.293996,z:0.0104979845
x:0.5668467,y:0.3279496,z:-0.014349201
x:0.5574279,y:0.328054,z:-0.013749688
x:0.5483033,y:0.32746437,z:-0.011918569
x:0.5350454,y:0.32436267,z:-0.0069725905
x:0.5741675,y:0.3270583,z:-0.0136454245
x:0.5545897,y:0.31371713,z:-0.023876237
x:0.5648691,y:0.31511587,z:-0.0239023
x:0.54464364,y:0.31385982,z:-0.020891706
x:0.5378536,y:0.31553602,z:-0.017203402
x:0.52815133,y:0.32603484,z:-0.0013822998
x:0.5637149,y:0.39261195,z:0.034797788
x:0.5353721,y:0.32255295,z:-0.0077545634
x:0.50361246,y:0.31649852,z:0.029923491
x:0.5193952,y:0.321168,z:0.003434164
x:0.55901295,y:0.3500434,z:-0.005972317
x:0.5876314,y:0.37231874,z:-0.005822439
x:0.58747303,y:0.37531075,z:7.1436475E-4
x:0.57829875,y:0.37172103,z:-7.5346336E-4
x:0.57158804,y:0.3710488,z:0.0059625423
x:0.5795932,y:0.37394646,z:0.0036068494
x:0.5732663,y:0.3727013,z:0.009351091
x:0.5585781,y:0.3757167,z:0.02448878
x:0.5954843,y:0.36368808,z:-0.038160272
x:0.59519815,y:0.35920912,z:-0.043347355
x:0.5265638,y:0.30789596,z:-0.020174898
x:0.57856995,y:0.33886927,z:-0.015313633
x:0.5764326,y:0.35712796,z:-0.020122766
x:0.5764188,y:0.35383534,z:-0.019262595
x:0.532321,y:0.34612584,z:0.0018474107
x:0.5963507,y:0.35237575,z:-0.04266965
x:0.5477479,y:0.30389833,z:-0.035684027
x:0.5354505,y:0.3048903,z:-0.02919365
x:0.5184828,y:0.28774118,z:-0.010511017
x:0.5866593,y:0.31128877,z:-0.038681585
x:0.57332623,y:0.31773713,z:-0.020539818
x:0.5525495,y:0.371191,z:0.022638112
x:0.5112662,y:0.35971084,z:0.08789374
x:0.58158624,y:0.36026758,z:-0.01539183
x:0.58750045,y:0.36231974,z:-0.013880017
x:0.5612118,y:0.3695875,z:0.02190827
x:0.5629154,y:0.37018278,z:0.019809976
x:0.53127444,y:0.30102444,z:-0.028255284
x:0.575812,y:0.3579269,z:-0.014284036
x:0.56418216,y:0.30538923,z:-0.03902044
x:0.56332564,y:0.3012996,z:-0.043686215
x:0.5579077,y:0.28158632,z:-0.04634492
x:0.52611923,y:0.29662085,z:-0.021556383
x:0.56312597,y:0.2944137,z:-0.046370987
x:0.52179754,y:0.30500656,z:-0.015821915
x:0.515412,y:0.30126062,z:-0.0043366905
x:0.5873262,y:0.37395293,z:-0.0033364173
x:0.5788904,y:0.37286097,z:0.0013880017
x:0.5724308,y:0.37184578,z:0.007187633
x:0.5830746,y:0.36091328,z:-0.01290255
x:0.56211203,y:0.36991644,z:0.02077441
x:0.5665269,y:0.37226307,z:0.017802915
x:0.56371164,y:0.37050766,z:0.01964055
x:0.58598703,y:0.3610264,z:-0.02760364
x:0.5739154,y:0.37337315,z:0.011710042
x:0.5802207,y:0.37479386,z:0.008275879
x:0.58767015,y:0.37625903,z:0.005806148
x:0.5837945,y:0.38739568,z:0.02050072
x:0.5857179,y:0.38194436,z:0.010563148
x:0.5861702,y:0.37996316,z:0.007917474
x:0.5868449,y:0.377873,z:0.008060836
x:0.58777416,y:0.37626305,z:0.0069400086
x:0.57412344,y:0.37338123,z:0.012602795
x:0.5729003,y:0.37398037,z:0.01301333
x:0.57144034,y:0.37480548,z:0.013124109
x:0.57027084,y:0.37581822,z:0.015378798
x:0.56381625,y:0.36710206,z:0.0049101375
x:0.502519,y:0.33391598,z:0.07970909
x:0.60128015,y:0.36585325,z:-0.021165395
x:0.56926006,y:0.37213412,z:0.016669054
x:0.56790066,y:0.3721401,z:0.017112171
x:0.59008616,y:0.3642426,z:-0.012166193
x:0.57723194,y:0.35998082,z:-0.006141744
x:0.5888417,y:0.36331245,z:-0.013410833
x:0.5695956,y:0.3404606,z:-0.010810774
x:0.5542726,y:0.34268713,z:-0.0071615675
x:0.5747221,y:0.35488638,z:-0.013410833
x:0.53468496,y:0.28346184,z:-0.030001689
x:0.54153734,y:0.29404527,z:-0.035136644
x:0.54521275,y:0.29986107,z:-0.03766502
x:0.5649115,y:0.38031304,z:0.022846637
x:0.5852007,y:0.30444214,z:-0.046162456
x:0.5849081,y:0.2957596,z:-0.05189693
x:0.5825004,y:0.28132188,z:-0.05489449
x:0.5398962,y:0.32613838,z:-0.009207729
x:0.5187555,y:0.32808012,z:0.004805874
x:0.57876223,y:0.32623738,z:-0.013332636
x:0.5287198,y:0.31629816,z:-0.0111561455
x:0.5847718,y:0.33687627,z:-0.019849075
x:0.5815078,y:0.3575015,z:-0.02901119
x:0.5119942,y:0.32952228,z:0.015861014
x:0.5235485,y:0.33202872,z:7.176229E-4
x:0.5346508,y:0.33481154,z:-0.004815649
x:0.55274945,y:0.33551466,z:-0.007839277
x:0.5660422,y:0.33450258,z:-0.010309007
x:0.5756047,y:0.33322802,z:-0.01361936
x:0.5971611,y:0.33300728,z:-0.032894988
x:0.5127222,y:0.34019113,z:0.021334825
x:0.5223375,y:0.3142278,z:-0.008966621
x:0.59737784,y:0.36529014,z:-0.03281679
x:0.5787949,y:0.34469798,z:-0.014844449
x:0.49966246,y:0.31164205,z:0.0555722
x:0.582922,y:0.33151352,z:-0.016603889
x:0.5734777,y:0.35395622,z:-0.005405387
x:0.53171206,y:0.32129377,z:-0.006252524
x:0.5815946,y:0.35338974,z:-0.027994625
x:0.50600314,y:0.34639674,z:0.085704215
x:0.5786154,y:0.32487956,z:-0.01319579
x:0.5887001,y:0.3525488,z:-0.03711764
x:0.5288489,y:0.37738356,z:0.054633833
x:0.5289147,y:0.38067824,z:0.07267133
x:0.5042579,y:0.33762836,z:0.050202653
x:0.518646,y:0.36940357,z:0.059273537
x:0.5088022,y:0.3078526,z:0.014297068
