x:0.5096556,y:0.3635483,z:-0.021140564
x:0.510079,y:0.3481664,z:-0.058963228
x:0.5093422,y:0.35243014,z:-0.028422726
x:0.5006826,y:0.32509816,z:-0.050937984
x:0.510218,y:0.34156224,z:-0.06431339
x:0.5100557,y:0.3321995,z:-0.06241854
x:0.5092784,y:0.30870932,z:-0.040349126
x:0.43303087,y:0.30339432,z:2.4280649E-4
x:0.509104,y:0.2910288,z:-0.03728393
x:0.50923955,y:0.28204212,z:-0.04202105
x:0.5096345,y:0.24709868,z:-0.04283844
x:0.50965816,y:0.3653038,z:-0.0190971
x:0.5095116,y:0.36672503,z:-0.015604635
x:0.50936437,y:0.36764467,z:-0.010793206
x:0.50834715,y:0.3835284,z:-3.3409474E-4
x:0.5083513,y:0.3863707,z:-0.0011761528
x:0.50805897,y:0.3897147,z:-0.0020388197
x:0.5079152,y:0.3930586,z:0.0017833868
x:0.50718,y:0.39840907,z:0.0137376515
x:0.50993466,y:0.35109234,z:-0.05260991
x:0.49893555,y:0.35001063,z:-0.03758116
x:0.38743725,y:0.27394766,z:0.039420277
x:0.46246368,y:0.30814573,z:-0.008680078
x:0.4520616,y:0.3088193,z:-0.007960221
x:0.44195548,y:0.30865678,z:-0.0053315833
x:0.427981,y:0.30548656,z:0.0026030946
x:0.47108167,y:0.3069714,z:-0.0076954993
x:0.44623834,y:0.2901382,z:-0.01605048
x:0.4585742,y:0.2906759,z:-0.015855424
x:0.43509442,y:0.29168987,z:-0.012474419
x:0.4276678,y:0.29453558,z:-0.00788127
x:0.41817737,y:0.30891854,z:0.00879154
x:0.4667614,y:0.4017716,z:0.030763423
x:0.42871845,y:0.3016408,z:0.0033066962
x:0.38287252,y:0.30299947,z:0.054021757
x:0.40509224,y:0.30415958,z:0.017740984
x:0.45225102,y:0.33682397,z:-0.009929378
x:0.49404925,y:0.36238515,z:-0.020230293
x:0.49479747,y:0.36589587,z:-0.013830536
x:0.4796344,y:0.36297697,z:-0.0126509005
x:0.46997526,y:0.3635666,z:-0.0012934199
x:0.48275876,y:0.3653162,z:-0.00821101
x:0.47354436,y:0.36515328,z:0.0018495672
x:0.4531996,y:0.375863,z:0.024930261
x:0.50116175,y:0.3479197,z:-0.058220144
x:0.49996328,y:0.34139976,z:-0.06319877
x:0.41309616,y:0.28952652,z:-0.00802524
x:0.47660118,y:0.32118022,z:-0.016440596
x:0.4752953,y:0.34291586,z:-0.032565385
x:0.47424927,y:0.33898732,z:-0.030131808
x:0.4185857,y:0.3341644,z:0.002489311
x:0.5003965,y:0.33270556,z:-0.059260458
x:0.4392428,y:0.28286856,z:-0.027085187
x:0.42408717,y:0.28504905,z:-0.01879058
x:0.40005428,y:0.2634505,z:0.015678942
x:0.48561826,y:0.28794655,z:-0.034534544
x:0.46913007,y:0.2935133,z:-0.012195765
x:0.44516158,y:0.3670891,z:0.022979682
x:0.39834148,y:0.36284727,z:0.104773976
x:0.48273194,y:0.34692505,z:-0.027270958
x:0.4912062,y:0.34909466,z:-0.026899418
x:0.45749462,y:0.36566228,z:0.022793913
x:0.460319,y:0.36616254,z:0.020174563
x:0.41813684,y:0.28112277,z:-0.015381712
x:0.47396046,y:0.3447556,z:-0.025617607
x:0.4591577,y:0.28315198,z:-0.032583963
x:0.4576645,y:0.27830407,z:-0.036819506
x:0.44647676,y:0.24980292,z:-0.028348418
x:0.4096524,y:0.2719729,z:-0.0019900552
x:0.45407677,y:0.26392716,z:-0.033289887
x:0.40610647,y:0.2862695,z:-4.0637067E-4
x:0.39673498,y:0.28029668,z:0.01849335
x:0.49420068,y:0.3643078,z:-0.017936042
x:0.4811224,y:0.36423025,z:-0.010430955
x:0.47161123,y:0.36440182,z:-3.5528408E-4
x:0.4848139,y:0.34784368,z:-0.024484415
