x:0.535953,y:0.35361838,z:-0.019481992
x:0.53695077,y:0.33596623,z:-0.04872042
x:0.5374677,y:0.34069848,z:-0.022893658
x:0.5351018,y:0.31663296,z:-0.040415104
x:0.53811187,y:0.33044684,z:-0.053259015
x:0.540505,y:0.32284632,z:-0.05149915
x:0.54732394,y:0.3037315,z:-0.032140657
x:0.48233703,y:0.29557902,z:0.010512866
x:0.5515985,y:0.28912333,z:-0.029902237
x:0.55350184,y:0.28148672,z:-0.034024023
x:0.5621653,y:0.25231385,z:-0.03278903
x:0.53539145,y:0.35602915,z:-0.017614068
x:0.5349363,y:0.35851786,z:-0.014040311
x:0.53470576,y:0.3600422,z:-0.008822472
x:0.53428274,y:0.36239314,z:-0.0061402237
x:0.5334923,y:0.364717,z:-0.006201974
x:0.5325736,y:0.36759192,z:-0.007008577
x:0.5317452,y:0.37061357,z:-0.0041295034
x:0.5296687,y:0.37578526,z:0.0066457987
x:0.5369694,y:0.3385599,z:-0.043255582
x:0.5295057,y:0.3374493,z:-0.029439114
x:0.46322504,y:0.2696137,z:0.049986288
x:0.5107967,y:0.30012867,z:-2.4036507E-4
x:0.5011433,y:0.30039805,z:0.0015311966
x:0.49167937,y:0.30012095,z:0.004889795
x:0.4789067,y:0.2969376,z:0.013060037
x:0.51883215,y:0.29931962,z:-4.0667888E-4
x:0.49841902,y:0.28562438,z:-0.005596056
x:0.50937265,y:0.28699216,z:-0.006823329
x:0.48818538,y:0.2857109,z:-0.0013430534
x:0.48150417,y:0.28739044,z:0.003353774
x:0.47235513,y:0.29939738,z:0.01903431
x:0.49704912,y:0.37786517,z:0.023866212
x:0.4789303,y:0.29469737,z:0.013507721
x:0.45205915,y:0.29348764,z:0.06224358
x:0.46525487,y:0.29432005,z:0.028126935
x:0.49689513,y:0.32558754,z:-0.0012176245
x:0.5247312,y:0.35153022,z:-0.017150948
x:0.5245016,y:0.35732844,z:-0.011454548
x:0.51368266,y:0.351907,z:-0.009686966
x:0.5065526,y:0.35257256,z:-8.8765024E-4
x:0.5161487,y:0.35629246,z:-0.0063988008
x:0.50975496,y:0.3554009,z:0.0013420886
x:0.49331942,y:0.35965443,z:0.018972559
x:0.5297903,y:0.33515823,z:-0.047331054
x:0.5295562,y:0.32974622,z:-0.05140653
x:0.4711285,y:0.2806004,z:0.005221699
x:0.5191001,y:0.31314158,z:-0.008467412
x:0.51217055,y:0.33112726,z:-0.022368787
x:0.5125252,y:0.3280006,z:-0.02016124
x:0.47093683,y:0.322063,z:0.012851632
x:0.53218836,y:0.32272384,z:-0.047608927
x:0.49154082,y:0.2769202,z:-0.0146192135
x:0.4792939,y:0.27762905,z:-0.005507291
