x:0.47178057,y:0.32935712,z:-0.031506997
x:0.4581714,y:0.31306678,z:-0.052696504
x:0.46355522,y:0.31924984,z:-0.029843427
x:0.4398232,y:0.29822358,z:-0.036531314
x:0.45412958,y:0.30745634,z:-0.055217065
x:0.44950613,y:0.30074936,z:-0.05037759
x:0.43950668,y:0.28528726,z:-0.02152558
x:0.38260916,y:0.30058745,z:0.021391151
x:0.43086618,y:0.27263194,z:-0.012980883
x:0.4256516,y:0.26536977,z:-0.013493396
x:0.40633672,y:0.23825209,z:0.0016362633
x:0.47332394,y:0.33128822,z:-0.030818043
x:0.4746896,y:0.33318135,z:-0.028179858
x:0.47562668,y:0.3343538,z:-0.024600664
x:0.48341104,y:0.34390932,z:-0.020517357
x:0.48503992,y:0.34631625,z:-0.022685038
x:0.48710978,y:0.3492749,z:-0.024751898
x:0.48952273,y:0.35247844,z:-0.023105131
x:0.49152967,y:0.3579402,z:-0.014224359
x:0.46082956,y:0.3162083,z:-0.04822671
x:0.4540613,y:0.3182515,z:-0.034918156
x:0.33677775,y:0.2884245,z:0.073600344
x:0.4074349,y:0.29845485,z:0.009225249
x:0.39919534,y:0.30087012,z:0.010544342
x:0.3912381,y:0.30271652,z:0.013821069
x:0.38002658,y:0.30381063,z:0.022802664
x:0.41425264,y:0.29573593,z:0.009796576
x:0.38576847,y:0.2870209,z:0.008179217
x:0.3958281,y:0.2852232,z:0.00760789
x:0.37746704,y:0.29028082,z:0.011863435
x:0.37315556,y:0.29410705,z:0.016055966
x:0.37447608,y:0.30894506,z:0.027474102
x:0.46479544,y:0.3729914,z:-0.0021141195
x:0.37911534,y:0.3006419,z:0.025020758
x:0.34966728,y:0.31331182,z:0.072524905
x:0.3636886,y:0.3083567,z:0.03854776
x:0.41477543,y:0.32147062,z:-0.0037598351
x:0.4597288,y:0.33124405,z:-0.029188082
x:0.46464798,y:0.33555484,z:-0.025776925
x:0.45081326,y:0.33631745,z:-0.02238257
x:0.44598663,y:0.34060556,z:-0.013686639
x:0.4570946,y:0.33845982,z:-0.020550964
x:0.45201144,y:0.34132048,z:-0.0124851735
x:0.44204217,y:0.35503393,z:0.0023462211
x:0.45125014,y:0.31473413,z:-0.051385812
x:0.44627017,y:0.30960962,z:-0.053503085
x:0.35821897,y:0.29266107,z:0.021139095
x:0.42363766,y:0.3039747,z:-0.0038816622
x:0.43236262,y:0.3187642,z:-0.026348252
x:0.42983273,y:0.31633642,z:-0.022987505
x:0.3887884,y:0.3279593,z:0.010703977
x:0.44257817,y:0.3033304,z:-0.046714377
x:0.3730567,y:0.28107423,z:0.0034195597
x:0.3630225,y:0.28622323,z:0.011813023
x:0.3378769,y:0.27587634,z:0.05588921
x:0.41227335,y:0.2759243,z:-0.008460679
x:0.40556157,y:0.2854148,z:0.009603333
x:0.43114093,y:0.3502461,z:0.004965503
x:0.39941278,y:0.3628294,z:0.087984346
x:0.44121876,y:0.3202555,z:-0.02372687
x:0.4493403,y:0.32027438,z:-0.025793727
x:0.4432118,y:0.34727654,z:0.003959379
x:0.4457866,y:0.34662542,z:0.001121649
x:0.35694927,y:0.28452566,z:0.017543096
x:0.43403426,y:0.32140905,z:-0.02152558
x:0.38861573,y:0.27730548,z:-0.0035056784
x:0.38427535,y:0.27371886,z:-0.0046672365
x:0.36102706,y:0.25348225,z:0.017895974
x:0.3470413,y:0.27932087,z:0.033960342
x:0.37346107,y:0.26240087,z:0.006007334
