x:0.5767199,y:0.33294547,z:-0.022722889
x:0.5755556,y:0.3182414,z:-0.04866976
x:0.57433873,y:0.32328638,z:-0.025125375
x:0.56763095,y:0.30009365,z:-0.038036812
x:0.57574344,y:0.3125161,z:-0.05220374
x:0.5755933,y:0.30512178,z:-0.04907276
x:0.57477087,y:0.2875508,z:-0.026024373
x:0.50671893,y:0.28626832,z:0.008842707
x:0.57472587,y:0.27289742,z:-0.020506399
x:0.5749212,y:0.26500878,z:-0.023017388
x:0.57477677,y:0.23469111,z:-0.015964922
x:0.57659215,y:0.33518064,z:-0.021374395
x:0.5759762,y:0.33756375,z:-0.01855341
x:0.575563,y:0.33910596,z:-0.014732678
x:0.57523626,y:0.33994892,z:-0.014151431
x:0.5753564,y:0.3421799,z:-0.015802173
x:0.5750034,y:0.3448376,z:-0.01807291
x:0.5745414,y:0.3477763,z:-0.017483914
x:0.5722691,y:0.35395584,z:-0.009997451
x:0.5750936,y:0.32118008,z:-0.043802787
x:0.56627494,y:0.32098147,z:-0.031511348
x:0.46989688,y:0.2625072,z:0.05062275
x:0.531252,y:0.29031622,z:-1.9689747E-4
x:0.52208024,y:0.29047254,z:5.492786E-4
x:0.5133855,y:0.29027182,z:0.003107735
x:0.50188136,y:0.2885838,z:0.0105321985
x:0.53938717,y:0.28934017,z:0.0012080253
x:0.5202024,y:0.27403605,z:-0.0042043542
x:0.53091407,y:0.27483043,z:-0.0040144804
x:0.5098476,y:0.27525926,z:-0.0010336512
x:0.5027979,y:0.27796134,z:0.002741549
x:0.49299133,y:0.29166612,z:0.015546424
x:0.53871065,y:0.3642972,z:0.002255239
x:0.50345135,y:0.28548664,z:0.011888442
x:0.46551743,y:0.2882964,z:0.055613726
x:0.48313227,y:0.2882753,z:0.024381379
x:0.5251411,y:0.3127505,z:-0.007168715
x:0.563135,y:0.33178136,z:-0.022025391
x:0.56330776,y:0.33729118,z:-0.017282415
x:0.54858494,y:0.333425,z:-0.01642992
x:0.53862447,y:0.33506018,z:-0.008741957
x:0.5518938,y:0.33727637,z:-0.013267935
x:0.54272205,y:0.33743268,z:-0.0063084695
x:0.5273907,y:0.3429974,z:0.006029471
x:0.5679876,y:0.3182308,z:-0.04801876
x:0.56718767,y:0.31259212,z:-0.05124275
x:0.49073416,y:0.27279377,z:0.004990976
x:0.5460199,y:0.2996246,z:-0.008687708
x:0.546155,y:0.3159512,z:-0.026210373
x:0.5452499,y:0.31296602,z:-0.023668384
x:0.49445596,y:0.31194764,z:0.0047584767
x:0.5674394,y:0.30574924,z:-0.046406772
x:0.51403916,y:0.26555794,z:-0.010772447
x:0.5005839,y:0.2679505,z:-0.003487483
x:0.48074752,y:0.25206435,z:0.03208484
x:0.55463594,y:0.2707277,z:-0.01821241
x:0.53974026,y:0.27747127,z:-0.0011576506
x:0.5190265,y:0.33741784,z:0.007532963
x:0.47521842,y:0.34172335,z:0.08487759
x:0.5526601,y:0.31925964,z:-0.022536889
x:0.55994636,y:0.32094976,z:-0.02270739
x:0.5268536,y:0.33763337,z:0.0076840874
x:0.52934,y:0.33773056,z:0.0054133483
x:0.4961276,y:0.26467696,z:4.1195893E-4
x:0.54502445,y:0.31799415,z:-0.020971397
x:0.5316803,y:0.2660249,z:-0.015871923
