x:0.5134292,y:0.32095495,z:-0.035152875
x:0.51034606,y:0.29798976,z:-0.051824998
x:0.50993395,y:0.30651107,z:-0.03015452
x:0.5010742,y:0.28158224,z:-0.03393617
x:0.51011956,y:0.29199758,z:-0.05376515
x:0.50958604,y:0.28527087,z:-0.047944702
x:0.50815433,y:0.2701217,z:-0.016219977
x:0.4384025,y:0.27454975,z:0.021818457
x:0.507306,y:0.25592387,z:-0.005832779
x:0.5069448,y:0.2476763,z:-0.005306637
x:0.50504804,y:0.21813697,z:0.014723759
x:0.51359713,y:0.32376495,z:-0.034725383
x:0.51351535,y:0.32680175,z:-0.03199602
x:0.51324916,y:0.32895365,z:-0.0282637
x:0.5132933,y:0.32969314,z:-0.028411675
x:0.51384676,y:0.33234775,z:-0.030779315
x:0.51416385,y:0.33545104,z:-0.03344291
x:0.51424444,y:0.339003,z:-0.032949653
x:0.5104873,y:0.34440422,z:-0.024975311
x:0.51031727,y:0.30191392,z:-0.047615863
x:0.5030217,y:0.3031623,z:-0.03495557
x:0.39590797,y:0.25388435,z:0.07688252
x:0.46480194,y:0.27804828,z:0.01032554
x:0.4548462,y:0.27882874,z:0.011114753
x:0.44563508,y:0.27885485,z:0.0140660815
x:0.43356165,y:0.27723235,z:0.022706322
x:0.47352144,y:0.2764028,z:0.011912188
x:0.4503368,y:0.26062846,z:0.009955596
x:0.46193632,y:0.26092738,z:0.010210446
x:0.43964094,y:0.26223728,z:0.013096007
x:0.4327889,y:0.26540208,z:0.016795443
x:0.4241903,y:0.2811851,z:0.026718156
x:0.47491097,y:0.35692173,z:-0.017346248
x:0.4349928,y:0.27365184,z:0.025452126
x:0.39265674,y:0.28096694,z:0.071358025
x:0.41287857,y:0.27799356,z:0.037948
x:0.4599886,y:0.30101472,z:-0.006297264
x:0.5008697,y:0.32000792,z:-0.033590887
x:0.50233674,y:0.32693905,z:-0.030582013
x:0.4877556,y:0.322995,z:-0.028411675
x:0.47898856,y:0.32604796,z:-0.02216374
x:0.49211812,y:0.32772452,z:-0.0269319
x:0.48388907,y:0.32876846,z:-0.020864824
x:0.4664003,y:0.33783472,z:-0.011238067
x:0.50286597,y:0.29835328,z:-0.050937135
x:0.50121117,y:0.2926842,z:-0.05254845
x:0.41788298,y:0.26042774,z:0.022640554
x:0.479087,y:0.2858475,z:-0.0029533838
x:0.48208293,y:0.30074504,z:-0.027211415
x:0.48048663,y:0.2982582,z:-0.023659954
x:0.427996,y:0.30302617,z:0.0065521137
x:0.50110286,y:0.2864677,z:-0.04495227
x:0.44082743,y:0.2512583,z:0.007181018
x:0.42714164,y:0.25458935,z:0.014690876
x:0.40727115,y:0.24141744,z:0.06086807
x:0.48497412,y:0.2544213,z:-0.002624545
x:0.471955,y:0.26340306,z:0.012627412
x:0.4587203,y:0.3326497,z:-0.007390653
x:0.408575,y:0.3392241,z:0.07826364
