x:0.5513735,y:0.34852427,z:-0.016494105
x:0.55027103,y:0.33446112,z:-0.046201147
x:0.5511349,y:0.33798724,z:-0.021202503
x:0.54534143,y:0.31509733,z:-0.039226837
x:0.55056906,y:0.32910058,z:-0.05076241
x:0.55159146,y:0.32130176,z:-0.049349893
x:0.55480933,y:0.30155134,z:-0.03157569
x:0.4953877,y:0.29533902,z:0.007316408
x:0.5565894,y:0.28647897,z:-0.029456912
x:0.55724233,y:0.27897173,z:-0.0337239
x:0.560387,y:0.24994585,z:-0.034106456
x:0.55137336,y:0.3506441,z:-0.014566605
x:0.55125564,y:0.35276183,z:-0.011233943
x:0.55141735,y:0.35408956,z:-0.006529223
x:0.55158275,y:0.35535112,z:-0.005068884
x:0.551454,y:0.3576674,z:-0.0054073003
x:0.55129945,y:0.36044693,z:-0.006551294
x:0.55113757,y:0.36335886,z:-0.0045391894
x:0.55005646,y:0.3679769,z:0.0048113936
x:0.5504989,y:0.33671743,z:-0.040874775
x:0.54243606,y:0.33558193,z:-0.027838401
x:0.46660984,y:0.26962686,z:0.043111265
x:0.5184842,y:0.30038238,z:-0.0022806302
x:0.5101235,y:0.3003678,z:-8.3224603E-4
x:0.5020202,y:0.2999603,z:0.0021665986
x:0.4913507,y:0.29699033,z:0.0096889995
x:0.5253522,y:0.29970828,z:-0.0020801553
x:0.5067214,y:0.28530365,z:-0.0075481497
x:0.5165582,y:0.28630474,z:-0.0085119
x:0.49743965,y:0.28596842,z:-0.003766718
x:0.49138415,y:0.28791547,z:4.552064E-4
x:0.48354876,y:0.29963535,z:0.015449429
x:0.51905483,y:0.37273112,z:0.021673342
x:0.49227363,y:0.29415807,z:0.010071557
x:0.46010673,y:0.2933935,z:0.055559088
x:0.4745044,y:0.29497164,z:0.02367441
x:0.5090563,y:0.3237995,z:-0.0028563053
x:0.5399061,y:0.3471964,z:-0.014824096
x:0.5406964,y:0.35204613,z:-0.009085735
x:0.5292658,y:0.34793666,z:-0.008048417
x:0.5224015,y:0.3485446,z:2.597895E-4
x:0.53213716,y:0.35136563,z:-0.0044803345
x:0.52569205,y:0.35078853,z:0.0027569875
x:0.5111324,y:0.3542421,z:0.01855403
x:0.54311633,y:0.3339378,z:-0.04505348
x:0.5422304,y:0.32868892,z:-0.049232185
x:0.47982687,y:0.28184956,z:0.0016065567
x:0.52907246,y:0.31116772,z:-0.00945358
x:0.52475905,y:0.3294415,z:-0.021952905
x:0.524704,y:0.32619455,z:-0.019995976
x:0.48301113,y:0.32095653,z:0.010071557
x:0.543694,y:0.3214278,z:-0.045906875
x:0.49952465,y:0.27706215,z:-0.016582387
x:0.4878476,y:0.27844658,z:-0.008269123
x:0.47502416,y:0.2612625,z:0.022041187
x:0.53745633,y:0.28322765,z:-0.025778476
x:0.52488935,y:0.28896856,z:-0.006131952
x:0.5043713,y:0.3487574,z:0.019275002
x:0.46881843,y:0.34217,z:0.09758154
x:0.53080696,y:0.33292633,z:-0.018274467
x:0.5372962,y:0.33482906,z:-0.018760022
x:0.51364374,y:0.34931797,z:0.018068476
x:0.51586074,y:0.34968817,z:0.015199296
x:0.48387697,y:0.27466708,z:-0.005142453
x:0.5243141,y:0.33108976,z:-0.016288113
x:0.51560444,y:0.27804056,z:-0.022629736
x:0.51443726,y:0.2736148,z:-0.025999183
x:0.50885886,y:0.251093,z:-0.018083189
x:0.48021898,y:0.268442,z:0.0062533407
x:0.51313984,y:0.26305914,z:-0.022938725
x:0.47545546,y:0.27892417,z:0.00837212
x:0.47132123,y:0.2749099,z:0.024483668
x:0.5399979,y:0.34978154,z:-0.012808312
x:0.530696,y:0.3497504,z:-0.006437262
x:0.52386844,y:0.34969655,z:8.8788243E-4
x:0.5326452,y:0.3337536,z:-0.016258685
x:0.5148129,y:0.34947103,z:0.01650882
x:0.51927626,y:0.35180184,z:0.011462005
x:0.5169086,y:0.34990534,z:0.01488295
x:0.5344836,y:0.33246106,z:-0.03148741
x:0.52729136,y:0.35167783,z:0.0044766557
x:0.53372175,y:0.35251966,z:-4.77277E-4
x:0.5417993,y:0.35339043,z:-0.0045575816
x:0.53821033,y:0.36710608,z:0.0062423055
x:0.5395489,y:0.36209506,z:-0.00293907
x:0.54005635,y:0.35932174,z:-0.004660578
x:0.5409094,y:0.35668698,z:-0.003387839
x:0.54185075,y:0.35458374,z:-0.0030622976
x:0.52748984,y:0.35234377,z:0.005679505
x:0.52579856,y:0.35310894,z:0.0050063506
x:0.5240852,y:0.3542712,z:0.0044214795
x:0.5227138,y:0.3556382,z:0.006624862
x:0.5140117,y:0.3427,z:0.0014796506
x:0.46044415,y:0.31486258,z:0.10093628
x:0.55081505,y:0.33738545,z:-0.028250385
x:0.5227213,y:0.35126624,z:0.011189801
x:0.5209455,y:0.35143372,z:0.0108881695
x:0.5398881,y:0.33692825,z:-0.018097904
x:0.5267516,y:0.33384866,z:-0.009071022
x:0.53864914,y:0.3359128,z:-0.018760022
x:0.51964176,y:0.31345287,z:-0.004653221
x:0.5044167,y:0.31616604,z:-1.958767E-4
x:0.5231928,y:0.32795656,z:-0.014117836
x:0.48827317,y:0.25490427,z:7.586773E-4
x:0.4934679,y:0.26420358,z:-0.009129877
x:0.49694017,y:0.2727108,z:-0.01650882
x:0.518048,y:0.35906708,z:0.014331184
