x:0.52318674,y:0.34322995,z:-0.018388275
x:0.52303725,y:0.32858953,z:-0.04512235
x:0.52444476,y:0.33314255,z:-0.02185805
x:0.51991594,y:0.31001255,z:-0.03674598
x:0.52361083,y:0.32309455,z:-0.049096543
x:0.5252016,y:0.31571484,z:-0.04723173
x:0.5297878,y:0.29729426,z:-0.028919883
x:0.4740722,y:0.29156065,z:0.01157101
x:0.5325125,y:0.2823062,z:-0.026137948
x:0.5334283,y:0.274515,z:-0.029638292
x:0.5390653,y:0.24492735,z:-0.028125042
x:0.52309406,y:0.34467512,z:-0.016890312
x:0.5232655,y:0.34599468,z:-0.013947882
x:0.5237624,y:0.3467774,z:-0.009706197
x:0.52222854,y:0.35871547,z:-0.0054989047
x:0.5216783,y:0.3607603,z:-0.0059536435
x:0.5211683,y:0.3633592,z:-0.0068172663
x:0.5210033,y:0.36611244,z:-0.004268434
x:0.520961,y:0.36804315,z:0.005109128
x:0.5232686,y:0.33115438,z:-0.04026161
x:0.51688176,y:0.33037,z:-0.02768177
x:0.45075828,y:0.26644036,z:0.049127117
x:0.4968445,y:0.2976734,z:8.746086E-4
x:0.4884766,y:0.297831,z:0.002728435
x:0.48068845,y:0.29698053,z:0.0060300706
x:0.47106522,y:0.29279935,z:0.013955525
x:0.5036188,y:0.29668137,z:6.9357274E-4
x:0.48593387,y:0.27948838,z:-0.003016946
x:0.49583405,y:0.2805765,z:-0.0044633225
x:0.4769662,y:0.28037694,z:0.0010900366
x:0.47120613,y:0.2827973,z:0.0054339417
x:0.46444157,y:0.29566213,z:0.019549962
x:0.49226,y:0.37124532,z:0.021246636
x:0.471576,y:0.28937215,z:0.01454401
x:0.44347593,y:0.29060093,z:0.059643432
x:0.4566064,y:0.29059893,z:0.028247327
x:0.4857051,y:0.31971937,z:-9.6011104E-4
x:0.51164186,y:0.34165013,z:-0.016064903
x:0.51262397,y:0.34494063,z:-0.011334087
x:0.501568,y:0.34172726,z:-0.008957215
x:0.49511915,y:0.34218243,z:-1.9058921E-4
x:0.50426704,y:0.34420142,z:-0.006194388
x:0.49805242,y:0.34390834,z:0.0015189816
x:0.48644835,y:0.3517822,z:0.018755125
x:0.5166096,y:0.32807934,z:-0.043746673
x:0.5160558,y:0.32273826,z:-0.047292873
x:0.46181747,y:0.27745375,z:0.007864312
x:0.5053356,y:0.30739227,z:-0.007195579
x:0.50093335,y:0.32457906,z:-0.020849217
x:0.5010275,y:0.32147735,z:-0.018739838
x:0.4610816,y:0.3169706,z:0.012908478
x:0.51794064,y:0.3158556,z:-0.043563247
x:0.47977623,y:0.27222642,z:-0.010485751
x:0.46905112,y:0.2737914,z:-0.0018409293
x:0.45892087,y:0.2573688,z:0.029164448
x:0.51473993,y:0.2780513,z:-0.021674626
x:0.503813,y:0.28385183,z:-0.002728435
x:0.48101088,y:0.34545156,z:0.019549962
x:0.4520524,y:0.3413249,z:0.095197156
x:0.50667804,y:0.32802513,z:-0.01791443
x:0.5125052,y:0.33009458,z:-0.018923262
x:0.48726785,y:0.34381393,z:0.018021427
x:0.48939994,y:0.3443286,z:0.015086641
x:0.46561694,y:0.27007464,z:0.0016775671
x:0.50076914,y:0.32650402,z:-0.015644556
x:0.49452072,y:0.27292174,z:-0.017348872
x:0.49358022,y:0.2685288,z:-0.020191947
x:0.49092442,y:0.24600482,z:-0.010531606
x:0.46235245,y:0.2639845,z:0.013443464
x:0.49345773,y:0.2578241,z:-0.016064903
x:0.4580323,y:0.2744452,z:0.014811504
x:0.4539327,y:0.2710767,z:0.030937549
x:0.5117418,y:0.3434495,z:-0.014505798
x:0.5027143,y:0.34309283,z:-0.0077534937
x:0.49633697,y:0.34306815,z:2.2584702E-5
x:0.508373,y:0.32900238,z:-0.016095474
