x:0.61722004,y:0.32734403,z:-0.0236446
x:0.62363917,y:0.3128909,z:-0.047775246
x:0.6191418,y:0.31742987,z:-0.025503006
x:0.6167533,y:0.2961128,z:-0.03802578
x:0.6249347,y:0.307731,z:-0.050863054
x:0.6248352,y:0.30110815,z:-0.04754652
x:0.6233468,y:0.28543413,z:-0.024802528
x:0.55567724,y:0.2798234,z:-2.9283247E-4
x:0.62422514,y:0.27453643,z:-0.01904148
x:0.6254795,y:0.26804397,z:-0.020856999
x:0.6286524,y:0.241065,z:-0.012158243
x:0.6165554,y:0.32924172,z:-0.02252956
x:0.61545163,y:0.33104277,z:-0.019984977
x:0.6143253,y:0.33193415,z:-0.016382536
x:0.61273456,y:0.3388887,z:-0.013687851
x:0.6127359,y:0.34089947,z:-0.015367562
x:0.61206794,y:0.34331578,z:-0.017440395
x:0.6111147,y:0.3459709,z:-0.016482605
x:0.6088813,y:0.34918195,z:-0.008856004
x:0.6219908,y:0.31556055,z:-0.043286487
x:0.61202365,y:0.31477436,z:-0.032593526
x:0.51827157,y:0.25759357,z:0.03385152
x:0.58044636,y:0.2839509,z:-0.005006966
x:0.5720639,y:0.28379828,z:-0.005939741
x:0.5633704,y:0.2834934,z:-0.0049748016
x:0.5500217,y:0.28135988,z:3.5649168E-4
x:0.5874272,y:0.2836778,z:-0.0027393573
x:0.57172704,y:0.27216402,z:-0.010407056
x:0.5809114,y:0.2733476,z:-0.008312779
x:0.56205314,y:0.27211252,z:-0.008998958
x:0.5548388,y:0.27340648,z:-0.006193485
x:0.54165184,y:0.28367284,z:0.0038776288
x:0.5717563,y:0.35622415,z:-0.0027786694
x:0.55187905,y:0.27928907,z:0.00199957
x:0.5105241,y:0.2801229,z:0.037854236
x:0.53138864,y:0.28040054,z:0.0108931
x:0.5710496,y:0.3048691,z:-0.013516306
x:0.60344684,y:0.32505006,z:-0.024716757
x:0.60197157,y:0.32948348,z:-0.02038525
x:0.5877725,y:0.32501832,z:-0.021142906
x:0.57637924,y:0.3254261,z:-0.014638497
x:0.5897797,y:0.3283417,z:-0.017854962
x:0.5795565,y:0.3276667,z:-0.011729381
x:0.564249,y:0.33460146,z:-9.3098835E-4
x:0.6162663,y:0.3123573,z:-0.048003975
x:0.61651176,y:0.30725116,z:-0.05100601
