x:0.5078193,y:0.29388013,z:-0.043241438
x:0.5083679,y:0.2712897,z:-0.052917376
x:0.5095961,y:0.28149375,z:-0.03496684
x:0.49656644,y:0.25775468,z:-0.029211326
x:0.50728714,y:0.2653129,z:-0.0530842
x:0.5057777,y:0.2598208,z:-0.0449097
x:0.50194556,y:0.24821362,z:-0.006577136
x:0.4319963,y:0.25956872,z:0.030162238
x:0.49902123,y:0.23586048,z:0.008983608
x:0.49734557,y:0.22784513,z:0.012862326
x:0.49090818,y:0.20053232,z:0.04287442
x:0.50842476,y:0.29656118,z:-0.043608453
x:0.5091143,y:0.29961458,z:-0.041806728
x:0.50961894,y:0.3018488,z:-0.039537888
x:0.51286244,y:0.3108494,z:-0.038570292
x:0.5134174,y:0.31330702,z:-0.0425074
x:0.51414067,y:0.31650937,z:-0.04634441
x:0.51488286,y:0.32039145,z:-0.047412097
x:0.51736695,y:0.32066798,z:-0.04264086
x:0.50911224,y:0.275777,z:-0.049747672
x:0.5018705,y:0.27826205,z:-0.038136546
x:0.38716674,y:0.24513976,z:0.09262209
x:0.45913383,y:0.26118627,z:0.018000582
x:0.4492062,y:0.2625011,z:0.018517744
x:0.43977237,y:0.26302385,z:0.02132043
x:0.42737103,y:0.26232082,z:0.03012887
x:0.46765125,y:0.25898847,z:0.020135961
x:0.4428684,y:0.24456486,z:0.021337114
x:0.45410752,y:0.24429148,z:0.022154562
x:0.43234822,y:0.24683012,z:0.02390624
x:0.42564037,y:0.2504878,z:0.027009215
x:0.41864574,y:0.26657674,z:0.032948237
x:0.48077613,y:0.33735827,z:-0.03887058
x:0.42861694,y:0.25890207,z:0.034166075
x:0.38712916,y:0.27178013,z:0.076940395
x:0.4071164,y:0.26437357,z:0.045243353
x:0.45605892,y:0.28093022,z:-0.007974308
x:0.49434412,y:0.29378358,z:-0.041773364
x:0.49753067,y:0.300745,z:-0.04057221
x:0.4812855,y:0.29910588,z:-0.037202314
x:0.47291127,y:0.30432045,z:-0.030762812
x:0.48735937,y:0.3033637,z:-0.036635105
x:0.47919303,y:0.30652022,z:-0.030245649
x:0.4674588,y:0.31651542,z:-0.023339031
x:0.5008885,y:0.27212685,z:-0.05208324
x:0.49845234,y:0.26670095,z:-0.051983144
x:0.41016415,y:0.24629642,z:0.03526713
x:0.4739166,y:0.26588127,z:0.0012866496
x:0.4781123,y:0.27731112,z:-0.029411517
x:0.47633424,y:0.27539495,z:-0.025023978
x:0.4227854,y:0.28550243,z:0.0049839425
x:0.4974074,y:0.26147836,z:-0.04227384
x:0.43255526,y:0.235237,z:0.022688407
x:0.4191372,y:0.23956338,z:0.029294737
x:0.39686623,y:0.2309008,z:0.081077695
x:0.47694647,y:0.23581086,z:0.012245067
x:0.46449357,y:0.24619795,z:0.0241398
x:0.45787317,y:0.31160042,z:-0.018000582
x:0.4068933,y:0.33189183,z:0.060858317
x:0.4867962,y:0.2800203,z:-0.027709886
x:0.49563962,y:0.28105325,z:-0.030162238
x:0.46479794,y:0.31307313,z:-0.01805063
x:0.4679082,y:0.3125482,z:-0.020286106
x:0.4131444,y:0.23715378,z:0.036701836
x:0.47840685,y:0.28099814,z:-0.026008256
x:0.45113915,y:0.23353067,z:0.01691621
x:0.44868207,y:0.22920358,z:0.018334236
x:0.43579775,y:0.20908654,z:0.052850645
x:0.40684044,y:0.23336643,z:0.05598698
x:0.4450832,y:0.21803378,z:0.03553405
